prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85EFB1CC-E839-43E4-A371-2712F7386464,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69900877,KB GLOBE NATIONAL PLUS BATAM,69900877,Komplek Green Garden Blok C No. 16-18,KAMPUNG SERAYA,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bumi Cemerlang,AG2737,01/UM/SGNP/I/2014,06-01-2014,22/KB/DPMPTSP-BTM/IX/2020,09-09-2020,Silakan Upload SK (link file tidak valid) => [411846-918801--],2021-01-21 11,B,"1,860",,2.,,,0778457600,pgtk@sekolah-globe.sch.id,http,1.144813000000,104.018618000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6DFC1ED-014C-4974-9FDE-411DEFCC437E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69950395,KB MONTE SIENNA,69950395,JL. YOS SUDARSO,SUNGAI JODOH,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Monte Sienna RyuJaya,AD0916,2701/420.2/PLS/II/2015,25-02-2015,12/KB/DPMPTSP-BTM/IV/2019,29-04-2019,Lihat SK Operasional,2020-10-22 08,,867,1. Lainnya,2. Lainnya,PLN & Diesel,0778 - 7418817,0778 - 7418825,sekolah.kbmontesienna@yahoo.com,www.montesiennaschool.com,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"20,000",3,0,1,2,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,Lainnya
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E7EC1B4-4ED2-4478-9EB0-0AF61E3A99DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895797,PAUD AMALIYAH,69895797,Tanjung Sengkuang Blok CN 051 RT 03 RW 02,TANJUNG SENGKUANG,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AMALIAH RIDHOKA,AD0917,NOMOR 10,03-11-2010,432/424.2/PLS/XI/2010,10-11-2010,Lihat SK Operasional,2015-05-28 15,,100,,2.,,,,paud.aaliah@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/316654D4-767D-47F4-A76F-57AE1C9DFC44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895799,PAUD HIDAYATURRAHMAN,69895799,Jl. Filla Cemara No 01 RT 06 RW 01,KAMPUNG SERAYA,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKBM Hidayaturrahman,AD0923,01,08-10-2010,Kpts.379/424.1/PLS/X/2009,20-10-2009,Lihat SK Operasional,2015-05-28 15,,0,,2.,,,,Novi_Afriani2001@Yahoo.com,,1.151663000000,104.016988000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1434DBB1-D4FE-4059-BC77-8C371E170DDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895777,PAUD HIDAYATURRAHMAN,69895777,Jl. Filla Cemara No 01 RT 06 RW 01,KAMPUNG SERAYA,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01,08-10-2010,Kpts.377/424.1/PLS/X/2009,20-10-2010,Lihat SK Operasional,2015-05-28 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B845132A-82AA-4979-BAF1-E3F440C8C38A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69910364,PAUD KHAZANAH ILMU,69910364,BENGKONG BENGKEL NO.97 RT.04 RW. 08,KAMPUNG SERAYA,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,32,04-11-2011,Kpts.546.14/424.2/PLS/XII,01-12-2011,Lihat SK Operasional,2015-10-16 14,,0,1. Biznet (Serat Optik),2. Indosat IM3,PLN,,,khazanah11ilmu@gmail.com,,1.158705000000,104.014628000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,Biznet (Serat Optik)
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53D283FD-1011-4CDF-844E-6A3821DD8D30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69901331,PAUD SPS AL-MADINA,69901331,Perum. GMP II Tahap II M1 No. 16,TANJUNG SENGKUANG,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN JAWAHIRUL MADINATUL ISLAMIYAH,AG2763,NOMOR 31,04-11-2011,03/PAUD/DPMPTSP-BTM/III/2020,02-03-2020,Lihat SK Operasional,2020-10-15 23,B,"8,100",1. Telkom Speedy,2. Telkom Speedy,PLN & Diesel,,,sps.almadina@yahoo.com,,1.182708000000,104.016967000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,Telkom Speedy
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4668D18-9BFC-4E1C-A6A3-D331FE1F1163,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69901333,PAUD SULUH BANGSA,69901333,PERBENGKELAN BENGKONG JL. YOS SUDARSO,KAMPUNG SERAYA,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,TPA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Suluh Terang Bangsa,AD0915,AHU-5828.AH.01.04.Tahun 2011,25-08-2011,01/TPA/DPMPTSP-BTM/I/2020,27-01-2020,Lihat SK Operasional,2020-09-11 15,,200,,2.,,,7417354,paudsuluhbangsa@gmail.com,,1.156098000000,104.002617000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC0176FD-F2B7-4271-A5D2-388B16EBCF5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69901402,PAUD SULUH BANGSA,69901402,PERBENGKELAN BENGKONG JL. YOS SUDARSO,KAMPUNG SERAYA,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Suluh Terang Bangsa,AD0915,AHU-5828.AH.01.04.Tahun 2011,25-08-2011,26/KB/DPMPTSP-BTM/XII/2019,18-12-2019,Lihat SK Operasional,2020-09-11 15,,300,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,07787417354,suluhbangsa.paud@gmail.com,,1.156098000000,104.002617000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,500",1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,Telkomsel Flash
Kepulauan Riau,Kota Batam,Batu Ampar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5167DE5A-E37F-4501-BB2F-BA0377179B9E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69901329,PAUD THEODORE,69901329,Jl. Raja Ali Haji Komp. Jodoh Park No.. 29-36,SUNGAI JODOH,KEC. BATU AMPAR,KOTA BATAM,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN HOSANA GLORIA,AD0922,NOMOR 3,08-11-2000,24/KB/DPMPTSP-BTM/X/2020,14-10-2020,Lihat SK Operasional,2020-10-21 20,,400,,2.,,,0778451365,paudtheodorejodoh@gmail.com,,1.154138000000,104.007419000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
