prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0E46BBC-39EB-4128-80BE-9DB3DDB1014B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845105,KB. Ar - Rahman,69845105,Jl.Adisucipto-Kel.Tetandara-Kec.Ende Selatan-Ende,KEL. TETANDARA,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC8278,,,PPO.420.V.03/1006/2003,,Silakan Upload SK,,C,0,1. -,2. -,PLN,,,kbaarrahman@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,2,2,1,2,0,1,0,0,0,1,3,0,2,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EDDA359-CF2A-40DB-80E0-DD8E1CC22108,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845099,KB. Bunda Perubahan,69845099,Jl.Teuku Umar,KEL. PAUPANDA,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC8280,,,PPO. 420. VI.03/2057/ 201,,Silakan Upload SK,,,200,1. -,2. -,PLN,,,kb.bundaperubahan@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,2,0,0,1,1,1,0,0,0,3,0,0,1,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B849C0FA-7C24-416F-B76B-552D7B6CC613,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845101,KB. DEWI LESTARI,69845101,Jln. Teuku Umar-Kel.Paupanda-Kec.Ende Selatan-Ende,KEL. PAUPANDA,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KOBER DEWI LESTARI,AC8274,,,PPO.420.V.03/1007/2003,,Silakan Upload SK,,C,220,1. Telkom Speedy,2. Telkom Speedy,PLN,,,kbdewilestari03@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,450,3,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,1,1,1,1,0,0,0,0,4,1,2,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBBCD624-E547-48A8-82F7-5A3BA1D27DA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845103,KB. Harapan Baru,69845103,Jl. Pelabuhan Ippi - Rukun Lima - Kab. Ende,KEL. RUKUNLIMA,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,27,29-04-2014,PPO.420.II.02/III/417/2020,04-03-2021,Lihat SK Operasional,2023-04-17 10,C,525,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sadjasiska@yahoo.co.id,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,1,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC5A9FAF-E209-422A-A98A-43B05C5C80D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845108,KB. HARAPAN BUNDA,69845108,Jln.Ikan paus RT.003/002 Tanjung,KEL. TANJUNG,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,PPO.420.V.03/5139/2011,,Silakan Upload SK,,A,48,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudharapanbunda776@gmail.com,http,-8.860200000000,121.637900000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",4,0,0,2,0,0,1,3,3,0,0,0,0,3,0,0,3,0,1,0,2,0,0,0,0,3,0,0,4,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B36EBE40-59F8-4C0F-8754-8E0F0DA4853F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845100,KB. PATAS,69845100,Jln. Teuku Umar-Kel.Paupanda-Kec.Ende Selatan-Ende,KEL. PAUPANDA,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB. PATAS,AC8271,01/KBA.P/P.S/06/2003,03-06-2003,PPO.420.II.02/IV/950/2023,17-04-2023,Lihat SK Operasional,2023-05-08 07,B,96,1. -,2. -,PLN,,,koberpatas18@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDC8023B-ACAA-41C8-A911-6E66DC6F8B40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845102,KB. Permata Kasih,69845102,Jl.Slametriyadi,KEL. RUKUNLIMA,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AC8285,,,PPO. 420. VI.03/2327/ 201,,Silakan Upload SK,,,275,,2.,,,,anniepawe@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78C9B3BC-0EF1-4F70-AA9F-08419AF783E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69966188,KB. TUNAS BANGSA,69966188,Jl. Gajah Mada,KEL. RUKUNLIMA,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC8284,01 Tahun 2013,14-01-2013,PPO.420.VI.03/1624/2013,21-07-2013,Lihat SK Operasional,2017-09-02 22,C,216,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kobertunasbangsa2020@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30122A37-5F2A-4CE9-A83B-A036593F3181,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69946066,KOBER GAMA GENERATION,69946066,JL. Slamet Riyadi,KEL. MBONGAWANI,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC8266,022/KB.GG/K-ET/E/E/2015,22-08-2014,PK.420.II.02/112/2018,15-01-2018,Lihat SK Operasional,2018-10-16 09,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,gamageneration09@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ende,Ende Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7716A300-B34A-403D-96CF-6CBE10BEEF21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885815,RA AL ILMU,69885815,Jl. Ikan Paus Ende,KEL. PAUPANDA,KEC. ENDE SELATAN,KAB. ENDE,PROV. NUSA TENGGARA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.20.08/PP.00.11/181/2014,05-02-2014,Kd.20.08/PP.00.11/181/2014,05-02-2014,Lihat SK Operasional,2017-03-09 08,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
