prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E8B97C8-EAFB-46B2-837B-D46A19666F4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976057,INTAN MANDIRI,69976057,KP BARU DESA SUKAMULYA KECAMATAN SINGAJAYA KABUPATEN GARUT,SUKAMULYA,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,,,814 TAHUN 2017,06-09-2017,814 TAHUN 2017,06-09-2017,Silakan Upload SK (link file tidak valid) => [512562-900224--],2021-09-06 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B624ED75-7211-4B22-B664-A9645D8137E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69827060,KB AL ADZIIM FAUZANIAH,69827060,KP. SARONGGE,CIGINTUNG,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/664,10-07-2015,421.1/664,10-07-2015,Lihat SK Operasional,2016-11-17 07,B,80,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudaladziim@gmail.com,,-7.478800000000,107.925000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/005682C8-CAC0-4831-8ABE-FC9852E7F09C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69826954,KB AL HASANAH,69826954,GANEAS,SINGAJAYA,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-HIDAYAH BATUWANGI CIUDIAN,AD4165,,,4211/418,,Silakan Upload SK,,C,0,,2.,,,,paudalhasanah_singajaya@yahoo.com,http,-7.431071000000,107.913551000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2013,
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BEA5D71-DBA2-40BE-9A8E-E105A9AF7E70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69826769,KB AL HIDAYAH,69826769,LEUWI KAKARA,CIUDIAN,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-HIDAYAH BATUWANGI CIUDIAN,AD4165,,,421.1252,,Silakan Upload SK,,Belum Terakreditasi,240,,2.,,,,kb.a11@yahoo.com,,-7.459326000000,107.906771000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E9506FD-8F5D-4D31-87BD-19D4FE3C87ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69826972,KB AL HIKMAH,69826972,KP. TEGAL KONDANG RT.01/02,MEKARTANI,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NURUL HASAN,AD4169,4219/2592-DISDIK,01-02-2012,4219/2592-DISDIK,01-02-2012,Silakan Upload SK,,Belum Terakreditasi,300,1. Indosat IM3,2. Telkomsel Flash,PLN,,,kbalhikmahh@gmail.com,,-.000101900000,.000064400000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,1,0,0,4,0,3,0,0,0,0,3,0,0,3,0,1,1,0,1,0,0,0,3,0,2,0,0,0,0,0,0,2013,Indosat IM3
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87288A1B-2980-4D65-983E-3DFFD4A61F7C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979481,KB AL-FADHILAH,69979481,Kp. Cikadu RT.02 RW.05,CIGINTUNG,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/1607 - Disdik,26-07-2018,421.1/1607 - Disdik,26-07-2018,Lihat SK Operasional,2018-08-20 08,,375,1. Indosat IM2 (Satelit),2. Telkomsel Flash,PLN,,,paudalfadilah41@gmail.com,,-7.470091000000,107.914919800000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,1,0,0,4,0,3,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2013,Indosat IM2 (Satelit)
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9E73872-66FA-4F1A-A383-F3FB1F51BD86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69890165,KB Al-FURQON,69890165,Kp. Maungnyangsang,GIRIMUKTI,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Fadilah,AD4168,,01-01-1900,421.1/439,31-01-2012,Silakan Upload SK (link file tidak valid) => [514453-538363--],2021-09-08 23,,120,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,paudalfurqon123@gmail.com,,-7.472884000000,107.909925000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2013,Telkom Speedy
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FAA9095B-0D3E-400B-81AD-CC9FC79800D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69939592,KB AL-HABSYI,69939592,Kp. Puncak Salam RT 07 RW 02,SINGAJAYA,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan HAJAR ASWAD LATIFATUROHMAH,AD4177,421.1/771-Disdik,02-03-2016,421.1/771-Disdik,02-03-2016,Lihat SK Operasional,2021-09-28 06,Belum Terakreditasi,81,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paud_alhabsyi@yahoo.co.id,,-7.478844500000,107.892993800000,1,0,0,0,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB0C7E7F-3E57-432B-B8E5-48B1B5122EDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69962237,KB AL-HIDAYAH,69962237,Kp. Cigambi,PANCASURA,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AQILA RABBANI,AD4178,421.1/952-Disdik,24-03-2017,421.1/952-Disdik,24-03-2017,Lihat SK Operasional,2019-03-25 08,Belum Terakreditasi,108,1. -,2. XL (GSM),PLN,,,alhidayahcigambi_singajaya@yahoo.com,,-7.458700000000,107.935800000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,0,0,0,4,4,0,0,0,0,4,0,1,3,1,0,2,1,0,0,0,0,4,3,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Garut,Singajaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BCEA0C1-7031-4C64-8EF5-9AFCB4A5B7F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69908671,KB AL-HIDAYAH,69908671,Kp. Cijungklang RT 01/08,GIRIMUKTI,KEC. SINGAJAYA,KAB. GARUT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/1654-Disdik,21-05-2015,421.1/1654-Disdik,21-05-2015,Lihat SK Operasional,2020-09-03 06,,143,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbalhidayah.singajaya@gmail.com,,-7.471307000000,107.888014000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2013,Telkomsel Flash
