prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEAC8F16-0D66-4ED5-B612-3FBB22613900,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877840,KB AL-MUKARRAMAH,69877840,Cot Ijue,ALUE UDEUNG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD AL MUKARAMAH,AE7895,15,23-05-2015,503/DPMPTSP/IPPSP/8/2022,14-01-2022,Lihat SK Operasional,2022-06-30 08,,240,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8AEA9389-A09B-49DA-A11A-E9AAE9C70CA0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69868334,KB IZZATUL UMMAH,69868334,Mount Eungkot Keude Matangglumpangdua,KEUDE MATANG GLP DUA,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/038/2007,,Silakan Upload SK,,,"1,600",1. -,2. -,PLN,,,paudizzatulummah@gmail.com,,5.195257000000,96.788499000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,0,1,1,1,1,0,0,0,4,3,0,0,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1791E52-33EF-4E88-93CA-8966877E2ACD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877841,KB MUTIARA BANGSA,69877841,Jl. Paya Meuneng,PAYA MEUNENG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AE7881,,,65,,Silakan Upload SK,,,200,,2.,,,,paudmutiarabangsa.peusangan@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A4E3135-94B8-4AF6-920E-0238BC20C702,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69868301,KB NURUL FATA,69868301,MEDAN-BANDA ACEH,TANJONG MESJID,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LKP Pribadi Mandiri,AE7879,,01-01-1900,595,01-01-1900,Silakan Upload SK (link file tidak valid) => [816031-96095--],2023-04-17 05,Belum Terakreditasi,400,1. Telkomsel Flash,2. Telkomsel Flash,Menumpang,,,paudnurulfata123@gmail.com,,5.222268000000,96.720361000000,7,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,1,0,0,0,0,0,4,4,7,0,0,0,0,7,0,5,2,2,2,2,0,0,0,1,0,7,0,1,0,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CD0C781-05C8-4846-9A41-8FD3868BB6A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69868290,KB PEUSIJUK HATE,69868290,MEDAN-BANDA ACEH,GAMPONG RAYA DAGANG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam Terpadu Peusijuk Hate,AE7876,89 tahun 2022,25-08-2022,89 tahun 2022,25-08-2022,Lihat SK Operasional,2022-08-29 05,,300,1. -,2. -,PLN,,,kb.peusijukhate@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Siang/6 hari,,2022/2023-2,Tidak Ada,4,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,2,0,1,0,1,0,0,0,4,1,0,1,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23E9DA80-E9EF-4F21-B28E-03B7D2BEA506,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69868291,KB RAUDHATUS SHAGIR,69868291,T. Muda Peusangan,BLANG CUT SP IV,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD RAUDHATUS SHAGHIR,AE7896,02,04-06-2007,NOMOR 14 TAHUN 2023,26-01-2023,Lihat SK Operasional,2023-05-04 14,,300,1. -,2. -,PLN,,,kb.raudhatussaghir@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,880,3,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,0,2,0,1,0,0,3,3,0,0,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/208FC172-7D5C-43EB-9210-92A38279886D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69868295,KB SYUHADA,69868295,PASANTREN TANOH MIRAH,BLANG RAMBONG,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Syuhada,AE7870,,,421.9/1159/2012,,Silakan Upload SK,,,200,1. -,2. -,PLN,,,kb.syuhada@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D976833-D78C-4964-B61D-66F9FB2FCEBB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937663,PAUD AL MANNA,69937663,JL. PESANTREN DARUL ULUM DESA TANOH MIRAH,TANOH MIRAH,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,13,09-06-2015,103 TAHUN 2016,26-02-2016,Lihat SK Operasional,2016-03-03 11,,340,1. -,2. Telkomsel Flash,PLN,,,paudalmanna@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6C3EDAA-AA5D-40B3-9418-32B6D9928404,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69939651,PAUD AN-NISA,69939651,DESA PANTE GAJAH KEC. PEUSANGAN,PANTE GAJAH,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01,12-08-2002,144,11-03-2016,Lihat SK Operasional,2016-03-21 23,,0,1. -,2. Telkomsel Flash,Diesel,,,paud.annisa@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"9,000",2,0,0,0,0,0,1,3,4,0,0,0,0,4,0,1,3,2,1,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0
Aceh,Kab. Bireuen,Peusangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD6D1707-CF54-4FA4-BEEE-96B422F1845F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944841,PAUD AQSHA PAYA KAREUENG,69944841,JL. BANDA ACEH-MEDAN KM 222,SAGOE,KEC. PEUSANGAN,KAB. BIREUEN,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD AQSA PAYA KAREUENG,AE7862,16,29-03-2016,215,19-05-2015,Lihat SK Operasional,2016-06-08 20,,250,,2.,,064422413,,hasnawatiwasim60@gmai.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
