prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/187F193D-6F98-444B-9674-3BB132D518E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869981,AN - NUR,69869981,Kp. Seronge RT.14/07,JATISARI,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AA1360,010a/SK/PAZ/II/2016,20-02-2016,421-X11/380-Disdik/2013,20-12-2013,Lihat SK Operasional,2016-07-29 10,Belum Terakreditasi,100,,2.,,,,sarongge123@gmail.com,,-6.408446300000,107.039873900000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6FB3CC3-E1AC-4E3B-84CC-5C8ED3B6EA06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69868510,HIDAYATUL KHOIR,69868510,KP. CIRUMPUT RT 01 RW 02,LIMUS NUNGGAL,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL HIDAYATUL KHOIR,AD2685,421-1/390/Disdik/2001,17-09-2001,421-1/390/Disdik/2001,17-09-2001,Lihat SK Operasional,2018-03-06 07,,255,1. -,2. Lainnya (Serat Optik),PLN,,02182492757,hidayatulkhoir.tk@gmail.com,,-6.391200000000,106.960300000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"2,200",2,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,0,0,0,0,1,1,1,0,3,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87852802-52F2-4006-94B4-3AF5032F38D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014028,KB  RAISA,70014028,"Gg. MTS Al-Furqon No. 148, RT. 03 RW. 01",DAYEUH,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,002/YKAE/X/2021,05-08-2021,421.1/03/Kpts/IPAUDNF/Kec.Cileungsi 2021,22-09-2021,Lihat SK Operasional,2021-10-22 01,,180,1. Indosat IM3,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2013,Indosat IM3
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50B5B16D-B896-49AC-BE24-2D322BCA2860,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70023641,KB ABYAN,70023641,Perumahan Permata Puri Harmoni 1 Blok E1 No 2-3 RT 02 RW 15,SETU SARI,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,03/YABIC/SK/XI/2021,08-11-2021,421.1/09/Kpts/IPAUDPNF/Kec.Cileungsi 2021,13-12-2021,Lihat SK Operasional,2021-12-27 16,,200,1. Lainnya,2. Lainnya (Wavelan),PLN,,,,,.000000000000,.000000000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,800",5,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2013,Lainnya
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E210D697-1A10-4AAB-ABAA-66B678144B34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024742,KB ADZIKRA,70024742,Kp. Nagrak Rt 15 Rw 08,CIPEUCANG,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/SK/YPBH/VII/2020,01-07-2020,421.1/02/Kpts/IPAUDNF/Kec.Cileungsi 2022,04-01-2022,Lihat SK Operasional,2022-01-21 15,,660,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31F2175A-DA2A-4AD4-B72C-F74BE1511F2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869229,KB AHYABI,69869229,Kp.PASIR ANGIN RT 01/03,PASIR ANGIN,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MIFTAHUSSAADAH,AA4388,421.VII/24-DISDIK/2014,01-07-2014,421.VII/24-DISDIK/2014,01-07-2014,Silakan Upload SK,,,36,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudahyabi@gmail.com,,-6.433662600000,107.007105500000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,3,1,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5EB679B-A62B-4CE7-ABB3-7B7A6E1AEE56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869174,KB AL - BAYAN,69869174,KP. DAYEUH RT 01/01,DAYEUH,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.1/769-DISDIK/2010,30-11-2010,421.1/769-DISDIK/2010,30-11-2010,Lihat SK Operasional,2016-07-29 10,Belum Terakreditasi,200,,2.,,,,lisholisoh@yobmail.com,,-6.423822500000,107.005820000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E19E4D7-02E1-430A-AD6C-2E63EF9C4510,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869183,KB AL - FARISY,69869183,Perum Mutiara Sakinah BLOK .15 RT.04/07,SETU SARI,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Yayayasan Pendidikan Al-Farisy,AD2678,421.V/9/-DIsdik/2013,11-06-2013,421.V/9/-DIsdik/2013,11-06-2013,Lihat SK Operasional,2016-07-29 10,,75,,2.,,,,r.nilarosani@yahoo.com,,-6.424532200000,107.015026300000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B6656E4-5772-4798-B23C-93B36673BF76,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869206,KB AL BARKAH,69869206,KP. LEBAK KONGSI RT 03 RW 07,CILEUNGSI,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ISLAHUL MUBTADI,AD2646,3,13-04-2016,421.1/284/Disdik/2014,18-02-2014,Lihat SK Operasional,2016-07-29 10,,150,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,ika0813purnama@gmail.com,,-6.350718100000,106.967778400000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,5,0,0,1,0,0,2,2,3,0,0,0,0,3,0,1,2,1,0,1,1,0,0,0,0,3,0,5,0,0,0,0,0,0,2013,Telkom Speedy
Jawa Barat,Kab. Bogor,Cileungsi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35696415-85A9-417E-A8E5-C515256E76E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869227,KB AL FATAH,69869227,Jln. Pesantren AL FATAH No.44,PASIR ANGIN,KEC. CILEUNGSI,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AD2724,011/SK.Pen/YSH-PAUD/VI/2016,22-06-2016,421.1/243-DISDIK/2011,19-01-2011,Lihat SK Operasional,2016-07-29 10,,100,,2.,,,,paud.alfatah.tien@gmail.com,,-6.382636000000,106.972800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
