prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32B2E219-BACA-478F-936B-D12747C909FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853118,KB AL IKHWAN,69853118,LINTAS LAKEY DUSUN TIMAH,LEPADI,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",yayasan lembaga pendidikan Al.ikhwan,AF9184,,,426/104/DIKPORA/2012,,Silakan Upload SK,,C,"4,000",,2.,,,,nasir342012@gmil.com,,-8.563164000000,118.482777000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A64940E3-57EA-4804-AD1B-BECAD88E136D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853114,KB ANAK NELAYAN,69853114,LINTAS JAMBU DUSUN KAMAMA,JAMBU,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB ANAK NELAYAN,AF9193,2007,16-04-2007,426/006/DIKPORA/2019,16-04-2019,Lihat SK Operasional,2021-07-08 08,C,200,1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN,,,anaknelayan462@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,3,3,0,0,0,0,3,0,1,2,1,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,Lainnya (Wavelan)
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A9712CB-DCCC-433F-8B84-64C8A8C90D26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876803,KB ARRAHMAN,69876803,LINTAS LAKEY,RANGGO,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD Arrahman,AF9194,,,426/2527/DIKPORA/2014,,Silakan Upload SK,,,0,1. -,2. -,PLN,,,srisyahlah12@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,3,3,0,0,0,0,3,1,0,2,0,0,0,3,0,0,0,1,2,2,0,0,0,0,0,0,0,Tidak Ada
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6F98A46-06DB-4C6E-8D6F-8C6011D11A84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853116,KB BINA INSAN,69853116,LINTAS FELO JANGA DUSUN TO A,LUNE,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF9190,,,426/2095/DIKPORA/2013,,Silakan Upload SK,,C,500,1. -,2. -,PLN,,,binainsan24@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/989C3CED-2161-47D5-8DEF-834FE0EBB94B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853115,KB CEMPAKA PUTIH,69853115,LINTAS PT SIRA,JAMBU,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB CEMPAKA PUTIH,AF9186,,,426/2085/DIKPORA/2013,,Silakan Upload SK,,C,70,1. -,2. -,PLN,,,lailashaum@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,Tidak Ada
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C990A92-AA1A-40CF-B32E-D7E6A5ECBDB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798581,KB Cerah Ceria,69798581,Desa Ranggo,RANGGO,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB CERAH CERIA,AF9189,,,426/1282/Dikpora/2013,,Silakan Upload SK,,C,170,1. Telkom Speedy,2. Telkom Speedy,PLN,,,kbpaudcerahceria@gmail.com,,-8.608400000000,118.491200000000,4,0,0,0,2013,Sehari Penuh/6 hari,,2022/2023-2,900,4,0,0,0,1,0,2,2,3,0,1,0,1,3,1,1,2,0,0,1,2,1,0,0,0,4,0,0,4,0,0,0,0,0,Telkom Speedy
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE45B209-716A-431E-9028-1A5EF5918BA6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853117,KB DERMAWAN,69853117,LINTAS JAMBU DUSUN DOROTO I,LUNE,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB. DERMAWAN,AF9191,,,426/2174/DIKPORA/2013,,Silakan Upload SK,,Belum Terakreditasi,9,1. -,2. -,PLN,,,paud-dermawan@yahoo.co.id,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,1,0,0,2,2,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,Tidak Ada
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41439B52-AF29-4806-ABD5-881BD5E0A3EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798467,KB Fortuna,69798467,Desa Jambu,JAMBU,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,426/1296/Dikpora/2013,,Silakan Upload SK,,C,0,1. Lainnya,2. Lainnya,PLN,,,lailasirazz@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,Lainnya
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75DEB895-ABB8-43E6-A9F2-F5ED01088E85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798534,KB Nurus Ramadhan,69798534,Lintas Jambu,JAMBU,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF9193,,,426/1351/dikpora/2013,,Silakan Upload SK,,C,35,1. -,2. -,PLN,,,kbnurusramadhan@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,Tidak Ada
Nusa Tenggara Barat,Kab. Dompu,Pajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B0EABFC-DED3-4785-A29E-83C603411646,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69853119,KB PATA ANGI,69853119,JLN . LINTAS LAKEY DUSUN LEPADI KEC. PAJO,LEPADI,KEC. PAJO,KAB. DOMPU,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD PATA ANGI,AF9175,,,426/1135/DIKPORA/2014,,Silakan Upload SK,,C,200,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudpataangi081@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Telkomsel Flash
