prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DEB8F49-A3F2-4760-BD88-11F35DEA5423,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69803774,Hafazhah,69803774,Jl. H. Rohim,KARANG ANYAR,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan FATHURRAHMAN PKWI CURUP,AO4545,1693A/I22.16/DS/1999,15-07-1999,421.9/475/Bid.I/Dikbud/2022,09-05-2022,Lihat SK Operasional,2023-04-04 13,B,488,1. Telkom Speedy,2. -,PLN,,,tkhafazhah@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,3,0,0,2,0,0,5,0,3,0,0,0,0,3,0,1,2,1,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A94D6C1-732A-4691-A5C1-4A10E9A0FB19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973118,KB ALSYAFAQOH,69973118,JL. K. HASYIM AZHARI,SUKARAJA,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2802 TAHUN 2016,29-09-2016,421.9/1055/PLS/Disdik/2017,29-09-2017,Lihat SK Operasional,2018-02-19 14,,0,1. Lainnya,2. Lainnya,PLN,,,alsyafaqohpaud@gmail.com,,-3.461324000000,102.536938000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,2,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33A1E1B1-C2A5-4BFB-BFE5-89299A78B902,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69803793,KB ANAK CERDAS,69803793,Jl. SMKN I No.146,TALANG ULU,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ANAK CERDAS RATU RAFA,AO4562,14,29-09-2015,013,29-12-2014,Lihat SK Operasional,2016-08-04 08,B,900,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,anakcerdas28@gmail.com,http,-3.450500000000,102.559700000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81A5673D-296A-4486-815A-69BACB914C07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69772692,KB KHOIRU UMMAH,69772692,Kampung Delima,KAMPUNG DELIMA,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,10/SK/YA/III/2003,12-03-2003,421.9/523/Bid.I/Dikbud/2022,24-05-2022,Silakan Upload SK (link file tidak valid) => [735212-97162--],2022-11-16 11,C,294,1. -,2. -,PLN,,,lenaapriyanti18@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,2,1,3,0,0,0,0,3,0,2,1,2,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD6A59D5-15C1-4C5B-BD16-ABF19FE39C76,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69772694,KB Pelita Harapan,69772694,Jln.A.Yani.No.226,KESAMBE BARU,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bhakti Keluarga,AO4560,AHU-0000161-AH.01.19 Thn 2020,12-08-2020,421.9/523/Bid.I/Dikbud/2022,23-05-2022,Silakan Upload SK (link file tidak valid) => [758096-290736--],2023-01-17 08,B,168,1. -,2. -,PLN,,,rini.pelita72@gmail.com,http,.000000000000,.000000000000,2,0,0,0,2013,Siang/6 hari,,2022/2023-2,Tidak Ada,900,4,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC852612-6637-48C6-A118-90A980BA522B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69772695,KB Sping Bleu,69772695,A.Yani No.22,TALANG ULU,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKBM SPING BLEU,AO4561,2972 THN 2006,17-07-2006,338 TAHUN 2019,16-07-2020,Lihat SK Operasional,2020-08-29 17,C,497,1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,,,-3.456700000000,102.555100000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D4EBCE6-EBF0-4828-82DE-5FE435CF4BC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014220,RA Ar-Rifa'i,70014220,Griya Permata Barokah Blok A No.10 Dusun V Desa Air Meles Bawah,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,INDONESIA,SWASTA,RA,Kementerian Agama,,,,,191 TAHUN 2021,07-04-2021,Silakan Upload SK (link file tidak valid) => [177074-422023-https,2021-10-26 14,,"2,600",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6B91F31-07E4-4B33-BC65-512633DB35C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69884005,RA. Al-Ikhlas,69884005,Ahmad Yani,KESAMBE BARU,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,RA,Kementerian Agama,Lainnya,,0177 Tahun2014,27-01-2014,0165 Tahun2014,27-01-2014,Lihat SK Operasional,2017-02-17 10,C,0,,2.,,,,,,-3.450110000000,102.675011000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/852F122B-C902-4084-A02E-74EAAE1666F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731582,RA/BA/TA RA.IPKB,69731582,KESAMBE BARU,KESAMBE BARU,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,RA,Kementerian Agama,,,Skep.02/DW/SU.DEPAG/IX/1993,01-09-1993,-Wg/3-b/PP.00.4/405/1997,08-12-1997,Silakan Upload SK,,C,960,,2.,,,,,,-3.450020000000,102.675002000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Bengkulu,Kab. Rejang Lebong,Curup Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E828D74-4997-4165-9CD6-6292F8FD31F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957055,SPS ANAK CERDAS,69957055,Jl. SMKN 1 No. 146,TALANG ULU,KEC. CURUP TIMUR,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ANAK CERDAS RATU RAFA,AO4562,14,29-09-2016,421.9/3300/PLS/Disdik/2016,11-11-2016,Lihat SK Operasional,2017-01-12 14,,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,kustila.suhardi@gmail.com,http,-3.450460000000,102.559731000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,0,0,0,4,0,3,0,0,0,0,3,0,1,2,1,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
