prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9864A5FB-8B4C-4887-9810-B4E3226C441C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030894,KB PAUD GAVRILA,70030894,Desa Hilisataro Gewa,HILISATARO GEWA,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,10,16-03-2022,503/0055/ISPN/DPMPPTSP/2022,27-05-2022,Silakan Upload SK (link file tidak valid) => [219662-882380-128088-77076837-265762438.PDF],2022-07-15 15,,30,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B014C203-5A2B-46B7-961C-D90343077B74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69975572,KB PAUD HILIALAWA,69975572,Desa Hilialawa,HILIALAWA,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,04.1_519,27-10-2017,04.1_519,27-10-2017,Lihat SK Operasional,2018-04-26 18,,0,,2.,,,,hilialawapaud17@gmail.com,,.690000000000,97.895000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71A9748B-55CD-46F5-8F8B-04499923BB5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877408,PAUD BAWOGANOWO,69877408,PAUD BAWOGANOWO,BAWOGANOWO,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,40 tahun 2012,17-02-2012,40 tahun 2012,17-02-2012,Lihat SK Operasional,2016-08-12 20,Belum Terakreditasi,0,,2.,,,,paudbawoganowo@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47F2DB86-D79B-4AB6-B8CF-7FD2508E7D39,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958969,PAUD EHOSOFAYO,69958969,Desa Ehosofayo Kec. Toma,HILISATARO EHO SOFAYO,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM0055,Akta Notaris No. 51,26-09-2016,420/1247-PLS/2016,20-12-2016,Lihat SK Operasional,2017-02-06 13,,120,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D2B5438-25A1-41F5-9D1F-DE0840753DA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877405,PAUD HILIAMAETALUO,69877405,HILIAMAETALUO,HILIAMAETALUO,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,40 tahun 2012,17-02-2012,40 tahun 2012,17-02-2012,Lihat SK Operasional,2016-08-12 20,,0,1. -,2. -,PLN & Diesel,,,yulianazalogo85@gmail.com,,.000000000000,.000000000000,7,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,0,7,6,1,0,0,0,7,0,0,7,3,3,0,1,0,0,0,1,6,0,2,0,0,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A143C330-6EF9-4176-A985-4D37F04D7AB7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877407,PAUD HILINAMONIHA,69877407,DESA HILINAMONIHA,HILINAMONIHA,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,128 Tahun 2013,29-05-2013,128 Tahun 2013,29-05-2013,Lihat SK Operasional,2016-08-12 20,,324,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,1,0,2,3,0,0,0,0,3,0,1,2,2,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,Telkomsel Flash
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03190998-3724-466A-AC50-865E56BA8BF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877409,PAUD HILINDRASONIHA,69877409,HILINDRASONIHA,HILINDRASONIHA,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,40 tahun 2012,17-02-2012,40 tahun 2012,17-02-2012,Lihat SK Operasional,2016-08-12 20,Belum Terakreditasi,0,1. -,2. -,PLN & Diesel,,,paud_hilindrasoniha@yahoo.com,,.000000000000,.000000000000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,1,0,0,0,5,5,0,0,0,0,5,0,1,4,1,3,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05A5DDE3-B449-4261-98DF-1C05ED2DFFBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877406,PAUD HILISATARO,69877406,HILISATARO,HILISATARO,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,40 tahun 2012,17-02-2012,40 tahun 2012,17-02-2012,Lihat SK Operasional,2016-08-12 20,Belum Terakreditasi,0,1. -,2. Telkomsel Flash,PLN & Diesel,,,korismawatisarumaha@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3A7FBEB-F3D9-4EF9-BBF2-9647686BDB89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877412,PAUD HILISATARO GEWA,69877412,HILISATARO GEWA,HILISATARO GEWA,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,40 tahun 2012,17-02-2012,40 tahun 2012,17-02-2012,Lihat SK Operasional,2016-08-12 20,,0,,2.,,,,paudgewa@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Nias Selatan,Toma,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B1CD864-689A-46BB-A7D5-9479E55355F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69953743,PAUD HILISATARO NANDRISA,69953743,Desa Hilisataro Nandrisa,HILISATARO NANDISA,KEC. TOMA,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,AM0052,420/0979-PLS/2016,14-07-2015,420/0979-PLS/2016,14-07-2015,Lihat SK Operasional,2016-11-10 08,,0,1. -,2. -,Menumpang,,,paudhilisataronandrisa2022@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Tidak Ada
