prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2B29D63-C0D6-4251-8AD6-EDBE2FD53531,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779798,AL-AZHAR,69779798,DUSUN TANJUNG RAHAYU,TANJUNG AGUNG,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PAUD AL AZHAR,AC1736,,,420/728/III.01/2011,,Silakan Upload SK,,B,600,,2.,,,,paudalazharwaylima@gmail.com,,-5.434998000000,105.034018000000,6,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,5,2,6,0,0,0,0,6,0,0,6,2,2,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8246DB8D-EEEB-478F-958C-730DBC837561,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779815,AL-IKHLAS,69779815,PADANG MANIS,PADANG MANIS,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF3460,420/124/IV.01/IV/2019,01-04-2019,420/124/IV.01/IV/2019,01-04-2019,Lihat SK Operasional,2019-07-06 20,C,400,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,paudalikhlaswaylima@gmail.com,,-5.416325000000,105.046867000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,2,1,0,3,0,2,0,0,0,0,0,0,Telkomsel Flash
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAA5413D-062A-43B3-AC43-2E72BDE76BA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779795,AZ-ZUMAR,69779795,SUGIWARAS,BANJAR NEGERI,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AZ-ZUMAR,AC1737,,,420/724/III.01/2011,,Silakan Upload SK,,C,500,,2.,,,,paudazzumarwaylima@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,1,0,0,2,2,0,1,0,0,3,0,0,3,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27ED7F55-6C90-4B1E-9FFE-0D0A7B06DE89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69780810,CEMPAKA,69780810,GEDUNG DALOM,GEDUNG DALAM,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan CEMPAKA,AF3463,,,420/1001/III.01/2008,,Silakan Upload SK,,C,300,,2.,,,,paudcempakanew@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A02A7CE3-7363-4615-A739-A466AEE13ED4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69780821,DAHLIA,69780821,GUNUNG TANJUNG,MARGODADI,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,420/727/III.01/2011,,Silakan Upload SK,,C,140,1. -,2. -,PLN,,,pauddahliamargodadi@gmail.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,4,3,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,Tidak Ada
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5F3DCCB-5BC1-4968-8E83-4CCE88E5C781,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976594,KB MULYA,69976594,DUSUN TANJUNG LOM KELURAHAN DESA PEKONDOH GEDUNG,PEKONDOH GEDUNG,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC1739,420/20/IV.01/PD/IV/2017,19-04-2017,420/20/IV.01/PD/IV/2017,19-04-2017,Lihat SK Operasional,2018-05-05 19,,200,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,kbmulyapekondohgedung@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,Telkomsel Flash
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CC56D35-D8E7-48AD-9A3D-B16867DB9E25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69807945,MAWAR,69807945,pekondoh,PEKONDOH GEDUNG,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420/45.b/III.01/PD/XII/2016,05-12-2016,420/77/IV.01/II/2021,01-02-2021,Lihat SK Operasional,2021-09-27 16,,0,1. Indosat IM3,2. -,PLN,,,neli_rosita68@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,Indosat IM3
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F9FD1AB-29BD-4A8A-B7A3-873A1C965F4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779794,MUNYAI,69779794,BATURAJA,BATURAJA,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC1729,,,420/998/III.01/2008,,Silakan Upload SK,,C,100,,2.,,,,ekawenda_s@yahoo.com,,-5.415047000000,105.003376000000,4,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,1,2,1,4,0,0,0,0,4,0,1,3,0,1,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C78C3CF1-1836-4A2F-A107-FEA3CD105AB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779818,NURUL HIDAYAH,69779818,PAGUYUBAN,TANJUNG AGUNG,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN NURUL HIDAYAH,AC1732,,,420/996/III.01/2008,,Silakan Upload SK,,B,220,,2.,,,,,,-5.382178000000,105.024113000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Lampung,Kab. Pesawaran,Way Lima,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D973F5EF-BFCA-498A-8E7C-5C479620991C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779823,NURUL IMAN,69779823,SINDANG GARUT,SINDANG GARUT,KEC. WAY LIMA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PKBM BUNG TOMO,AF3461,,,420/997/III.01/2008,,Silakan Upload SK,,C,360,1. Lainnya,2. Indosat IM3,PLN,,,nuruliman22@yahoo.com,,-5.410938000000,104.986631000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,5,0,3,0,0,0,0,3,0,3,0,1,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,Lainnya
