prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C5FC3EB-B49D-42F4-80C9-4648C95C53EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958204,Ar-Rahman Lembar,69958204,"Jln. Datu Kedarao, Segenter Desa Lembar Selatan",LABUAN TERENG,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56F96FFC-0363-4AC8-B997-525CE34395AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816121,KB AINUL IBAD NW,69816121,BERORO BATU RIMPANG,JEMBATAN KEMBAR,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Aunul Ibad NW,AF8730,,,821/131-PAUD/Dikbud/2012,,Silakan Upload SK,,C,0,1. Telkom Astinet,2. Telkom Astinet,PLN & Diesel,,,ainulibadnw15@gmail.com,,-8.717400000000,116.090100000000,2,0,0,0,Sehari Penuh/3 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Telkom Astinet
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D33D1F2-DB76-405A-81E7-7B4BBE8CDCCD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985898,KB AL - JIBAL,69985898,Dusun Gerepek,LABUAN TERENG,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF8742,100/05/VIII/2017,28-10-2022,821/428/PAUDPNF/DIKBUD/2022,01-11-2018,Lihat SK Operasional,2023-03-03 16,C,300,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,aljibalgerepek@gmail.com,,.000000000000,.000000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,3,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BDC1246-0E56-4CFC-8F58-4A550D450620,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986590,KB AL ARSYI,69986590,Dusun Kambeng Utara,SEKOTONG TIMUR,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,001/004/KL.PAUD.AR/VII/2017,13-07-2017,821/100/PAUDPNF/DIKBUD/2018,21-12-2018,Lihat SK Operasional,2019-03-26 15,C,56,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sukmawati131678@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,5,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47E794B2-E50B-42F3-A3D3-EBB1066119D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990390,KB AL AUFA,69990390,Dusun Pelepok,LABUAN TERENG,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,001/PAUD.AAF/VIII/2018,20-07-2018,821/315/PAUDPNF/DIKBUD/2019,31-07-2019,Lihat SK Operasional,2019-12-13 15,B,100,1. Lainnya,2. Lainnya,PLN,,,Ummyaqil003@gmail.com,http,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2013,Lainnya
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1A1EE25-8ECF-4005-81B5-B4951220062F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992728,KB AL AUFIYAK NW LD DAMAI,69992728,Dusun Lendang Damai Barat,MAREJE TIMUR,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,005/YAY/AUFIYAK-LMBR/2018,03-10-2018,821/403/PAUDPNF/DIKBUD/2019,03-10-2019,Lihat SK Operasional,2021-07-02 09,C,100,,2.,,0,,Suandisuandispd@gmail.com,http,.000000000000,.000000000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2013,
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5348BDFB-5CFA-45B2-8281-928F16514FF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816042,KB AL-HIDAYAH,69816042,BERORO,JEMBATAN KEMBAR TIMUR,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF8725,001/Paud/Al-Hidayah/VI/2011,11-07-2011,821/59/PAUD DAN DIKMAS/DIKBUD/2017,05-06-2017,Silakan Upload SK (link file tidak valid) => [393069-723549--],2020-10-26 08,C,200,1. -,2. -,PLN,,,alhidayahberoro20@gmail.com,,.000000000000,.000000000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,900,4,0,0,1,0,0,1,4,5,0,0,0,0,5,2,1,2,0,2,3,0,0,0,0,0,5,3,1,0,0,0,0,0,0,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CABE238D-80F8-48C2-8FBF-9CD12A106426,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70001356,KB AL-KAUSAR,70001356,Dusun Teluk Waru,LABUAN TERENG,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,002/KB.ALKSR/1/2022,12-01-2022,821/21/PAUDPNF/DIKBUD/2022,12-01-2022,Lihat SK Operasional,2023-03-09 14,C,100,1. XL (GSM),2. XL (GSM),PLN,,,kbalkausar720@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F068E2F-D457-4036-A94E-30BD9E355B12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69962905,KB AL-WAFA,69962905,DUSUN GANJAR,MAREJE,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ISLAMIYAH AL WAFA,AF8716,07/Awg/vVII/2016,10-10-2016,821/59/PAUD DAN DIKMAS/DIKBUD/2017,20-03-2017,Lihat SK Operasional,2017-05-29 12,C,200,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,widiyawati671@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Barat,Lembar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1D89417-EA74-4EA1-A636-DA3B19ED5755,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69962831,KB AN - NUR,69962831,"DUSUN CEMARE, RT. 04",LEMBAR SELATAN,KEC. LEMBAR,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF8733,284/821/Paud An- nur/VI/2014,01-01-2014,821/59/PAUD DAN DIKMAS/DIKBUD/2017,20-03-2017,Lihat SK Operasional,2017-05-24 16,,105,1. XL (GSM),2. XL (GSM),PLN,,,paudannur1965@gmail.com,,-8.706760000000,116.085070000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,XL (GSM)
