prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18014E94-A3F2-4A5A-9E1D-DC8EF9FA0237,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957822,Al Ikhlas Bunut,69957822,Desa Bunut,AEK BATU,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DDC5117-A004-43D9-A341-4428E999C4C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968778,KB AL ANSHOR,69968778,Afd C Pasar 4,AEK RASO,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM AL ANSHOR,AI8571,503/0031/DPMPPTSP-LS/PAUD-TK/IX/2019,04-09-2019,503/0031/DPMPPTSP-LS/PAUD-TK/IX/2019,04-09-2019,Lihat SK Operasional,2021-11-02 08,,400,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbalanshor78@gmail.com,,1.676077000000,100.235009000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,1,2,0,0,1,2,3,0,0,0,0,3,0,0,3,0,0,0,1,1,1,0,0,3,2,0,0,0,1,0,0,0,2013,Telkomsel Flash
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/559EFC0B-185B-4274-936F-BA3F2DEC797E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859143,KB AL ARIFIN,69859143,KAMPUNG JAWA,AEK BATU,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL ARIFIN,AI8566,,,421.9/3020/PAUDNI/2012,,Silakan Upload SK,,,299,,2.,,,,ra_alarifin@yahoo.co.id,,-5.443757000000,114.421127000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2013,
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3D98358-0546-4CCE-93A5-11EF9FB899A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858920,KB AL BALQIS,69858920,Dusun Sumber Sari,TORGANDA,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL_BALQIS,AI8575,421.9/705/PNFI/2013,29-06-2013,503/0158/DPMPPTSP-LS/PAUD-TK/XII/2022,02-12-2022,Lihat SK Operasional,2023-05-22 14,,400,1. Lainnya (Wavelan),2. Telkomsel Flash,PLN,,,albalqisp@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Lainnya (Wavelan)
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E0A7F09-6D61-47FB-AD5F-A68C0D147DB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859149,KB AL FALAH,69859149,Dusun Aek Torop Barat,ASAM JAWA,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD AL FALAH,AI8567,421.9/2426/PNFI 2012,12-06-2012,503/0159/DPMPPTSP-LS/PAUD-TK/XII/2022,08-12-2022,Lihat SK Operasional,2023-05-26 11,,"1,200",1. Telkomsel Flash,2. Telkomsel Flash,Menumpang,,,PAUDAlpalah2009@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4920025D-931F-4A2A-8BDC-DC1E2374FA7E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858919,KB AL ISTIQOMAH,69858919,DUSUN SUMBER SARI II,TORGANDA,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/815/PNFI 2012,,Silakan Upload SK,,,748,,2.,,,,Tinosutino7@gmail.com,,-5.443757000000,114.421127000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDB2C40F-65D7-4BAD-A219-75400CA4DD19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858924,KB AL KAUSAR,69858924,JALAN KOLAM PANCING CIKAMPAK,AEK BATU,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/3335/PNFI 2012,,Silakan Upload SK,,,200,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,alkautsara629@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/623482F4-568F-4BFB-83A9-A0EAD899DDD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859152,KB ANANDA,69859152,Dusun Aek Batu,ASAM JAWA,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/2170/PAUDNI 2012,16-07-2012,503/0053/DPMPPTSP-LS/PAUD-TK/VIII/2021,09-08-2021,Lihat SK Operasional,2023-05-08 10,,800,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFD2601A-44E6-4729-82D8-42B9101D6402,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69766750,KB AYU,69766750,DUSUN  II PINANG DAMAI,PINANG DAME,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB AYU,AI8573,503/0056/DPMPPTSP-LS/PAUD-TK/XII/2020,29-12-2020,503/0056/DPMPPTSP-LS/PAUD-TK/XII/2020,29-12-2020,Lihat SK Operasional,2021-07-06 15,C,400,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sriwahyuni21372@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Utara,Kab. Labuhan Batu Selatan,Torgamba,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39880F8A-7723-4D8A-943C-1ABF5E392626,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859145,KB BINA INSANI,69859145,JL SMPN 6 TORGAMBA,AEK BATU,KEC. TORGAMBA,KAB. LABUHAN BATU SELATAN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BINA INSANI,AI8560,,,421.9/2166/PNFI 2012,,Silakan Upload SK,,,35,1. Smartfren,2. Telkomsel Flash,PLN,,,kbbinainsani31@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,2,0,0,3,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2013,Smartfren
