prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E20DC22-45B7-47C3-B5F4-CE4C0AB067B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852379,KB ADINDA II,69852379,JL TIRTOSARI,SEMARANG,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL JANNAH,AG6989,,,420.1/0059/2011,,Silakan Upload SK,,,600,1. Telkomsel Flash,2. -,PLN,,,,,-7.407317800000,109.669658900000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,3,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DEE9E74-7354-4645-9CC7-EDA25202C091,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69906787,KB ADZKIA,69906787,Wangon,WANGON,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,001/VII/ADZKIA/2014,01-12-2014,420.1/030/Dikpora/2015,09-02-2015,Lihat SK Operasional,2015-10-06 11,A,0,1. -,2. Lainnya (Kabel),PLN,,0286591224,adzkia.banjarnegara@gmail.com,,-7.413322300000,109.680980200000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,4,0,0,4,0,0,3,3,4,0,0,0,0,4,0,0,4,3,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/766B9A0B-1D26-4431-9DA8-B6644069BC16,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852365,KB AISYIYAH 2,69852365,WANASARI,ARGASOKA,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Banjarnegara,AO5411,22.07/KB176/PWA/D/IV/2008,01-07-2008,420.1/2287/2009,02-01-2009,Lihat SK Operasional,2021-08-22 22,,40,1. Telkomsel Flash,2. -,PLN,,,rodliyahsiti2016@gmail.com,,-7.414414800000,109.694759100000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,895,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D21FDF92-2C16-40CC-B79B-E8B9267E16D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852364,KB AISYIYAH I ARGASOKA,69852364,KRAJAN,ARGASOKA,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Banjarnegara,AO5411,,,420.1/2287/2009,,Silakan Upload SK,,,150,1. -,2. -,PLN,,,kbaisyiyah12008@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDD5FF06-A25E-4733-93E8-451828F98410,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852366,KB AISYIYAH III ARGASOKA,69852366,KARANGSOKA,ARGASOKA,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Banjarnegara,AO5411,,,4201/2289/2009,,Silakan Upload SK,,,90,1. 3 (Tri),2. Lainnya,PLN,,,,,-7.409077300000,109.671570900000,0,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,3 (Tri),950,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/450036F1-12C1-48F0-B4E1-E2B692F629BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852375,KB AISYIYAH TUNAS MENTARI,69852375,JENDRAL SUDIRMAN NO.02,KUTABANJARNEGARA,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Banjarnegara,AO5411,,,420.1/1974/2004,,Silakan Upload SK,,,418,1. Lainnya,2. -,PLN,,,mentarikuaisyiyah@gmail.com,,-7.393800000000,109.692600000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,1,0,0,4,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3FA24D5-2971-44A9-881D-6732050BB03A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852373,KB AL FATAH,69852373,S. PARMAN KM 3,PARAKANCANGGAH,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,4201 261 2005,,Silakan Upload SK,,,0,1. -,2. -,PLN,,,,,-7.412460400000,109.680621600000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,5,0,0,1,0,0,0,5,5,0,0,0,0,5,0,0,5,1,1,3,0,0,0,0,0,5,2,3,0,0,0,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF8706D6-A28B-4F04-9007-19AC587F378C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852385,KB AL KAUTSAR,69852385,Jl. Selamanik Banjarnegara,KUTABANJARNEGARA,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AG7015,420.1/248/2009,01-12-2009,421.1/230.b/Dikpora/2015,19-06-2015,Lihat SK Operasional,2021-02-15 10,B,196,1. Indosat IM2,2. Smartfren,PLN,,0286592490,alkautsarbna@gmail.com,,-7.402124000000,109.688702300000,9,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM2,900,8,0,1,0,0,0,2,8,9,0,0,0,0,9,3,5,1,0,3,2,2,1,0,1,0,9,8,0,0,0,1,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B77D3EE-2250-4B1A-8625-D2D6A62591FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69883064,KB AL MADINA,69883064,ALMUNAWAROH NO 36,KUTABANJARNEGARA,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan almunawwaroh,AG6997,,,4201/230/2011,,Silakan Upload SK,,,300,1. -,2. -,PLN,,,Kelompokbermainalmadina25@gmail.com,,-7.396159100000,109.725844400000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
Jawa Tengah,Kab. Banjarnegara,Banjarnegara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D0D3935-8DDE-4756-8CDD-FF130D7AB808,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852376,KB ANANDA,69852376,KI JAGAPATI,KRANDEGAN,KEC. BANJARNEGARA,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AG7027,,,4201247 2010,,Silakan Upload SK,,,0,1. -,2. -,PLN,,,ermarachmawati82@gmail.com,,-7.394847200000,109.692439900000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,5,0,1,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,5,0,0,0,1,0,0,0
