prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD7F29EE-6FB2-4CF4-9956-3B274008F20E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948016,KB HARAPAN BARU BERUNGKAT,69948016,JL. Lintas Malenggang Desa Bungkang,PENGADANG,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/018/PMPP-D/PNF/2016,09-02-2016,503/018/PMPP-D/PNF/2016,09-02-2016,Lihat SK Operasional,2016-08-25 19,C,800,,2.,,,,paudharapanbaru56@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/514CF604-6A52-4255-A2D6-8E32C9E94523,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69830234,KB HARAPAN KARTINI,69830234,Dusun Pengadang,PENGADANG,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,26 Tahun 2010,28-01-2010,26 Tahun 2010,28-01-2010,Silakan Upload SK,,,0,1. -,2. -,Lainnya,,,paudhksky@yahoo.com,,.763720000000,110.403746000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,1,0,0,2,2,0,1,0,1,2,0,1,2,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,0,Tidak Ada
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B823B91-5E14-47A1-8327-7CD2403B5053,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949068,KB ISLAM AL-MUALLIMIN,69949068,"Jl. Padat Karya, Desa Balai Karangan",BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0220100132331,04-04-2016,0220100132331,04-04-2016,Lihat SK Operasional,2021-04-13 11,C,130,1. -,2. Telkom Speedy,PLN,,,paud.almualimin@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,0,4,4,0,0,0,0,4,0,0,4,0,2,1,0,1,0,0,0,4,0,2,0,0,0,0,0,0,Tidak Ada
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2DE5401-11EE-415E-B361-43D6D962B150,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985512,KB ISLAMIC CENTER AL-HAZZA,69985512,Jl. Lintas Sekayam No. 01 Dusun Paus,BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,503/006/PMPSP/PAUD/2018,07-05-2018,503/006/PMPSP/PAUD/2018,07-05-2018,Lihat SK Operasional,2023-02-07 13,B,900,1. Telkomsel Flash,2. -,PLN & Diesel,,,paudichalhazza@gmail.com,http,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,4,1,4,0,0,0,1,3,0,1,3,3,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,Telkomsel Flash
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAC09ABE-B85B-4A4E-B0E2-7ACDCA5139D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991259,KB KABAR BAIK,69991259,Dusun Miruk,MALENGGANG,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/017/PMPTSP/PAUD/2017,10-04-2017,503/017/PMPTSP/PAUD/2017,10-04-2017,Lihat SK Operasional,2019-10-04 15,,100,1. -,2. -,PLN,,,kabarbaik@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Tidak Ada
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/623A45F1-38B3-49FC-B6E9-A2C450615905,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948004,KB MUSTIKA,69948004,Jl. Lintas Negara,ENGKAHAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan pkbm mustika,AH5149,503/033/PMPP-D/PAUD/2016,06-06-2016,503/033/PMPP-D/PAUD/2016,06-06-2016,Lihat SK Operasional,2016-08-25 19,B,300,1. -,2. -,PLN,,,paudmustika156@gmail.com,,.000000000000,.000000000000,6,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,7,1,6,0,0,0,0,6,0,0,6,3,1,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,Tidak Ada
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/731644D3-0178-41D2-96A8-AD271056A6E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974347,KB MUSTIKA 2,69974347,Desa Balai Karangan,BALAI KARANGAN,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan pkbm mustika,AH5149,503/091/PMPP-D/PAUD/2016,13-12-2016,503/091/PMPP-D/PAUD/2016,13-12-2016,Lihat SK Operasional,2022-05-10 13,C,200,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,Tidak Ada
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5B618DD-9CBF-4EDA-94CF-987D19B49F3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70023837,KB MUTIARA BUNDA,70023837,Jl. Lintas Malenggang Dusun Sungai Daun,MALENGGANG,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/004/OP/DPMPTSP/2021,30-09-2021,503/004/OP/DPMPTSP/2021,30-09-2021,Lihat SK Operasional,2023-02-05 21,,0,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Tidak Ada
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DA8CF29-BBA7-44EF-83E2-70266C89F339,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974375,KB PELANGI BUNDA,69974375,Dusun Bungkang,BUNGKANG,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/049/PMPP-D/PAUD/2016,01-01-2014,0296010212426,22-12-2020,Lihat SK Operasional,2021-01-24 00,,702,,2.,,,,paudpelangibundarintau@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Kalimantan Barat,Kab. Sanggau,Sekayam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78E9CD01-7574-47A4-A01B-1A628B2892B6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992516,KB TUNAS PERBATASAN,69992516,Dusun Entabai,LUBUK SABUK,KEC. SEKAYAM,KAB. SANGGAU,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/051/PMPTSP-D/PAUD/2017,19-12-2017,503/051/PMPTSP-D/PAUD/2017,19-12-2017,Lihat SK Operasional,2019-11-21 23,,"1,800",1. -,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,1,0,2,3,0,0,0,0,3,0,0,3,0,2,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,Tidak Ada
