prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F71C913-10EE-41C8-A450-F8C32C034023,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898973,KB AL-HAQ,69898973,DESA KUALA,KUALA,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8021,420/2004/001/III/2011,01-02-2011,420/827/DIKPORA/BMU/V/201,04-05-2014,Lihat SK Operasional,2015-07-08 13,C,180,1. -,2. -,Tidak Ada,,,alhaqkb@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AF454B2-2509-4FB0-9829-E6369511ACAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896348,KB CAHAYA,69896348,Jln pala,BIGO SELATAN,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8023,420/2011/BGS/SK/02/II/201,09-02-2015,420/209/DIKPORA/BMU/II/20,24-02-2015,Lihat SK Operasional,2015-06-11 11,B,132,1. Telkomsel Flash,2. Smartfren,PLN,,,kbcahaya48@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC975432-BAAC-4C04-9713-CAA9C51AA382,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69892775,KB CEMPAKA,69892775,DESA SOLIGIR KEC. KAIDIPANG,SOLIGIR,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8025,153.71.08.05.2010/53/XII/,19-12-2014,420/172/DIKPORA/BMU/II/20,09-02-2015,Lihat SK Operasional,2015-03-31 09,B,375,1. -,2. Telkomsel Flash,PLN,,,kbcempaka90@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1CFC247-3998-4B3F-A80D-802B9F908B8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69900413,KB LAGADA KECIL,69900413,Kuala Utara,KUALA UTARA,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8029,100/2009/171/III/2015,20-04-2011,420/12/DIKPORA/BMU/I/2015,20-01-2015,Lihat SK Operasional,2015-08-28 23,C,300,1. -,2. -,Lainnya,,,KBLAGADAKECIL@MAIL.COM,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,449,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61BC624F-03A9-4E80-A446-2D3F9983000B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69899067,KB MOTOTABIANA,69899067,BOROKO UTARA,BOROKO UTARA,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8026,18/BRKUTARA/KDP/BMU/III/2,04-03-2014,420/537/DIKPORA/BMU/III/2,20-03-2014,Lihat SK Operasional,2015-07-09 11,B,183,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbmototabiana@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8AE3183-9579-4405-9B88-4663D83524EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914737,KB MULIA,69914737,INOMUNGA UTARA,INOMUNGA UTARA,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8027,100/2012/SK/03/I/2015,04-01-2015,420/403/DIKPORA/BMU/III/2,26-03-2015,Lihat SK Operasional,2015-10-29 10,,490,1. -,2. -,PLN,,,kbmulia37@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06227363-7651-4C0A-870E-28CE8277A8AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69900414,KB NUSA INDAH,69900414,Komus II Timur,KOMUS DUA TIMUR,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8030,01/SK/2015/III/2014,03-03-2014,420/347/DIKPORA/BMU/III/2,20-03-2015,Lihat SK Operasional,2015-08-28 23,B,144,1. -,2. -,PLN,,,nusaindahkaidipang14@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CB53E61-6F8F-42C3-9579-3F0E3A992E43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898958,KB SITI KHADIDJAH,69898958,Boroko Timur,BOROKO TIMUR,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8024,420/2008/167/III/2015,30-03-2015,420/556/DIKPORA/BMU/IV/20,01-04-2014,Lihat SK Operasional,2015-07-08 11,B,120,1. Telkomsel Flash,2. Smartfren,PLN,,,sitikhadidja2020@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,1,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4A7FDBB-8E78-44E9-8735-64782F413150,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898955,PAUD KASIH IBU,69898955,Desa Solo,SOLO,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8020,109/SK/DS/III/2015,30-11-2014,420/404/DIKPORA/BMU/III/2,26-03-2015,Lihat SK Operasional,2015-07-08 10,C,200,1. -,2. -,PLN,,,kasihibusolo16@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,Tidak Ada,450,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Kaidipang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33F8DE4E-4437-4D54-A00F-B0640DC3BE80,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69894219,PAUD KB ANGGREK,69894219,BIGO,BIGO,KEC. KAIDIPANG,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8020,421/2003/271/XII/2014,22-12-2014,420/207/DIKPORA/BMU/II/20,28-02-2015,Lihat SK Operasional,2015-05-05 13,B,"2,500",1. -,2. -,PLN,,,paudkbanggrekbigo@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
