prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F799DA40-D773-44B0-B981-DACCA59896D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835839,AL FURQON,69835839,CITATAH RT. 03 / 04,MUKAPAYUNG,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KESEJAHTERAAN BANGSA (YAKESBA),AM8943,,,421.9/040,,Silakan Upload SK,,,105,,2.,,,,,,-6.988219000000,107.448629000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63C91186-4374-4AD7-966C-201E5CE98E3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835870,AL HASANAH,69835870,GOMBONG RT. 04 / 05,BUDIHARJA,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM8967,,,421.9/175/UPTD,,Silakan Upload SK,,,80,,2.,,,,reza.nk59@yahoo.com,,-6.975472100000,107.430464600000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EF74F4B-CB32-4BFD-A4CF-D9F94DFCE870,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836160,AL HIDAYAH,69836160,SUKAMANAH RT 01 RW 05,BONGAS,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ASYUHAELI IBNU THOBIB,AM8974,,01-01-1900,241.0/ DISDIKPORA,01-01-1900,Silakan Upload SK (link file tidak valid) => [494442-54579--],2021-08-18 14,,0,1. Axis,2. Telkomsel Flash,PLN,,,paudalhidayah880@gmail.com,,-6.957300000000,107.423400000000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,0,0,1,4,5,0,0,0,0,5,0,0,5,0,1,2,1,1,0,0,0,5,2,1,0,0,0,0,0,0,Axis
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BB845D7-F01B-4439-B914-4F28FB3D472C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835872,AL HUDA,69835872,KP. MEKARSARI,BUDIHARJA,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM8968,,,421/339811,,Silakan Upload SK,,,900,,2.,,085974193467,,alhudagombong@gmail.com,http,-6.944453000000,107.445082000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51B96582-147B-438D-BC12-9FBC97EDF47C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891503,AL HUDA RADIO,69891503,JL RADIO NO. 272 RT. 04 / 01,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,INDONESIA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM8960,,,,04-02-2015,Silakan Upload SK,,,"10,000",,2.,,,,alhuda.kober@yahoo.co.id,http,-6.954562000000,107.458160000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C316C52-9A2A-4280-ADB2-CBA30845A130,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835852,AL IKHWAN,69835852,CIBAREGBEG,BONGAS,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam Al-Ikhwan Cibaregbeg,AM8947,,,421/3398.5 DISDIKPORA,,Silakan Upload SK,,C,850,1. Telkomsel Flash,2. -,PLN,,0226940524,koberalikhwan89@gmail.com,,-6.956338000000,107.423249000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,2,0,0,4,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,Telkomsel Flash
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/781B0B24-7890-4E15-8188-6BD017893945,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891506,AL MAJIDIYYAH,69891506,GOMBONG RT. 03 /03,BUDIHARJA,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM8944,,01-01-1900,800090183,07-05-2012,Silakan Upload SK (link file tidak valid) => [491678-380477--],2021-08-13 17,,288,,2.,,,,paudalmajidiyah@gmail.com,,-6.940983000000,107.440774000000,6,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,5,1,6,0,0,0,0,6,0,1,5,1,1,1,1,0,1,1,0,6,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DFAAF25-DB03-4A69-9669-2C809CEF3694,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835867,AL-FURQON,69835867,SAAR MUTIARA NO.92 RT 02 RW 06,KARANGTANJUNG,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,421.9 / 1565 ? Disdikpora,,Silakan Upload SK,,,25,1. -,2. -,PLN,,,kbalfurqonsaar2020@gmail.com,,-5.438612000000,114.434639000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,5,1,4,0,0,0,0,4,0,1,3,2,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,Tidak Ada
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B0AE312-8F64-4528-BD2C-47CE077FB825,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891504,AL-HIDAYAH CIPETIR,69891504,CIPETIR RT 03 RW 02,CILILIN,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM8946,,,,08-01-2015,Silakan Upload SK,,,130,1. Axis,2. XL (GSM),PLN,,,koberalhidayahcipetir@gmail.com,http,-6.954599000000,107.458340000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Axis
Jawa Barat,Kab. Bandung Barat,Cililin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/539CB7C4-8CAC-4C75-AE7D-AA2B15AD8558,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835876,AL-HUDA,69835876,KP.CIMONYET RT 04 RW 06,KARANGANYAR,KEC. CILILIN,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,800/190.114 PNF,,Silakan Upload SK,,,0,,2.,,,,,,-7.006617400000,107.453700200000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
