prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED60321E-8FAF-439F-9122-52E6018830DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69739864,BA AISYIYAH BANJARAN,69739864,RT 05 RW 03,BANJARAN,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,WK/5-b/030/668/PGM/1984,02-05-1984,WK/5-b/030/668/PGM/1984,02-05-1984,Lihat SK Operasional,2016-09-19 10,,0,,2.,,,,,,-7.354569400000,109.383543000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79B00C71-1633-47FC-81F6-4D15CD1B75F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69739865,BA AISYIYAH GEMBONG,69739865,JL Raya Gembong,GEMBONG,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,WK/5-b/028/666/PGM/1984,02-05-1984,WK/5-b/028/666/PGM/1984,02-05-1984,Lihat SK Operasional,2016-09-19 10,,0,,2.,,,,,,-7.365364000000,109.355620000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A07730B-0DB1-406A-9152-20524188F100,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69739866,BA AISYIYAH PAGEDANGAN,69739866,RT 07 RW 03,PAGEDANGAN,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,Wk/5-b/RA/05/Pgm/1995,07-02-1995,Wk/5-b/RA/05/Pgm/1995,07-02-1995,Lihat SK Operasional,2016-09-19 08,,0,,2.,,,,,,-7.333521000000,109.345658000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB0BFE15-7AE1-4A7E-82C2-A30D266157E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69739867,BA AISYIYAH PEKALONGAN,69739867,RT 03 RW 08,PEKALONGAN,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,Wk/5-b/BA/03/Pgm/2000,20-01-2000,Wk/5-b/BA/03/Pgm/2000,20-01-2000,Lihat SK Operasional,2016-09-19 07,,0,,2.,,,,,,-7.323811000000,109.316666000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53B4088A-2BFF-44DC-9942-AD4C35911F41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874486,KB AL AMANAH,69874486,JL. DESA GEMBONG,GEMBONG,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,001/LP-AA/XI/2006,11-11-2006,421.1/067.1/2022,29-06-2022,Lihat SK Operasional,2023-01-01 07,B,375,1. -,2. -,PLN,,,paudalamanah111106@gmail.com,,-7.367000000000,109.362300000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,2,1,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F59B033-44FA-4040-B3C4-B6177BA5F781,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874482,KB AL BAROKAH,69874482,Brobot Rt.013 Rw.004,BROBOT,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al Barokah Brobot,AD8365,01/I/2008,01-01-2008,421.1/067.7/2022,18-09-2008,Lihat SK Operasional,2022-12-23 10,B,0,1. -,2. -,PLN,,,albarokah.pbg1@gmail.com,,-7.371700000000,109.355900000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9A43DE5-AB88-44F3-A8AD-334474492052,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842940,KB AL FATAH,69842940,Banjaran Rt.002 Rw.001,BANJARAN,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-FATAH BANJARAN,AD8362,1/LP/AF/VI/2009,06-06-2009,421.1/ 067.4 /2022,03-03-2010,Lihat SK Operasional,2022-12-30 07,Belum Terakreditasi,351,1. -,2. -,PLN,,,maliah.aisyah@gmail.com,,-7.271600800000,109.284642300000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0BBD2E7-D435-4E7E-9254-5546DD3D7CF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874485,KB AL HANIF,69874485,GALUH RT 3 RW 2,GALUH,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB AL HANIF,AD8363,01/SK/KB. AL-HANIF/I/2011,01-01-2011,420/ 088.1 / PAUD/ 2012,03-07-2012,Lihat SK Operasional,2017-03-21 13,Belum Terakreditasi,0,1. -,2. -,PLN,0,,kbalhanif.galuh@yahoo.co.id,,-7.306826700000,109.300195300000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B9BC709-BECA-41F7-BD76-F0B75B1C3957,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842941,KB AL HUSNA,69842941,"Patemon Rt,002 Rw.004",PATEMON,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al Husna,AD8374,01/L PAUD/AL HUSNA/V/2008,09-05-2008,421.1/ 067.10 /2022,18-09-2008,Lihat SK Operasional,2022-12-30 07,B,0,1. Lainnya,2. Smartfren,PLN,0,,kbalhusna002@gmail.com,http,-7.342996100000,109.337591600000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,298",4,0,0,2,0,0,1,2,3,0,0,0,0,3,0,0,3,0,0,2,1,0,0,0,0,3,0,4,0,1,0,0,0,0,2013,Lainnya
Jawa Tengah,Kab. Purbalingga,Bojongsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01DEE465-3165-4931-8182-D4B5A5762DCE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874483,KB AL ISLAM,69874483,Brobot Rt.019 Rw.005,BROBOT,KEC. BOJONGSARI,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02/YAY.AL ISL/VII/2007,02-07-2007,800/073.1/2008,18-09-2008,Lihat SK Operasional,2017-03-25 13,,252,1. -,2. 3 (Tri),PLN,,,kb.alislambrobot@gmail.go.id,,-7.313088800000,109.315519000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,Tidak Ada
