prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4AFDA6A-5DD7-4F40-9636-14164222C4DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69744055,BA AISYIYAH KAMULAN,69744055,Jl.MIM Kamulan RT 06 RW 02,KAMULAN,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Trenggalek,AO5453,Mm.09/05.02/13/RA/1984,31-01-1984,RA/03.0010/2017,20-09-2017,Lihat SK Operasional,2018-01-08 10,A,560,,2.,,,,,,-8.094706000000,111.818488000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B7DD580-FAEF-4245-BD3A-6A18C8945DCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69882279,KB AISIYAH,69882279,JL. MIM KAMULAN RT 06 RW 02,KAMULAN,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Trenggalek,AO5453,,,421.9/1392/406.023/2012,,Silakan Upload SK,,,56,1. -,2. Lainnya (Serat Optik),PLN,,,,,-8.097385000000,111.818461000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F6781E9-C5F8-4947-9155-908D991F2BAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779083,KB AL IKHLAS,69779083,RT. 02 RW. 01,SUMBEREJO,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA PENDIDIKAN MA'ARIF NU TRENGGALEK,AN1500,,,421.9/0301.08/406.055/201,,Silakan Upload SK,,B,0,1. -,2. Telkomsel Flash,PLN,,,paudalikhlas215@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,4,0,1,1,0,0,4,0,3,0,0,0,0,3,0,0,3,1,0,1,0,0,1,0,0,3,0,4,0,0,0,0,1,0,2013,Tidak Ada
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCC851E6-58B8-4773-96A4-C142ECCEE7C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779132,KB AR - ROHMAH,69779132,RT. 24 RW. 09 DSN TUGU BANCANG,DURENAN,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AN1500,421.9/0411.14/406.051/2011,09-02-2011,421.9/0807/406.009/2020,08-02-2020,Lihat SK Operasional,2020-10-12 10,,460,1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,paudarrohmah21@gmail.com,,-8.130768000000,111.801167000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,4,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,1,0,0,1,1,0,0,3,4,0,0,0,0,0,0,0,PAUD Merdeka,Telkomsel Flash
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D7476B6-A13F-4BD6-8740-CCFD263AFC82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778914,KB AZ ZAHRO,69778914,RT. 09 RW. 03,SEMARUM,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YIC GIRI ARUM KUSUMA,AN1504,35030312.2006-305,22-05-2006,421.9/0807/406.009/2020,14-02-2020,Lihat SK Operasional,2021-08-08 07,B,"1,873",1. -,2. Telkomsel Flash,PLN,,,kbazzahro8@gmail.com,,-8.117789000000,111.790191000000,7,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,8,0,7,0,0,0,0,7,1,2,4,3,3,1,0,0,0,0,0,7,3,0,0,0,0,0,0,0,PAUD Merdeka,Tidak Ada
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1435C69-9048-4245-B559-28D150097744,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778788,KB BABUSSALAM,69778788,RT. 006 RW. 002 Desa Pandean Kecamatan Durenan Kabupaten Trenggalek,PANDEAN,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA PENDIDIKAN MA'ARIF NU TRENGGALEK,AN1500,PW/176/A-6/VIII/2011,11-08-2011,421.9/0807/406.009/2020,12-02-2020,Silakan Upload SK (link file tidak valid) => [385081-876706--],2020-10-02 13,B,0,1. Lainnya (Wavelan),2. Telkomsel Flash,PLN,,,paudbabussalam1@gmail.com,,-8.111600000000,111.819000000000,7,0,0,0,Pagi/6 hari,,2022/2023-2,900,5,0,0,2,0,0,8,0,7,0,0,0,0,7,1,4,2,3,1,1,1,1,0,0,0,7,5,0,0,0,0,0,0,0,2013,Lainnya (Wavelan)
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C986D945-7BE4-4F62-98ED-5F0FE3794DF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776912,KB DHARMA WANITA,69776912,RT 08 RW 04,KENDALREJO,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AE4541,095 /KEP /Y.DW /II /2017,01-02-2017,421.9/10047/35.03.009/2017,22-12-2017,Lihat SK Operasional,2018-10-22 09,,0,1. -,2. Telkomsel Flash,PLN,,,paud_kendalrejo@yahoo.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61F09078-6DBA-427B-9102-E1142952F936,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69790204,KB HIDAYATUT THULLAB,69790204,RT. 22 RW. 04,KAMULAN,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA PENDIDIKAN MA'ARIF NU TRENGGALEK,AN1500,,,421.9/041.77/406.051/2011,,Silakan Upload SK,,B,12,1. Linknet,2. Linknet,PLN,,,paudhidayatutthullab@gmail.com,,-8.097130000000,111.819963000000,1,0,0,0,Sehari Penuh/6 hari,,2022/2023-2,450,2,0,1,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2013,Linknet
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58ACE11F-E873-4259-8CAE-DD4D906011C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778910,KB MARDI SIWI,69778910,LAPANGAN DURENAN RT. 03 RW. 02,DURENAN,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DHARMA WANITA TRENGGALEK,AE4541,002/Sekrt/Y.DW/VII/2015,07-07-2015,421.9/0807/406.009/2020,12-02-2020,Lihat SK Operasional,2021-06-18 13,C,0,1. -,2. -,PLN,0,,paudmardisiwi1@gmail.com,http,-8.120784000000,111.803977000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Trenggalek,Durenan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/048019A8-1566-4ED2-B6C2-98830597F2FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779156,KB MIFTAHUL ULUM,69779156,RT. 14 RW. 04 DSN. DEMPOK,BARUHARJO,KEC. DURENAN,KAB. TRENGGALEK,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA PENDIDIKAN MA'ARIF NU TRENGGALEK,AN1500,421.9/1960/406.023/2015,10-04-2015,421.9/1049/35.03.009/2018,21-02-2018,Lihat SK Operasional,2020-10-11 15,,0,1. Linknet,2. Linknet,PLN,,,paudmiftahululum2@gmail.com,,-8.096400000000,111.836700000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,0,5,0,0,1,0,0,5,1,5,0,0,0,0,5,1,1,3,1,0,1,2,1,0,0,0,5,5,0,0,0,0,0,0,0,PAUD Merdeka,Linknet
