prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95573A01-2E57-46FD-9D61-92771964E7F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898900,Hidayatullah,69898900,Jl. Tengah Kalumata RT 05 RW 02 Kalumata,KALUMATA,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.803354600000,127.373274000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/937D538E-7E7A-46B3-BAE3-403A427E3C66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956764,PAUD AISYIYAH 3 KOTA TERNATE,69956764,Jl. Makugawene,TABONA,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420.9/104/2014,17-02-2014,420.9/91/2016,27-01-2016,Lihat SK Operasional,2017-01-04 09,Belum Terakreditasi,180,1. -,2. -,PLN & Diesel,,,paudaisyiyah3tte@gmai.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Tidak Ada
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEFB4752-8CDF-4180-B1C5-B04195F4EB93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69875648,PAUD AISYIYAH 6 KOTA TERNATE,69875648,PERTAMINA,FITU,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,420.9/369/2013,,Silakan Upload SK,,Belum Terakreditasi,300,1. -,2. -,PLN,,,paud.a77@yahoo.com,,.757782000000,127.346547000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,1,2,3,0,0,0,0,3,0,1,2,0,1,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,2013,Tidak Ada
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D41FB67-1C2C-42CC-8704-F69037935EE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69917987,PAUD AL-AZZAM KOTA TERNATE,69917987,Jl. Falajawa Puncak,JATI PERUMNAS,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420.9/240/2014,08-04-2014,420.9/240/2014,08-04-2014,Lihat SK Operasional,2015-11-08 19,B,200,1. Lainnya,2. Telkom Speedy,PLN,,,Paudalazzam@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"2,100",2,0,0,1,0,0,0,2,2,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Lainnya
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65D4F71B-85BA-434F-B8AA-244DB098985C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69917784,PAUD AL-IMAN KOTA TERNATE,69917784,Jl. Jati Lurus Trans TV,JATI,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,420.9/745/2013,06-09-2013,420.9/739/2015,22-10-2015,Lihat SK Operasional,2015-11-07 14,B,170,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,paudaliman8@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,2,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,2013,Lainnya (Serat Optik)
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F58B7FF-2E59-49F9-97E8-AF35F1FA1B7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69917789,PAUD AL-IRSYAD KOTA TERNATE,69917789,Jl. Jati Besar,JATI,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO4609,425.1/505/2008,17-07-2008,420.9/740/2015,22-10-2015,Lihat SK Operasional,2015-11-07 14,B,200,1. -,2. -,PLN,,,tkalirsyadternate@yahoo.com,,-5.443757000000,114.421127000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,1,1,0,1,1,1,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,2013,Tidak Ada
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A448F31-C9B3-4CFF-99FD-824D839BB9E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69875653,PAUD ALKHAIRAAT BASTIONG,69875653,FALAJAWA 2,BASTIONG KARANCE,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ALKHAIRAAT PUSAT,AX1481,01/AL-KH/CB/2016,30-11-1984,0260000921377,19-02-2021,Lihat SK Operasional,2023-05-09 09,B,500,1. Telkom Astinet,2. Telkom Astinet,PLN,,,tk.alkhairaatbastiong@yahoo.com,,.765000000000,127.371100000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,0,2,0,1,1,1,0,1,1,4,-1,0,3,0,0,0,1,0,1,0,1,0,3,3,0,0,0,0,0,0,0,2013,Telkom Astinet
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4EC334C-209F-4C15-A461-8DF8BAD42AA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203475,PAUD ALKHAIRAAT GAMBESI,60203475,JLN. PERTAMINA,GAMBESI,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ALKHAIRAAT PUSAT,AX1481,420.9/312/2018,15-03-2018,0260000921377,17-09-2020,Lihat SK Operasional,2023-03-27 11,B,228,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkalkhairaatgambesi2016@gmail.com,,.756500000000,127.336100000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,2013,Telkomsel Flash
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD29B9FA-DFF2-4DFE-96A2-85EB8BCA5C20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203476,PAUD ALKHAIRAAT KALUMATA,60203476,JLN. TENGAH KALUMATA,KALUMATA,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ALKHAIRAAT PUSAT,AX1481,,,,,Silakan Upload SK,,B,440,1. -,2. -,PLN,,,tk.alkhairaat.kalumata004@gmail.com,,.000000000000,.000000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,1,0,2,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2013,Tidak Ada
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4691EF05-829A-4684-803B-9763E01CCAB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69875650,PAUD AZZAHRA KOTA TERNATE,69875650,ALKHAIRAT FALAJAWA 2,UBO-UBO,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,420.9/170/2011,,Silakan Upload SK,,B,816,1. -,2. Telkom Speedy,PLN,,,sarifahamzah43@gmail.com,,.765700000000,127.371100000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,"9,900",4,0,0,1,1,0,3,1,4,1,0,0,0,5,0,4,1,1,2,1,1,0,0,0,0,5,4,0,0,0,0,0,0,0,2013,Tidak Ada
