prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77E55ADF-5B7C-45C0-83D3-110220DBB751,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897138,KB AL MANNAN BAGIK NYAKA,69897138,BAGIK NYAKA,BAGIK NYAKA SANTRI,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PONPES AL-MANNAN,AO4203,775/PLS/2014,15-03-2014,421.9/0284/DIK IV.3/2015,07-02-2015,Lihat SK Operasional,2015-07-06 07,C,0,,2.,,,,,,-8.573234000000,116.539536000000,1,0,0,0,2013,,,2022/2023-2,,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B266AB5-229D-4CF6-8E8E-B0A2B1C6ACF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69844062,KB AL URWATUL USQO,69844062,Jln TGH.Muh. Shaleh Ahmad Petakawan Desa Kalijaga Kec Aikmel,KALIJAGA,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PENDIDIKAN AL URWATUL USQO,AO4247,001/Y PAUD-KB/AUU/KPT/2012,12-03-2012,421.9/466/Dik IV.3/2013,19-03-2013,Lihat SK Operasional,2020-01-20 09,C,396,1. Telkom Speedy,2. Telkom Speedy,PLN,,,paudalurwatulusqo@gmail.com,http,-8.577300000000,116.532200000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,4,0,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,Telkom Speedy
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC03D388-03F4-4E5A-A0B9-5D434F925C72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902244,KB AL-MADANI,69902244,Desa Aikmel,AIKMEL,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-MADANI,AO4198,532/PLS/2012,28-05-2012,421.9/592/Dik IV.3 /2014,04-04-2014,Lihat SK Operasional,2015-09-12 23,,0,1. Lainnya,2. Telkom Speedy,PLN,,,ahmadrizainissi@gmail.com,,-8.570208000000,116.526221000000,3,0,0,0,2013,Sore/6 hari,,2022/2023-2,900,2,0,0,1,0,0,1,2,3,0,0,0,0,3,0,1,2,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,Lainnya
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/752961E3-4570-4006-BB54-13D20525E4EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947989,KB AL-MUKHTAR,69947989,Kembang Kerang Lauk Desa Kembang Kerang,KEMBANG KERANG,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PONDOK PESANTREN AL-MANNAN,AO4250,610/PLS/2013,14-01-2013,421.9/1087/Dik IV.3 /2014,27-09-2014,Lihat SK Operasional,2016-08-25 18,,0,1. XL (GSM),2. XL (GSM),PLN,,,sirojudinabbas55@gmail.com,,-8.563200000000,116.532400000000,7,0,0,0,2013,Siang/6 hari,,2022/2023-2,450,4,0,0,0,0,0,8,0,7,0,0,0,0,7,0,3,4,3,2,2,0,0,0,0,0,7,0,4,0,0,0,0,0,0,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7E4B7CB-7920-487A-8854-31F6CAE268A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038562,KB AR RAUDHAH,70038562,Jalan Raya Kalijaga Pungkang,AIKMEL BARAT,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,503/3181/PMPTSP-PAUD/12/2022,22-12-2022,503/347/PMPTSP-PAUD/02/2023,21-02-2023,Lihat SK Operasional,2023-04-06 10,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B90AFA88-8C01-4E54-B38F-6D61CBB6E168,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979038,KB BANI HAMZAH,69979038,Dusun Bagik Manis Desa Kembang Kerang Daya,KEMBANG KERANG,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NURUL FALAH,AH7736,441/PLS/2011,13-10-2011,421.9/501.2/Dikbud IV /2017,05-04-2017,Lihat SK Operasional,2018-08-03 15,C,300,1. XL (GSM),2. XL (GSM),PLN,,,dedi27527@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,2,1,2,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC0DBDFC-CFA7-415D-BA68-66C8EE9BF69F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69966672,KB BINAUL UKHUWAH HIDAYATUL ISLAMIYAH,69966672,Keroya Daya Desa Keroya,KEROYA,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga Pendidikan Sosial Dan Da wah Bina ul Ukwah Hidayatul Islamiyah,AO4202,894/PLS/2016,25-07-2016,421.9/862/Dik IV.3 /2017,20-07-2017,Lihat SK Operasional,2017-09-13 17,C,24,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudbinwah@gmail.com,,-8.567166000000,116.546381000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14961B50-E67C-4A23-A764-CF0C2CA42CF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70015811,KB DARUL FAQIH,70015811,Dusun Bagik Rebak,KEMBANG KERANG,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,503/3922/PMPTSP-PAUD/09/2021,13-09-2021,503/4286/PMPTSP-PAUD/09/2021,30-09-2021,Lihat SK Operasional,2021-12-13 15,,225,1. Lainnya,2. XL (GSM),PLN,,,kbdarulfaqih@gmail.com,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,0,0,3,2,5,0,0,0,0,5,0,2,3,4,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,Lainnya
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D77E3F13-FB2C-42BD-AFA8-1F53C4535943,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69912728,KB DARUL IHSAN,69912728,Jl PARIWISATA DESA TOYA,TOYA,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PONPES DAARUL IHSAN NW TOYA,AO4211,421.1/5062/PK.III/2005,22-11-2005,503/2943/PMPTSP-PAUD/11/2022,17-11-2022,Lihat SK Operasional,2023-05-22 19,,0,1. -,2. Smartfren,PLN,081913450021,,pauddarulihsan24@gmail.com,,-8.554700000000,116.516000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"9,001",2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Timur,Aikmel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDDD3177-B70A-4930-9EE4-14C5394C8166,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70015378,KB DARUL KAMAL NW,70015378,Dusun Tereng Gading,KEMBANG KERANG DAYA,KEC. AIKMEL,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,197/PLS/2007,09-04-2007,503/3872/PMPTSP-PAUD/09/2021,08-09-2021,Lihat SK Operasional,2021-12-03 05,,0,1. XL (GSM),2. XL (GSM),PLN,,,,,.000000000000,.000000000000,6,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,6,1,6,0,0,0,0,6,3,1,2,0,0,4,2,0,0,0,0,6,1,0,0,0,0,0,0,0,XL (GSM)
