prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FECBD8B3-B831-4AC9-938F-24A13C9A0F4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860148,KB BINTANG TIMUR,69860148,Jl. Manunggal RT. 3 No. 45,NIHAN HULU,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO3072,,,420/1990/PLS.2011,,Silakan Upload SK,,,64,1. -,2. -,PLN,,,,http,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",2,0,0,1,0,0,0,3,3,0,0,0,0,3,0,1,2,2,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/008DF463-26B0-477A-B23F-12C01D938E1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937800,KB BUNDA PERDANA,69937800,Jl. Pelita Simpang Gembira Rt. 02,BENAO HILIR,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD BUNDA PERDANA,AO3062,06/SK/Pem-D/14-BH/IX/2014,01-09-2014,421.1/261/PLS.2015,26-02-2015,Lihat SK Operasional,2016-03-04 11,B,200,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,0,4,4,0,0,0,0,4,0,0,4,3,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D3A0CCD-5E04-44F7-B0A3-369788ABC938,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024465,KB HARAPAN BUNDA,70024465,Jl. Anggrek No.05 RT.01,JANGKANG BARU,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,02/PKBM-HB/2020,01-01-2020,421.1/013/DPMPTSP/2021,10-08-2021,Lihat SK Operasional,2022-01-13 14,,0,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7498AB45-33B9-415A-BC4C-A90E4DAD13FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977389,SPS SEKOLAH MINGGU GKE EVATA,69977389,Jl. Muara Teweh - Puruk Cahu Km 23,NIHAN HILIR,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,13 Tahun 2017,06-05-2017,421.1/022/DPMPTSP/2017,17-11-2017,Lihat SK Operasional,2018-05-25 23,,278,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBBB9BED-0E88-4B29-B3DC-E687D126BDF8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69946546,TK ANRAI ARAI ATEI,69946546,Desa Teluk Malewai,TELUK MALEWAI,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PKBM,AO3071,21.1/02/KPTS/PKBM-A3/2015,02-01-2015,421.1/265/PLS.2015,27-02-2015,Lihat SK Operasional,2016-07-26 17,,150,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,1,0,0,5,0,4,0,0,0,0,4,0,0,4,1,1,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5243F6FD-F0F4-4D32-9E51-A50135F7933E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981245,TK ANWAR KARIM IX,69981245,Jl. Muara Teweh - Puruk Cahu Km. 32,KARAMUAN,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ANWAR KARIM,AO3075,001/YAK/VII/2018,01-07-2018,421.1/043/DPMPTSP,16-08-2018,Lihat SK Operasional,2018-10-15 16,,"3,600",1. Telkomsel Flash,2. Telkomsel Flash,Biogas,,,tkanwarkarim2018@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,000",3,0,0,2,0,0,3,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67867D89-017A-4099-AA8E-205496EABF6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954313,TK BUNDA KASIH,69954313,Jl. Negara Muara Teweh - Puruk Cahu Km. 32,KARAMUAN,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,13/DK-11/PEM/2016,23-08-2016,421.1/014/BPMPTSP,23-09-2016,Lihat SK Operasional,2016-11-22 22,,200,,2.,,,,,,.000000000000,.000000000000,5,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,1,4,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B00D8B5-BEA7-4382-9A93-D9568DB0B405,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937816,TK HARAPAN BANGSA,69937816,Jl. Keramat,LUWE HILIR,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO3070,05/PEM/06/DS-LH/VI/2015,20-06-2015,421.1/1584/PLS.2015,05-08-2015,Lihat SK Operasional,2016-03-04 11,,225,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE068D64-5D3F-4363-B3E0-DB02C58F805B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937511,TK HARAPAN BUNDA,69937511,Jl. Anggrek Rt. 01,JANGKANG BARU,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK HARAPAN BUNDA,AO3065,141/194/DJB-08/PEM.2013,15-01-2013,421.1/025/PLS.2014,07-01-2014,Lihat SK Operasional,2016-03-02 12,B,300,1. Lainnya (Wavelan),2. Telkomsel Flash,Menumpang,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),900,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,2,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0
Kalimantan Tengah,Kab. Barito Utara,Lahei Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EEA9E5A-F6AB-4572-A3EE-4F39BBE7F275,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937505,TK KASIH BUNDA,69937505,Jl. Pembangunan I Rt. 01,BENAO HULU,KEC. LAHEI BARAT,KAB. BARITO UTARA,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kasih Bunda,AO3063,30/SK/Pem-D/VII/2014,01-07-2014,421.1/374/PLS.2015,16-03-2015,Lihat SK Operasional,2016-03-02 12,B,200,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,0,4,4,0,0,0,0,4,0,0,4,3,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
