prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B707EAD8-8198-409F-B457-79EC26B7E99A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898058,Al Mubarok,69898058,JL. KASUARI GG. SUCOGATI RT 002 RW 008,GEBANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.15.32/2/PP.03/50779/2014,30-12-2014,-RA/381/2014,30-12-2014,Lihat SK Operasional,2016-01-26 06,B,0,,2.,,,,,,-8.146100000000,113.681800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F284574F-E835-4C54-9BC8-CD2AECCA614D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898057,Darus Salam,69898057,JL.MAWAR NO 47 LINGKUNGAN TEGAL REJO RT 01 RW 14,JEMBER LOR,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-8.160639000000,113.693742800000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5F24A6D-F43E-4968-A271-C941C07A53D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69777481,KB ABU BAKAR ASH SIDDIQI,69777481,PERUM GRIYA GEBANG PERMAI,GEBANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Amal Bhakti Tabungan Akherat (TABARAT),AB3779,421.9/867/P/413/2015,10-03-2015,503/A.1/PAUD.P/0212/35.09.325/2019,10-05-2019,Lihat SK Operasional,2020-10-01 09,B,"1,000",,2.,,,,abubakargebang@gmail.com,,-8.164210000000,113.687226000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2013,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF90381D-4F80-4DDB-9A34-AF40BE043C36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69777489,KB AISYIYAH BUSTANUL ATHFAL 1 PATRANG,69777489,Jl. Manggis No.83,JEMBER LOR,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Jember,AO5460,421.9/5318/413/2014,18-11-2014,503/A.1/PAUD.P/0476/35.09.325./2021,13-12-2021,Lihat SK Operasional,2022-01-14 15,B,"2,700",1. -,2. -,PLN,,,kbabapatrang@gmail.com,,-8.158714000000,113.707131000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CBFC03F-5966-4252-A256-DDC945BE3F0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781425,KB AKBAR,69781425,JL. CENDRAWASIH GG. I NO. 10,JEMBER LOR,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL AKBAR,AB3757,,,503/116/436.316/2006,,Silakan Upload SK,,Belum Terakreditasi,0,,2.,,,0331411439,kbakbar2006@yahoo.com,,-8.157200000000,113.701100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E62CC9E-22AB-4B3B-A75E-951D1117D9F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69825050,KB AL BAITUL AMIEN,69825050,JL WIJAYA KUSUMA 01,JEMBER LOR,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MASJID JAMI' AL BAITUL AMIEN,AE5781,421.9/821/413/2013,26-02-2013,503/A.1/PAUD.P/ 0055 /35.09.325/2020,12-03-2020,Lihat SK Operasional,2020-10-05 08,A,"3,050",1. -,2. Telkom Speedy,PLN,,03314430334,paudalbaitulamien@yahoo.co.id,,-8.168000000000,113.700700000000,9,0,0,0,Pagi/6 hari,,2022/2023-2,"13,000",5,0,0,3,0,0,10,0,9,0,0,0,0,9,0,6,3,3,3,1,2,0,0,0,0,9,5,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03688C55-EC2A-43B1-9E3D-FBC2724DFAFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69784975,KB AL FITROH,69784975,JL. SLAMET RIYADI NO 09,BARATAN,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al Fitroh,AE5807,421.9/689/413/2015,22-02-2012,421.9/689/413/2012,,Silakan Upload SK,,,234,1. Lainnya,2. Lainnya (Wavelan),PLN,,,patrangalfitroh@gmail.com,,-8.139900000000,113.731200000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2013,Lainnya
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A644E5F8-A411-4037-9351-F667D0344B20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69825078,KB AL HUSNA,69825078,JL.MERAK 21 B RT 004 RW 011,GEBANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-HUSNA,AB3772,421.9/755/413/2013,13-07-2009,503/A.1/PAUD.P/0273/35.09.325/2022,03-10-2022,Silakan Upload SK (link file tidak valid) => [810518-989385--],2023-04-04 12,Belum Terakreditasi,625,1. -,2. Lainnya (Wavelan),PLN,,,kbalhusna41@gmail.com,,-8.155500000000,113.685400000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33B10146-3279-4FE4-BEFE-8AA7B6E02463,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69777488,KB AL INAYAH,69777488,JL. BRAJANGAN MUJAN,BINTORO,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",yayasan al-inayah Patrang,AB3787,421.9/4492/431/2012,21-11-2012,421.9/692/,,Silakan Upload SK,,,100,1. -,2. Telkomsel Flash,PLN,,,feniagustin0789@gmail.com,,-8.114284000000,113.696415000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0482E776-614D-4BF2-B208-7B3D3236DE7E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69777485,KB AL MUTTAQIN,69777485,JL.RASAMALA II No 54,BARATAN,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL MUTTAQIN,AE5783,503/3625/436.316/2007,05-07-2007,503/A.1/PAUD.P/0147/35.09.325/2020,26-07-2022,Lihat SK Operasional,2023-03-21 09,Belum Terakreditasi,250,1. -,2. Lainnya (Kabel),PLN,,,susanaalmuttaqin82@gmail.com,,-8.132700000000,113.732700000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A635BCA4-3AD5-4F68-A56C-4659D8138A24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69825091,KB AR-ROHIM,69825091,JL. DR SOEBANDI 261,PATRANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.9/223/P/413/2014,20-01-2014,421.9/5845/413/2010,,Silakan Upload SK,,Belum Terakreditasi,150,,2.,,,,kbarrohim@yahoo.com,,-8.150700000000,113.716300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5787F313-6CE5-42BD-A950-783A55C2C39E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781427,KB AR-ROUDHOH,69781427,SLAMET RIYADI GG. CENTRAL NO. 59,BARATAN,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AR-ROUDHOH,AB3778,421.9/3975/413/2013,10-10-2013,421.9/3975/413/2013,10-10-2013,Lihat SK Operasional,2022-03-27 00,Belum Terakreditasi,242,1. -,2. Telkomsel Flash,Lainnya,,,kbarroudhoh86@gmail.com,,-8.142561200000,113.727524200000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,0,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Jember,Patrang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/482878E6-2871-41F2-812F-8DB4F0184F81,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70001368,KB ASH SHOLIHATI,70001368,JL.TEGAL BATU NO.04 RT.002 RW.005,PATRANG,KEC. PATRANG,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,503/A.1/PAUD.B/014/35.09.325/2019,30-12-2019,503/A.1/PAUD.OB/005/35.09.325/2020,25-02-2020,Lihat SK Operasional,2020-04-06 21,,407,1. -,2. Lainnya (Wavelan),PLN,,,kbashsholihati@gmail.com,http,-8.157288300000,113.703548000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,Tidak Ada
