prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA7AFDBE-1A60-409F-8BD4-44750D490311,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818677,KB WATU REPANG,69818677,JL. RABAT POSYANDU WATUREPANG,LELA,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,15 TAHUN 2010,13-01-2010,18 TAHUN 2022,15-11-2022,Lihat SK Operasional,2022-11-15 12,,150,1. -,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,1,2,3,0,0,0,0,3,0,0,3,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/377BA89B-BB63-4F33-8422-2B58023FC24F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69966389,POS PAUD SAYANG ANAK,69966389,RT. 007/ RW. 003,KOLIDETUNG,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,06 TAHUN 2017,27-01-2017,18 TAHUN 2017,22-08-2017,Lihat SK Operasional,2017-09-07 11,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,pospaudsayanganak20@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E127ED6-1F9F-4359-97B4-D94184A641BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973993,POS PAUD ST. FRANSISKUS,69973993,RT. 007/ RW. 004,DU,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK9713,9 TAHUN 2015,10-02-2015,24 TAHUN 2021,25-05-2021,Lihat SK Operasional,2021-06-02 13,B,163,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13947558-6FFE-42C5-8F92-353A4D879E88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69923797,POS PAUD ST. PETRUS,69923797,"Jl. Tikang , Dusun Tikang",WATUTEDANG,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK9711,04 TAHUN 2013,06-03-2013,19 TAHUN 2022,17-11-2022,Lihat SK Operasional,2022-11-24 10,B,300,1. -,2. Telkomsel Flash,PLN,,,stpetruspaud@gmail.com,,-8.729217000000,122.175608000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,3,0,1,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AB35FD3-D1BE-4EEE-BDDA-DC59C2D624AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029101,POS PAUD ST.MIKHAEL,70029101,"Natar Gahar, Dusun Bidara",SIKKA,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,4 TAHUN 2018,05-05-2018,9 TAHUN 2022,16-03-2022,Lihat SK Operasional,2022-05-30 14,,77,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C27F9439-6F70-477C-8055-21DC2CFB714F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818673,TK SANTA MARIA IMMACULATA,69818673,LELA,LELA,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persekolahan Umat Katolik Kabupaten Sikka (SANPUKAT),AM5504,242.545/68/ VIII/2013,01-08-2013,06 TAHUN 2020,20-02-2020,Lihat SK Operasional,2021-06-08 11,B,500,1. -,2. -,PLN,,,tkmariaimaculatalela@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,2,0,0,1,1,2,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBC5B211-9106-41AB-B94A-11B1A23C63A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69922728,TK St. Agustinus,69922728,"Dusun Wololora, RT 002/ RW 002",BAOPAAT,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persekolahan Umat Katolik Kabupaten Sikka (SANPUKAT),AM5504,242.03/126/VI/2005,29-06-2005,13 TAHUN 2022,22-06-2022,Lihat SK Operasional,2022-06-24 09,B,300,1. -,2. Telkomsel Flash,PLN,,,tkstagustinus2020@gmail.com,,-8.711141000000,122.164196000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/410E57DA-D3AC-4F4F-B21C-B94707E9973C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956663,TK ST. MARIA GORETI PUHO,69956663,PUHO,ILIGAI,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan WATUPAJUNG SIKKA,AK9714,60/TK/SANPUKAT/1992,05-08-1992,24 TAHUN 2016,29-10-2016,Lihat SK Operasional,2016-12-30 12,,504,1. -,2. -,Menumpang,,,tkmariagoretipuho@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49BE866C-15B9-4B52-AD88-8C9FA33620C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69922915,TK ST. THOMAS NANGA,69922915,"NANGA, RT.003/RW.001, DESA KOLIDETUNG",KOLIDETUNG,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM5504,01/KMT/VIII/2005,02-08-2005,02 TAHUN 2015,24-08-2015,Lihat SK Operasional,2015-12-05 22,B,400,1. -,2. -,Tidak Ada,,,,,-5.443757000000,114.421127000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Sikka,Lela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AF44429-153E-4D68-9219-27E5583897E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69923787,TK TOLORAJO I SIKKA,69923787,SIKKA,SIKKA,KEC. LELA,KAB. SIKKA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan WATUPAJUNG SIKKA,AK9714,232/YPW/NDA/2002,09-12-2002,06 TAHUN 2022,08-02-2022,Lihat SK Operasional,2022-05-12 09,B,342,1. -,2. -,PLN,,,tk.tolorajo1sikka20@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,2,1,0,2,0,2,1,0,0,0,3,0,1,2,2,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0
