prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3392AF05-6713-4146-BB46-558E80818078,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905165,KB AYO MAJU,69905165,DUSUN SUKA HARJA RT.04/RW.02,ARUS DERAS,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,03,08-08-2009,503/017/BPMPT-E/PAUD/2013,03-10-2013,Lihat SK Operasional,2015-09-30 14,B,500,1. Indosat IM3,2. Lainnya (Serat Optik),PLN,,,suprapto98989@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/590BA84F-7996-4299-9A1A-167F0C20E284,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905174,KB BERINGIN PERMAI,69905174,JL. PENDIDIKAN SDN 07,SEI DERAS,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKBM Beringin Permai,AK7020,01,07-02-2011,503/054/BPMPT-E/PAUD/2014,18-11-2014,Lihat SK Operasional,2015-09-30 14,,200,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kb.beringinpermai@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/095A43E1-9B81-47CB-B2A8-2E9DD0E17281,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995720,KB KARTINI,69995720,Jl. Sconder B,MADURA,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,21,14-02-2019,503/054/DPMPTSP-E/PAUD/2020,13-12-2019,Silakan Upload SK,,,136 m2,1. Indosat IM3,2. Lainnya (Kabel),Menumpang,,,kartinipaud18@gmail.com,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A8CE6EF-58AD-4E78-8BBC-F74D493F77C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69967993,KB KASIH BUNDA,69967993,Jl. Sungai Pulau Desa Teluk Pakedai I,TELUK PAKEDAI I,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD Kasih Bunda,AK7023,20,11-02-2014,503/019/BPMPT-E/PAUD/2016,19-02-2016,Lihat SK Operasional,2017-10-09 21,,500 m2,1. 3 (Tri),2. Lainnya (Serat Optik),PLN,,,kb.kasihbunda4@gmail.com,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56E61BF5-E259-47CB-8BD8-A8FDA5817961,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989724,KB KASIH IBU,69989724,Dusun Pinggir Kapuas Desa Teluk Gelam,TELUK GELAM,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,13,09-02-2017,503/035/PAUD MASYARAKAT/DPMPTSP-E/2022,19-01-2022,Lihat SK Operasional,2022-09-08 08,C,350 m2,1. -,2. Indosat IM3,Menumpang,,,jubaedah2676@gmail.com,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42471E0D-88C7-4534-BBE0-0146004DC352,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937441,KB KEMILAU,69937441,JL. KELAPA II DESA SUNGAI DERAS,SEI DERAS,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga PAUD Kemilau,AK7024,264,30-10-2016,503/021/BPMPT-E/PAUD/2016,19-02-2016,Lihat SK Operasional,2016-03-01 14,,300,1. Lainnya (Serat Optik),2. Telkomsel Flash,PLN,,,kb.kemilau@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Siang/6 hari,,2022/2023-2,Lainnya (Serat Optik),450,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63F62139-0B34-409D-A3CD-B079B1AD62BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992192,KB KERTA MOELIA,69992192,Komplek SDN 11 Parit Berkat,TANJUNG BUNGA,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,7,28-09-2018,503/044/PAUD MASYARAKAT/DPMPTSP-E/2022,15-03-2022,Lihat SK Operasional,2023-06-05 13,,200,1. Indosat IM3,2. Axis,PLN,,,paud.kertamoelia@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,450,3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C625C85-7BEB-45CA-A049-07D3BCA2162A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69828720,KB MIFTAHUL ULUM,69828720,JLN. LINGKAR AMBAWANG TR 18,SEI DERAS,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MIFTAHUL ULUM DESA SUNGAI DERAS,AX5404,,,421-9/2009A/D,,Silakan Upload SK,,C,"5,000",1. -,2. -,PLN,0561,,miftahululum111@yahoo.com,http,5.000000000000,114.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,1,1,0,0,3,2,5,0,0,0,0,5,0,1,4,0,2,1,1,0,1,0,2,3,0,2,0,0,0,1,0,0
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15902C53-62BC-4201-B821-DFE0BC7A67D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69909569,KB MUTIARA BUNDA,69909569,JL. KAMPUNG TENGAH TIMUR RT.001/RW.02,TELUK PAKEDAI HULU,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga Pendidikan Mutiara Bunda,AK7021,225,23-06-2014,503/065/PAUD MASYARAKAT/DPMPTSP-E/2022,02-09-2022,Lihat SK Operasional,2023-06-05 15,,0,1. Indosat IM3,2. Telkom Speedy,PLN,,,paudmutiarabunda_tph@yahoo.com,,-.290503000000,109.139782000000,4,0,0,0,2013,Siang/6 hari,,2022/2023-2,Indosat IM3,450,1,0,1,0,0,0,0,4,4,0,0,0,0,4,1,1,2,1,2,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0
Kalimantan Barat,Kab. Kuburaya,Telok Pakedai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8292498B-9AF3-4FD1-85E1-26A63359E9A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011288,KB PAUD CAHAYA BUNDA,70011288,Jln.H.A Hamid Said Rt/Rt,TELUK PAKEDAI II,KEC. TELOK PAKEDAI,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,503/023/PAUD MASYARAKAT/DPMPTSP-E/2021,17-05-2021,503/023/PAUD MASYARAKAT/DPMPTSP-E/2021,17-05-2021,Lihat SK Operasional,2021-07-10 10,,200,1. -,2. Telkomsel Flash,PLN,,,paudcahayabundatelukpakedai@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,1,0,0,1,1,1,0,0,2,0,0,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0
