prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/280497F1-0BB0-46AA-8490-0886A5A19EEB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69939166,KB AL LUTFIAH,69939166,KP. CIBULAKAN,KADUBUNGBANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan perguruan isl nurus sa'adah,AG1249,421.9/044-IP.PAUD/DISDIK/2013,10-06-2013,421.9/264-KB.IO.PAUD/DIKBUD/2019,04-02-2019,Lihat SK Operasional,2019-08-15 11,,72,1. -,2. -,PLN,,,,,-5.443757000000,114.421127000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,2,1,3,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D174DD5-A385-48AE-8EDC-6FCECB2169F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69912564,KB AL-ANSHOR,69912564,KP. SEKONG,SEKONG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Anshor,AG1250,421.0/045-IP.PAUD.DISDIK/2013,10-06-2013,421.9/137-KB.IO.PAUD/DIKBUD/2018,30-04-2018,Lihat SK Operasional,2019-08-15 10,,35,1. -,2. Axis,PLN,,,paudalanshor01@gmail.com,,-5.443757000000,114.421127000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/226D53A3-8B64-4E76-8396-D208E6B4DE6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970751,KB AL-KHAZAMI,69970751,KP. ROCEK BARAT,ROCEK,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ALKHAZAMI AHWAL NAWAWI,AX2758,421.9/018-IP.DISDIKBUD/2016,01-09-2016,421.9/011-IO-PAUD/DIKBUD/2017,31-03-2017,Lihat SK Operasional,2017-12-11 15,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,alkhazami38@gmail.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,6,0,4,0,0,0,0,4,0,0,4,2,0,1,0,1,0,0,1,3,2,0,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89EB8C30-0BC8-467C-B066-694353EACF12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70005261,KB DARUL WALDAN ALIMAH,70005261,KP. CIRUGEUH 003/001,ROCEK,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.10/1810-DIKBUD/2020,03-09-2020,503/050/IZIN.OPS-SEKOLAH-DPMPTSP/XI/2020,21-09-2020,Lihat SK Operasional,2020-10-26 21,,233,1. -,2. Indosat IM3,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,2,1,3,0,0,0,0,3,0,1,2,2,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DC76FBD-84F6-4A63-AE30-69B13A3A39FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69946511,KB IDZATUN NAASYIIN,69946511,KP. BENGKUNG,DALEMBALAR,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI DAAR EL SA'AD,AG1244,421.10/19-IP.PAUD-DIKBUD/2015,14-12-2015,421.9/282-KB.IO.PAUD/DIKBUD/2019,01-03-2019,Lihat SK Operasional,2019-08-15 12,,546,1. -,2. Lainnya (Serat Optik),PLN,,,faizzaenul26@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6B04E32-57E1-4F1B-9960-C4938EAFE7BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842142,KB IZZUL QUR AN,69842142,KP CIHASEUM,KUPAHANDAP,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,421.9/271-10,,Silakan Upload SK,,,0,,2.,,,,,,-6.328250000000,106.031186000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7622211C-4D9A-49C4-AB05-A9949AB14668,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842141,KB PERMATA BUNDA,69842141,CILANGGAR,KADUMADANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERMATA BUNDA,AG1240,,,421.9/282-10,,Silakan Upload SK,,,120,1. XL (GSM),2. XL (GSM),PLN,,,yayasan_permatabunda@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),900,2,0,0,1,0,1,2,0,3,0,0,0,0,3,0,2,1,0,1,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E405F3C-A4AB-4A5B-9273-0B16ACEA4EF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842135,KB QATRUNNADA,69842135,Kp. Kadulomber,GUNUNGCUPU,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN QATRUNNADA BURUDAT ALQALBU,AX2751,421.9/039-IP.PAUD/Disdik/2012,16-07-2012,421.9/234-KB.IO.PAUD/DIKBUD/2019,16-01-2019,Lihat SK Operasional,2019-08-15 10,,0,1. Indosat IM3,2. Telkom Speedy,PLN,,,yupinice@yahoo.com,,-6.370200000000,106.040500000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,250,2,0,0,1,0,0,6,0,4,0,0,0,0,4,0,0,4,0,1,1,2,0,0,0,0,4,0,2,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09B53E98-C841-4EE5-8F07-3A2BFED25F05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842137,KB TARBIYATUL FALAH,69842137,KP SOMPOK,BATUBANTAR,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TARBIYATUL FALAH,AG1232,421.9/047-IP/DISDIK/2014,08-09-2014,421.9/136-KB.IO.PAUD/DIKBUD/2018,30-04-2018,Lihat SK Operasional,2019-08-15 12,,42,1. Smartfren,2. Telkomsel Flash,PLN,,,rini_azizi@yahoo.com,,-6.357269000000,106.029975000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,450,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A3C454E-BA5F-4005-92DE-3C7DFBD51C5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842143,KB. AL-FADHILAH,69842143,Kp. Kadubungbang 03/01,KADUBUNGBANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-FADHILAH,AG1236,421.9/047-IO.PAUD/DISDIK/2010,12-04-2010,421.9/135-KB.IO.PAUD/DIKBUD/2018,30-04-2018,Lihat SK Operasional,2019-07-26 11,,42,1. Axis,2. -,PLN,,,kb_alfadilah@yahoo.com,http,-6.322142000000,106.025329000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Axis,450,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB6D9108-5150-461E-8F77-D756321EEE93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842136,KB. AL-HIKMAH,69842136,JL.CIKOROMOY KM.17,CIMANUK,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-HIKMAH,AG1237,421.9/055-KB.IP/DIKBUD/2015,06-07-2015,503/127/Izin.Ops-Sekolah-DPMPTSP/XII/2022,09-12-2022,Lihat SK Operasional,2022-12-28 11,B,168,1. -,2. XL (GSM),PLN,,,kb_alhikmah646@yahoo.com,,-5.435864000000,114.426126000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C509A793-BB93-4E83-AD8B-0D94C7E1BF33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842133,KB. AS-SHOFWAH,69842133,KP.KALAHANG TENGAH,KADUDODOL,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AG1253,,,482.9/081-,,Silakan Upload SK,,,0,,2.,,,,,,-5.443757000000,114.421127000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AFB390B-72D1-4B9F-8D92-4A7751BA9828,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842134,KB. ASSULUKIYAH,69842134,KADUKAROKROK,GUNUNGDATAR,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Assulukiyah,AG1233,421.9/090-IO.PAUD.DISDIK/2011,23-02-2011,421.9/252-KB.IO.PAUD/DIKBUD/2019,25-01-2019,Lihat SK Operasional,2019-09-02 10,,120,1. Lainnya,2. XL (GSM),PLN,,,kb.asulukiyah@gmail.com,,-6.369898000000,106.042216000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,450,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB3A4BEC-8165-445D-8661-ADE3346A1BFD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842140,KB. HARAPAN KAMI,69842140,Kp. Kadulambur,BATUBANTAR,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Harapan Kami,AG1234,421.9/0321-KAB/2007,06-03-2007,503/038/Izin-Ops-Sekolah-DPMPTSP/VII/2022,29-07-2022,Lihat SK Operasional,2023-01-02 08,Terakreditasi,105,1. -,2. Telkomsel Flash,PLN,,,harapankamipaud@gmail.com,,-7.814235000000,108.328071000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77E8C32C-D6AD-439F-8110-7524670AA539,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885404,RA Al-Hikmah,69885404,Jl. Pariwisata Cikoromoy,KADUBUNGBANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.28.02.2/PP.00/1036/2009,05-10-2009,Kd.28.02/4/PP.00/1314/2012,20-07-2012,Lihat SK Operasional,2017-03-23 11,,414,,2.,,,,,,-6.327270000000,106.021395000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0DD2FFE-ED6F-421E-8942-84AEB5FDCE8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885406,RA Al-Ikhsan,69885406,Kp. Lebak Timur RT 12/05,GUNUNGDATAR,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,RA,Kementerian Agama,Lainnya,,kd.28.02.4/PP.00/131/2012,20-06-2012,kd.28.02.4/PP.00/131/2012,20-06-2012,Lihat SK Operasional,2017-03-29 22,,128,,2.,,,,,,-6.371963000000,106.050453000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81A6B714-35C8-4675-B609-8CB517411181,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885409,RA Al-Mu`min,69885409,Kp. Cihaseum,KUPAHANDAP,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.28.02.2/PP.00/1814/2010,03-11-2010,Kd.28.02/4/PP.00/1314/2012,20-07-2012,Lihat SK Operasional,2017-03-27 07,,480,,2.,,,,,,-6.327952400000,106.022253000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4866AAA4-8556-42C4-8F86-F8A6143473B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885408,RA Ar-Ruhama,69885408,Jl. Raya Mandalawangi Kp. Cilanggar,KADUMADANG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.28.02.2/PP.00/929/2010,01-07-2010,Kd.28.02/4/PP.00/1314/2012,20-07-2012,Lihat SK Operasional,2017-03-27 08,,122,,2.,,,,,,-6.333631000000,106.044777000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBEB9D3B-B2B7-4165-9E6B-8CD01FC23D81,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885405,RA Baabussalam Rahayu,69885405,Kp. Rahayu RT 008/003,GUNUNGCUPU,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.28.02.2/PP.00/1019/2009,05-10-2009,Kd.28.02/4/PP.00/1314/2012,20-07-2012,Lihat SK Operasional,2017-03-27 09,,152,,2.,,,,,,-6.372268000000,106.040638000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC671304-8ACA-40BD-9E2B-4908052017A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885407,RA Darul Ibtida,69885407,Jl. Rumingkang Cibuntu Kp. Kadupeusing,SEKONG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.28.02.4/PP.00/132/2012,20-06-2012,Kd.28.02.4/PP.00/132/2012,20-06-2012,Lihat SK Operasional,2017-03-29 22,,300,,2.,,,,,,-6.377173000000,106.032213000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/924AE1A3-2315-4296-A43A-7A1205CBE7E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993537,RA DARUSSAMAN,69993537,KP. KADUPAOK,GUNUNGDATAR,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Banten,Kab. Pandeglang,Cimanuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/744226BC-9D51-48A9-85E8-1FAF35427FAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885402,RA Hidayatul Ulum,69885402,Kp. Kadubale RT 02/02,SEKONG,KEC. CIMANUK,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,RA,Kementerian Agama,Lainnya,,kd.28.02.4/PP.00/26/2012,20-06-2012,kd.28.02.4/PP.00/26/2012,20-06-2012,Lihat SK Operasional,2017-03-29 22,,200,,2.,,,,,,-6.379860000000,106.036247000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
