prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8E2FB63-0815-49C6-AA61-1F3088539020,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858771,KB AL IKHWAN,69858771,RUKUN MULYO,RUKUN MULYO,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,188.40/228/PNF/DISDIK.201,,Silakan Upload SK,,,530,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E4C5CA3-226B-4D37-911D-4F269916734D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70015745,KB ANAK NEGERI,70015745,Jl. Impres,RUKUN MULYO,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,47,26-08-2021,0510210024177,05-10-2021,Lihat SK Operasional,2021-12-10 06,,150,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30891323-F2E5-492F-8288-C7E02F27FEF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032679,KB ANAK NEGERI,70032679,JLN. BESAR PANOMBEIAN PANEI,PEMATANG PANOMBEAN,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,53,26-08-2011,0308220043166,03-08-2022,Lihat SK Operasional,2022-08-30 08,,200,1. Axis,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2013,Axis
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A66AC076-AFB1-482B-B84C-47CF29765BC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858770,KB BANUH RAYA KIDS,69858770,BANUH RAYA,BANUH RAYA,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD BANUH RAYA KIDS,AL9867,85,25-09-2012,0310210009538,03-10-2021,Lihat SK Operasional,2022-04-25 22,,112,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,,,2022/2023-2,,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/003F8FE8-BAF8-4261-B079-D8817581C816,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981249,KB CERIA,69981249,Huta Parsaoran,MARJANDI PISANG,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AL9862,13,13-08-2018,503.35/2256/17.4/2018,27-09-2018,Lihat SK Operasional,2019-04-30 08,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FC5993A-DFF0-41E8-A470-D3966C54CFDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969807,KB INSAN CERDAS,69969807,SIMPANG IV SIMBOLON TENGKOH,SIMBOLON TENGKOH,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD INSAN CERDAS,AL9869,03,09-09-2015,0281000931473,17-09-2020,Lihat SK Operasional,2017-11-17 11,,80,1. -,2. Telkomsel Flash,PLN,,,insancerads3@gmail.com,,.000000000000,.000000000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,Tidak Ada
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05F7C3E9-8C0B-43E9-8139-96C3E9320F8E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69996193,KB MITRA BUNDA,69996193,Jl. Saribu Dolok Huta Simpang Panei,PEMATANG PANE,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02,16-02-2019,9120012010415,01-10-2019,Lihat SK Operasional,2020-01-31 09,,0,,2.,,,,,,.000000000000,.000000000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,2,3,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2013,
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/170A9D2F-D5BB-4F25-945F-B60E0728145C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811694,Melati,69811694,Besar Saribudolok,MARJANDI,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD MELATI,AL9864,003,24-03-2004,503.35/421/17.4/2019,14-05-2019,Lihat SK Operasional,2021-08-28 16,,200,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,2013,Telkomsel Flash
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD58FD23-A5F1-4636-8BC2-F338C7A9DA35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811639,PAUD HARAPAN BANGSA,69811639,Huta Sidorukun Nagori Bosar,NAGORI BOSAR,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,09,14-10-2011,188.40/740.b/PNF/DISDIK.2016,26-04-2016,Silakan Upload SK,,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2013,
Sumatera Utara,Kab. Simalungun,Panombeian Panei,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6363506-9A3F-44BA-986A-8177BD7721FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944662,PAUD KASIH IBU,69944662,NAGORI SIMBOLON TENGKOH,SIMBOLON TENGKOH,KEC. PANOMBEIAN PANEI,KAB. SIMALUNGUN,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AL9866,88,29-03-2011,188.40/3108/PNF/DISDIK/20,25-08-2015,Lihat SK Operasional,2016-06-02 23,,100,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,2013,Telkomsel Flash
