prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/387DF6CB-7D05-426A-A70D-97AEC5CA69F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898067,RA AL FIRDAUS,69898067,Dusun Pancoran,KETAPANG,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,,kd.15.30/2/pp.00.4/2273/SK/2014,31-12-2014,kd.15.30/2/pp.00.4/2273/SK/2014,31-12-2014,Lihat SK Operasional,2016-01-29 13,B,0,,2.,,,,,,-8.204015000000,114.270859000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/470ECC0B-EE2C-4916-A49A-4FD913FC84AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818651,KB AISYIYAH VI,69818651,KAMPUNG ANYAR DUSUN GUNUNG REMUK,KETAPANG,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AO1176,,,421967489,,Silakan Upload SK,,,0,,2.,,,,lucytri160891@gmail.com,,-8.152600000000,114.317200000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E984B73E-7E23-4D97-AD75-F786CA55CF28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818586,KB AL-BANAT,69818586,JL. TPSA LINGK. KRAJAN RT. 01 RW. 04,BULUSAN,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PENDIDIKAN ISLAM DAN SOSIAL NURUL HADIST BANYUWANGI,AB3879,421.9/1007.099.PAUD/429.101/2016,08-08-2007,421-9/1439.94.PAUD/429.10,10-03-2016,Lihat SK Operasional,2020-04-14 09,Belum Terakreditasi,50,1. -,2. -,PLN,,,paud.albanat87@gmail.com,,-8.152135000000,114.383214000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52E36B8A-4B85-4D27-A54C-6CED595AE0B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818584,KB AL-FATAH,69818584,Jln. Denpasar,KLATAK,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/2449.69.PAUD/429.101/2012,02-10-2012,421.1/1472/429.101/2019,22-03-2019,Lihat SK Operasional,2019-10-14 09,B,301,1. -,2. -,PLN,,,kb.alfatah090@gmail.com,,-8.171900000000,114.375500000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA9240EE-FE71-48A3-94BD-1A0B8E544F73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818592,KB AL-HUSNA,69818592,PERUM PERMATA ASRI KLATAK,KLATAK,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,4219278975,,Silakan Upload SK,,Belum Terakreditasi,0,,2.,,,,,,-8.168800000000,114.385400000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D2F9E3F-3092-417A-9ED3-637D44249E0F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818647,KB AL-MADINAH FATHUL ULUM,69818647,Jl. Sumber Nanas RT. 06/RW. 01 Lingkungan Wangkal,KALIPURO,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PISS FATHUL ULUM,AB3903,421.9/3590.197.KB/429.101/2016,28-07-2016,503/111/429.113/2019,23-07-2019,Lihat SK Operasional,2019-07-24 07,,100,1. -,2. Lainnya (Wavelan),Menumpang,,,aliabqoriazfararrosyid@gmail.com,,-8.142117000000,114.359970000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,000",1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CD4272B-76CB-46BD-A0F8-66DD6A39DE93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818640,KB CAHAYA ANANDA,69818640,DUSUN WATUGEPENG Rt 03 Rw 01,TELEMUNG,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/   .83.PAUD/429.101,16-09-2013,421.9/581.028.PAUD/429.101/2016,09-02-2016,Lihat SK Operasional,2023-02-19 19,Belum Terakreditasi,195,1. -,2. -,PLN,,,cahayaanandakb@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEE789D3-66F6-4F6F-A0C6-3D8E31318162,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818634,KB DARUL FALAH,69818634,DUSUN PADANG BARU,PESUCEN,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DARUL FALAH PADANGBARU,AB3888,421.9/3107.181.PAUD/429.101/2016,27-06-2016,421.9/3107.181.PAUD/429.101/2016,27-06-2016,Lihat SK Operasional,2016-09-27 09,Belum Terakreditasi,400,1. Smartfren,2. Linknet,PLN,,,paudkbdarulfalah@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2013,Smartfren
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CDB8C3A-0B03-455E-A075-52AF52EDB49B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818582,KB NURUS SAADAH,69818582,DUSUN KRAJAN BULUSARI,BULUSARI,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AN-NUR BULUSARI,AB3900,421.9/1856.090.PAUD/429.102/2008,20-04-2008,421.9/460/.207.KB/429.101/2016,20-09-2016,Lihat SK Operasional,2023-05-15 10,Belum Terakreditasi,20,1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,,,-8.147981000000,114.291240000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61384A38-4326-44E9-A94E-8F4057566752,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818637,KB RAUDLATUL JANNAH,69818637,DUSUN BULUPAYUNG,BULUSARI,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN SOSIAL DARUL FALAH,AB3904,421.9/263.03.PAUD/429.101/2013,28-01-2013,421/2100/429.101/2023,22-03-2019,Lihat SK Operasional,2023-03-14 10,Belum Terakreditasi,176,1. Telkomsel Flash,2. Lainnya,PLN,,,ulfaraudlatuljannah@gmail.com,,-8.148972000000,114.283969000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BAE3C28-C0A0-42B1-835D-00B59C70D63A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818573,KB TUNAS HARAPAN,69818573,LINKUNGAN KALIPURO ASRI  JL.KELENGKENG I NO.1/A6,KALIPURO,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga Merah Putih,AB3895,01/SK-PAUD-KB/IV/2008,14-05-2008,421-9/2004.55PAUD/421.101,14-08-2015,Lihat SK Operasional,2016-02-24 14,Belum Terakreditasi,300,1. Telkomsel Flash,2. Linknet,PLN,,,tihasumitro.ts@gmail.com,http,-8.175600000000,114.353900000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,200",2,0,1,2,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2013,Telkomsel Flash
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3FEEB0A6-AD0E-4435-9C56-3BDE15972F9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818578,KB TUNAS MELATI - PESUCEN,69818578,JL.MAHONI No. 100,PESUCEN,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,429-9/2933.165.PAUD/429.102/2007,18-12-2007,421.9/580.026.PAUD/429.101/2016,09-02-2016,Lihat SK Operasional,2018-12-31 17,,0,1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,kbtunasmelatipesucen@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2F190EF-61F8-4D87-9E17-4ED8C45B44ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818653,KB TUNAS MUDA,69818653,JL. JOHAR NO. 1,KELIR,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/3804.97.PAUD/429.10,,Silakan Upload SK,,,0,1. -,2. Lainnya,PLN,,,Kbtunasmuda02@yahoo.com,,-5.443757000000,114.421127000000,1,0,0,0,Sore/6 hari,,2022/2023-2,900,2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FDA8D53-AA80-4EAA-ADCB-03412F0D20CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937678,PAUD JIHANS KIDS,69937678,Jl. Argopuro No. 32 Lingkungan Sukowidi,KLATAK,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/766.045.PAUD/429.10,23-02-2016,421.9/766.045.PAUD/429.10,23-02-2016,Lihat SK Operasional,2016-03-03 13,,200,,2.,,,,kbtkjihankids@gmail.com,https,-8.191526000000,114.373877000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/130D2B7E-8B00-4A91-8330-180E581F6C78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69934471,PAUD-KB LESTARI AISYIYAH VIII,69934471,Jl. Gatot Subroto RT. 01/RW. 01,BULUSAN,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Banyuwangi,AO1176,421.9/583.024.PAUD/429.10,09-02-2016,421.1/1116/429.101/2019,06-03-2019,Lihat SK Operasional,2019-07-10 07,C,300,1. -,2. Lainnya (Serat Optik),PLN,,,KBTKaisyiyahVIII@yahoo.com,,-8.166200000000,114.387100000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Kalipuro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6143AC7C-8DCB-4241-8206-73364B612900,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69885070,RA. Al - Fatah,69885070,Jln. Denpasar RT 02 RW 02 Klatakan,KLATAK,KEC. KALIPURO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.15.30/2/PP.00.6/ 1684/ SK /2013,10-10-2013,Kd.15.30/2/PP.00.4/ 1677/ SK /2013,10-10-2013,Lihat SK Operasional,2016-01-27 06,B,0,,2.,,,,,,-8.171900000000,114.375500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
