prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC61AA70-14D2-4E5D-A3FE-EA4078DFEB3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69797195,AL-FATH,69797195,JL. MAIJEN KATAMSO,PUOSU JAYA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-REZKY,AJ2933,09,15-06-2011,421/33/DIKBUD/2018,12-02-2018,Silakan Upload SK,,,209,,2.,,,,alfathkb91@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0AC1741-CA79-4297-901D-2048622C1C27,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69797218,AN-NUR,69797218,MAYJEN KATAMSO,LAMBUSA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKK AN NUR LAMBUSA,AJ2929,,,421.1/579.7.1.84/DIKUMDOR,,Silakan Upload SK,,C,234,1. -,2. -,PLN,,,lambusatkannur@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,1,0,0,3,0,2,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73C512F4-E032-43D9-8C23-822DE9E63888,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69797168,HARAPAN MULIA,69797168,JL. POROS ANDOOLO- KONDA,LAWOILA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,421.1/579.7.1.214/DIKUMDO,,Silakan Upload SK,,,725,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sutiahputri@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Telkomsel Flash
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AD04F6F-0EDF-472E-BB70-053257539096,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69797145,KB AL- AQSHO,69797145,JL. POROS ANDOOLO- KONDA,LAMOMEA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.1 / 579.7.1.196 / DIK,,Silakan Upload SK,,,878,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,alaqshokb@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/6 hari,,2022/2023-2,"2,300",1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Telkomsel Flash
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6764ECD-CD54-4025-8820-0F618DEC8800,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69797158,KB BASCERA,69797158,JL. POROS ANDOOLO- KONDA,LAMBUSA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA PENDIDIKAN ANAK USIA DINI BASCERA,AJ2934,,,421.1 / 579.7.1.92 / DIKM,,Silakan Upload SK,,C,300,1. -,2. Telkomsel Flash,PLN,,,paudbascera@gmail.com,,-4.116800000000,122.474700000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,3,0,2,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDD2B4F9-721F-4D93-8053-F1DE58780B94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69864379,PAUD AL-FIKR,69864379,POROS KENDARI PUNGGALUKU,MOROME,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Alfikr Morome,AJ2925,,,421.1/109/DP/2014,,Silakan Upload SK,,C,500,,2.,,,,kbpaudalfikr@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A437810-75C3-4D44-9B09-F9275E554CB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913462,PAUD ar-rahman,69913462,Dusun 3 Desa pombulaa Jaya Kec. Konda Kab. Konawe Selatan,PAMBULAA JAYA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Djunaid Al - Qadri,AJ2937,02/SK/YYS-DJA/I/2009,02-01-2009,421/241/DPK/2015,01-06-2015,Lihat SK Operasional,2015-10-27 13,B,"1,200",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,paudarrahmankonda41@gmail.com,,-4.116800000000,122.489500000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Telkomsel Flash
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F2C0A7F-517B-4E6D-A71B-4BC675AD05A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914775,PAUD BAROKAH,69914775,Desa Cialam Jaya,CIALAM JAYA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BAROKAH,AJ2924,421/245/DPK/2015,01-06-2015,421/245/DPK/2015,01-06-2015,Lihat SK Operasional,2015-10-29 11,,500,1. -,2. -,PLN,,,paudbarokah69914775@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26E936DC-5096-44A3-B138-198F816A7079,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69988722,PAUD KUNCUP LASIDAKA,69988722,Jl. Air Jatuh Lasidaka Desa Ambololi,AMBOLOLI,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,433,01-01-2019,421/775/DIKBUD/2019,11-07-2019,Lihat SK Operasional,2019-07-15 10,,400,1. -,2. -,PLN,,,paudkuncuplasidaka@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE9387B5-02DD-4387-97E0-BA4013E43A51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69953215,PAUD SAVANA ANNISA PERTIWI,69953215,Desa Poosu Jaya,PUOSU JAYA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB. BERMAIN BERINGIN,AJ2920,420/.01/2011,01-01-2015,421/16/BPK/2016,01-07-2016,Lihat SK Operasional,2016-10-31 14,C,300,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,endangpertiwimido@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,3,1,3,0,0,0,0,3,1,0,2,2,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,Telkomsel Flash
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0682D84A-2770-4F9D-BB96-104C84C62F4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69922537,Paud Tunas Bangsa,69922537,"Jl. Poros Kendari, Kel. Konda",KONDA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,C-151 H.T.03.01,15-07-2005,420/58/Dikbud/2015,11-05-2015,Lihat SK Operasional,2022-12-23 10,,320,1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A64F31BA-14F8-4B9F-8985-3F14D512B597,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913460,PAUD WONUA MONAPA,69913460,Desa Wonua,WONUA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/579.7.1.80/D.Pend/2,01-06-2009,421/249/DPK/2015,01-06-2015,Lihat SK Operasional,2015-10-27 13,,375,1. -,2. -,PLN,,,tk2lawoila@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,3,0,2,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49C97115-DB88-44F9-B2E0-D470192748FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033105,RA BAITUL MUKALLAF,70033105,LEBO JAYA,LEBO JAYA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,RA,Kementerian Agama,,,,,311 TAHUN 2022,18-08-2022,Silakan Upload SK (link file tidak valid) => [233259-883905-https,2022-09-06 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24CA5C31-D2A2-4771-B33B-BE54B50D8E65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751768,RA/BA/TA AR-RAHMAN,69751768,DESA POMBULAA,LAMBUSA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-4.116555000000,122.483957000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/299F603F-8C5B-44CF-BE30-D3F12B5C16EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952727,TK AL-AQSHO,69952727,Desa lamomea,LAMOMEA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,17/SK/PMG/III/2010,15-08-2009,421/116/DPK/2016,02-03-2016,Lihat SK Operasional,2016-10-24 10,B,878,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,alaqshotk@gmail.com,,-4.089358000000,122.449512000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"2,300",4,0,0,1,0,0,6,0,5,0,0,0,1,4,0,4,1,1,0,4,0,0,0,0,0,5,4,0,0,0,0,0,0,0,Telkomsel Flash
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82C025C4-5601-41E5-8CDF-561B2ADE00BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69916108,TK AL-FATH,69916108,Desa Puosu Jaya,PUOSU JAYA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,09,15-06-2011,421/33/DPK/2018,12-02-2018,Lihat SK Operasional,2015-11-03 13,C,209,1. Lainnya,2. Lainnya,Menumpang,,,alfathtk96@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,Lainnya
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5855E7CB-3D7B-4F89-AF6A-ACF66F0CF109,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982108,TK ANAWAY,69982108,JL. Mayjen Katamso,LEBO JAYA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ2926,424,22-01-2018,421/627/DIKBUD/2018,24-08-2018,Lihat SK Operasional,2018-11-14 14,,225,,2.,,,,tkanaway67@yahoo.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA7A5834-9BA8-4A0A-B654-85BA981F9F30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913465,TK CERIA,69913465,Desa Masagena,MASAGENA,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ceria,AJ2936,421/39/DPK/2015,20-01-2015,421/39/DPK/2015,20-01-2015,Lihat SK Operasional,2015-10-27 13,C,"2,000",1. -,2. -,PLN,,,tkceriamasagena2020@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,3,3,0,0,0,0,3,1,2,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kab. Konawe Selatan,Konda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F36BA8D-8DD1-4F5F-8CCB-6F9A911C6BC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979790,TK FACHRIN ALAMSYAH,69979790,Lrg. Desa Tanea,T A N E A,KEC. KONDA,KAB. KONAWE SELATAN,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN FACHRIN ALAMSYAH,AJ2931,221,23-07-2018,421/217/DIKBUD/2018,28-08-2018,Lihat SK Operasional,2018-08-30 15,,144,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,Tidak Ada
