prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E851FC34-F4A3-4E5F-95C2-87820BCCC9E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70031883,KB MELATI INDAH,70031883,"Jorong Mukti Tama, Sungai Kuntit",SUNGAI KUNYIT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,100/18/WN-WK/VII/2008,15-07-2008,135/33/IZIN-SD/XI-2021,22-11-2021,Lihat SK Operasional,2022-08-08 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89F3697E-BB6A-428D-9FCB-81F9047FEF24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905099,PAUD AMANAH,69905099,JORONG TALUNAN BARU,TALUNAN MAJU,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,125/WN.TM-2008,11-09-2008,421.1/3235/IZIN-PAUD/XII-2022,09-12-2022,Lihat SK Operasional,2023-01-30 08,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudamanahh@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7A66FD2-7EB7-4CF7-9684-9CEFC7A0A70F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832036,PAUD ANGGREK PTPN VI,69832036,EMPLASEMEN PTPN VI,SUNGAI KUNYIT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PTPN6,AF0209,007/IIKK/SSL/IV2/008,24-04-2008,421.1/0102/IZIN-PAUD/II-2023,24-02-2023,Lihat SK Operasional,2023-05-26 14,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudanggrekptpn62020@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,200",2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2214BD8-8F0D-4C4F-90E8-76E6F8234AAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69920081,PAUD ASOKA III,69920081,Jorong Sungai Keruh,TALAO SUNGAI KUNYIT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF0221,420,01-01-2013,426/101/D.P/Diklusepora-2,30-05-2013,Lihat SK Operasional,2015-11-20 07,,200,1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,paudasoka3@yahoo.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,90,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9EFC45F-C399-4C53-A6D1-412FDA5ACF55,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905102,PAUD CAHAYA BARU,69905102,SUNGAI GADING,SUNGAI KUNYIT BARAT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF0210,420/15/Pem-SKB-2009,05-01-2009,421.1/0665/IZIN-PAUD/VIII-2019,27-08-2019,Lihat SK Operasional,2021-03-05 05,,300,1. -,2. -,Menumpang,,,Paudcahayabaru2009@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46006DCC-A30B-410C-846B-506546DD14D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872236,paud cahaya hati,69872236,Jalan raya sungai kunyit,SUNGAI KUNYIT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan CAHAYA HATI,AF0218,,,426882,,Silakan Upload SK,,,400,,2.,,,,paudcahayahatisungkai@gmail.com,,.000000000000,.000000000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2013,
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E46635D4-4B71-403B-9033-84445D9CFE41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69918635,PAUD HARAPAN BUNDA,69918635,JORONG SUNGAI TAKUAK,SUNGAI KUNYIT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,100/25/WN-SK/IV/2009,20-04-2009,426/421/D.P/Diklusepora-2,28-02-2014,Lihat SK Operasional,2015-11-11 10,,180,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,HarapanBunda@yahoo.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,200",2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/369112FF-6692-4E13-B6D2-FB62C0D58C88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832037,PAUD MELATI JAYA MERCU,69832037,Mercu Sungai Kunyit,SUNGAI KUNYIT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF0213,100/17/WN-SK/VII/2008,07-07-2008,426/122/D.P/Diklusepora-2014,23-06-2014,Lihat SK Operasional,2015-12-21 13,,800,,2.,,,,hermayunita444@gmail.com,,.000000000000,.000000000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/255D17A6-797C-4950-8F99-789098CAC2EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70000837,PAUD PELITA HATI,70000837,Koto Sungai Kunyit,SUNGAI KUNYIT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,100/41/WN-SK/2018,15-08-2018,421.1/3259/IZIN-PAUD/I-2023,04-09-2019,Lihat SK Operasional,2023-02-06 15,,"1,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbpelitahatisungaikunyit@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Sumatera Barat,Kab. Solok Selatan,Sangir Balai Janggo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/386D3B00-7B96-413B-822B-5F2DF4DFCDC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992054,PAUD PELITA KENCANA,69992054,Jorong Sungai Tangah,SUNGAI KUNYIT,KEC. SANGIR BALAI JANGGO,KAB. SOLOK SELATAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,100/36/WN-SK/2017,04-08-2017,1234000543118,30-01-2018,Lihat SK Operasional,2022-12-22 14,,0,1. -,2. -,Menumpang,,,paudpelitakencana@gmail.com,,.000000000000,.000000000000,1,0,0,0,Sehari Penuh/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Tidak Ada
