prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D533AA8B-5737-4868-A0A8-F5B2902A0B01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869059,DA I,69869059,CIJUJUNG TENGAH,PASIR JAMBU,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MASATU SOLIHAH INDONESIA,AA1178,,,421.1/304,,Silakan Upload SK,,C,126,,2.,,,,sitisolihah371@gmail.com,,-6.530659500000,106.825895600000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,3,0,0,0,0,3,0,1,2,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/660454BE-5CB9-4F0A-B8CB-44190238C7B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869065,KB AKHSANI,69869065,"H,JUFRI.GG.BENDERA 1. RT5 RW4 CILEBUT BARAT",CILEBUT BARAT,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AKHSANI,AA1166,,01-01-1900,421III/63/DISDIK/2013,05-03-2013,Silakan Upload SK (link file tidak valid) => [697478-852517--],2022-09-01 02,C,86,,2.,,,02517539617,nurulquddusy@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D21F9BB-2857-4EA9-BA18-057626E20BBA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968552,KB AL HUDA,69968552,Kp. Bojong Jengkol RT.02/10 No. 65,CILEBUT BARAT,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pemberdayaan Potensi Ummat,AA1189,002/SK/YP2U/VII/2015,01-07-2015,421.1/010/Kpts/IPAUDNF/Kec.Sukaraja/2017,14-09-2017,Lihat SK Operasional,2017-10-20 11,,80,,2.,,,,alhudapaud72@gmail.com,,-6.531419000000,106.796059000000,4,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,4,4,0,0,0,0,4,0,0,4,1,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/896D3DCF-1684-4838-AE96-DDCDD6650F7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69988906,KB AS SYIFA,69988906,Kp. Pasir Kakapa RT.02/04,PASIRLAJA,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,001/PAUD/II/2019,01-03-2019,421.1/01/Kpts/IPAUDNF/Kec.Sukaraja/2019,02-07-2019,Lihat SK Operasional,2019-07-19 14,,70,1. -,2. Telkomsel Flash,PLN,,,surahmi.79@gmail.com,,-6.544147300000,106.791678600000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98223D5B-3D42-4154-A2B7-2396F16783BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869061,KB ASSALAMIYYAH,69869061,CILEBUT LEBAK RT 03/04,CILEBUT TIMUR,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,421.IV/439-Disdik/2013,,Silakan Upload SK,,Belum Terakreditasi,100,,2.,,,,,,-6.525714500000,106.790098900000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A1EF74B-D64A-4369-96BE-B3B17449B4BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971028,KB BOUGENVILLE,69971028,Perum Mega Sentul Jl.Bougenville % RT.003/007,PASIRLAJA,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kartini Harapan Desa,AA1202,1,07-04-2017,421.1/6/Kpts/UPAUDNF/Kec.Sukaraja/2017,15-08-2017,Lihat SK Operasional,2017-12-18 16,B,65,,2.,,,,sekarpinilih26@gmail.com,,-6.626393000000,106.839084500000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/809C3957-88A4-4A77-B6EE-0B490681D41B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869063,KB CINTA AL-MAJID,69869063,BABAKAN,CILEBUT BARAT,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ABDUL MAJID AS'SADI,AA1219,421.III/328-Disdik/2013,21-03-2013,42.111/2013,21-03-2013,Lihat SK Operasional,2022-08-19 08,,260,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-6.536621400000,106.824809400000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,1,0,0,1,3,3,0,0,0,0,3,0,0,3,1,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,Telkomsel Flash
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63B5B245-B94D-4B47-B007-3854A9E192E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869064,KB HAPPY KIDS INDONESIA,69869064,PESONA 2 CILEBUT 1 BLOK BB1 NO 19,CILEBUT BARAT,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pesona Gemilang Indonesia,AA1196,,,421.1/302,,Silakan Upload SK,,B,144,1. Lainnya (Kabel),2. Lainnya (Kabel),PLN,,,paudhappykidsindonesia@gmail.com,,-6.534604000000,106.794330000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"2,200",4,0,1,3,0,0,1,3,2,1,0,0,0,3,0,2,1,0,0,1,1,0,1,0,0,3,0,3,1,0,0,1,0,0,Lainnya (Kabel)
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D4D18E1-7656-4F75-B041-779392080DE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968161,KB IBNUL MUSTHOPA,69968161,Kp. Babakan RT.04/04,CIKEAS,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan CAHAYA PELITA CENDEKIA,AA1254,05,30-05-2016,421.1/04/Kpts/IPAUDNF/Kec.Sukaraja/2017,27-08-2017,Lihat SK Operasional,2017-10-11 15,,500,,2.,,,,ibnulmusthopa224@gmail.com,,-6.591926000000,106.838715000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,
Jawa Barat,Kab. Bogor,Sukaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFC551B0-0BB8-483A-8B3A-BF75FFF02676,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869052,KB INSAN CENDEKIA,69869052,JEMBATAN HITAM RT 01/10,CIJUJUNG,KEC. SUKARAJA,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AA1233,,,421/239 2008,,Silakan Upload SK,,,700,,2.,,,,,,-6.521025000000,106.835518000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
