prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DC36907-1BB5-4671-9E31-600E5DD49823,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798636,KB AL BAIDHY,69798636,Dsn. Gindajah,KOTAH,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YASPI. Al- Baidhy,AK2714,2010,05-08-2010,421.9/33/434.101/2013,30-04-2019,Lihat SK Operasional,2021-10-17 19,,"2,262",1. Smartfren,2. Indosat IM3,PLN,,,albaidy_kotah@yahoo.com,,-7.191300000000,113.253200000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,450,1,0,0,0,0,0,3,0,2,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F960534C-83EB-41C4-B0DC-F93E61C5A415,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798661,KB AL FITROTY,69798661,Dsn. Masjid,BANCELOK,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan PAUD Al Fitroty,AK2719,249,19-01-2016,849/4704/434.201/2021,30-11-2021,Lihat SK Operasional,2022-09-21 09,,0,1. XL (GSM),2. Telkomsel Flash,PLN,,,paudnialfitroty@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40A4E471-5B14-43E4-8FB6-3FCC224F1BC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798619,KB AL HAMIDIYAH,69798619,Jl. Kolla,JUNGKARANG,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Alhamidiyah,AK2717,AHU-006726.AH.01.04.Tahun 2016,05-02-2016,421.9/402/434.101/2011,05-03-2015,Lihat SK Operasional,2022-03-09 00,,500,1. Telkom Speedy,2. Telkom Speedy,PLN,,,alhamidiyah172@gmail.com,,.000200000000,-.000100000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA30319C-51CF-40C6-8F54-E0FF99DEB478,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798634,KB AL HIDAYAH,69798634,Dsn. Rengoh,BUKER,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Dan Sosial Al-Hidayah Buker,AK2701,2006,11-05-2007,421.9/402/434.101/2011,30-04-2019,Lihat SK Operasional,2021-10-17 18,,"5,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,,paudalhidayah53@gmail.com,,-7.120100000000,113.180400000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,450,1,0,0,1,0,0,4,0,3,0,0,0,0,3,0,0,3,1,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DC72D21-9551-4AD7-8860-C757E78A144B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798721,KB AL HUZAINI,69798721,Dsn. Bulabuh,KOTAH,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,421.9/1148/434.101/2010,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97A61991-6885-4704-90B5-27A29CE93949,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798815,KB AL LATIFAH,69798815,Dsn. Bulungan,PLAKARAN,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Anak Usia Dini Al-Latifah,AK2702,,,421.9/186/434.102/2007,,Silakan Upload SK,,,100,1. -,2. -,PLN,,,aa7610017@gmail.com,,-7.141989000000,113.189574000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77E2F41A-A088-44D2-B7A8-B0A5A8B5E12B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798863,KB AL MADINAH,69798863,Dsn. Magug,KOTAH,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan pendidikan Al-madinah,AK2713,,,421.9/152/434.101/2010,,Silakan Upload SK,,,90,1. Telkomsel Flash,2. Axis,PLN,,,paudalmadinah1@gmail.com,,-7.191310000000,113.253230000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,0,0,0,1,0,0,2,1,3,0,0,0,0,3,0,2,1,0,1,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63E83FB3-928C-41E8-AD92-7F30FE5B5DD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798900,KB AR RIDHO,69798900,Dsn. Rengoh,BUKER,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AR RIDHO,AK2715,,,421.9/270/434.102/2008,,Silakan Upload SK,,,462,1. Telkomsel Flash,2. Lainnya (Kabel),PLN,,,paudarridho5@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,Sore/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7281910F-C8DC-4129-88BC-6F10059C8006,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798914,KB AR ROHMAN,69798914,Dsn. Lembung,MLAKA,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Anak Usia Dini Ar-Rohman,AK2698,421.9/188/434.102/2007,06-02-2007,421.9/153/434.201/2019,30-04-2019,Lihat SK Operasional,2021-10-21 08,,600,1. -,2. -,PLN,,,paudkbarrohman@gmail.com,http,-7.110464000000,113.171008000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,0,1,0,0,2,1,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0
Jawa Timur,Kab. Sampang,Jrengik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B0D4941-BD2F-47BA-942B-F3A6B15CBDFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69798927,KB BUKER INDAH,69798927,Dsn. Galisan,BUKER,KEC. JRENGIK,KAB. SAMPANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Paud Buker Indah,AK2721,2007,19-01-2007,849/3454/434.201/2022,02-06-2022,Lihat SK Operasional,2022-06-17 11,,0,1. -,2. -,PLN,,,paudbukerindah@gmail.com,,-7.101500000000,113.186500000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
