prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50DD6A3E-0A78-409E-8200-7FD631A48DCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69801754,AL HASANAH,69801754,TAMAN KIRANA SURYA H 6/9,PASANGGRAHAN,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC9896,,,421.1/177/DISDIK/2013,,Silakan Upload SK,,,72,,2.,,,,paudalhasanahkirana@gmail.com,,-6.294696000000,106.420076000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE516003-3885-43EF-811E-65D9A117F3A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69801876,AL MAHIRA,69801876,TAMAN KIRANA H2/17,PASANGGRAHAN,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM AL ISHLAH AL FAIZAH,AC9910,06/YPI AL-ISH/I/2013,12-01-2013,421.1/Kep. 7205-Disdik,26-12-2022,Lihat SK Operasional,2023-02-01 12,,300,1. Telkomsel Flash,2. -,PLN,,,ririnmaryani922@yahoo.co.id,http,-6.290910000000,106.418949000000,2,0,0,0,2013,Siang/6 hari,,2022/2023-2,"1,300",3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,2,0,3,0,0,0,0,0,0,Telkomsel Flash
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C688C17-D173-45C3-ADBA-C3D7BB55D5C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69801881,AZ-KIYA,69801881,CIBOGO,PASANGGRAHAN,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-FATTAH,AJ4754,,,421.1/711/DISDIK/2012,,Silakan Upload SK,,,160,1. -,2. -,PLN,,,dickykusnaeri7@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,2,1,0,2,0,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54199520-DA0B-4312-B015-4FE8BFCDB815,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69801863,BANI AMUS,69801863,KP.HANJAT,CIKASUNGKA,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ijtihad center,AC9924,,,421.1/178/DISDIK/2013,,Silakan Upload SK,,,650,1. Smartfren,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,Smartfren
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAA5F106-74B5-4011-A286-AEFA91663D1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69768939,KB AL ISHLAH,69768939,PERUM. TAMAN KIRANA SURYA BLOK D II NO.12,PASANGGRAHAN,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM AL ISHLAH AL FAIZAH,AC9910,04/YPAL-ISH/VII/2008,15-09-2008,147.134/205/Dispendik/2009,22-04-2009,Lihat SK Operasional,2016-04-27 10,B,160,1. Telkomsel Flash,2. -,PLN,,,alishlahk815@gmail.com,,-6.293203000000,106.418874000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,Telkomsel Flash
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B16B5A9-E9C1-4B95-AEBA-A7F06491E806,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959782,KB AL KHOIRIYAH,69959782,Perum Taman Adiyasa Blok M9/11 Rt. 01/06 Ds. Cikuya,CIKUYA,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD AL - KHOIRIYAH,AC9881,11,11-04-2011,421.9/216-Disdik,16-05-2016,Lihat SK Operasional,2017-02-24 11,,110,,2.,,,,renorahmadani24@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A25C60C-AC72-4CD4-81A9-F52F2B8DF67C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69768947,KB AMANAH INSANI,69768947,KP. PASANGGRAHAN,PASANGGRAHAN,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YAPENSI HASANAH,AC9929,,,421.1/222/DISPENDIK/2011,,Silakan Upload SK,,,110,,2.,,,,,,-6.287657000000,106.415902000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17640CEC-551A-4637-B1B9-D557AD36CB40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69768960,KB AN NASR,69768960,KP. PASIR KIANG RT.03/02,SOLEAR,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,147.134/104-Dispendik/2009,10-03-2009,147.134/104-Dispendik/2009,10-03-2009,Lihat SK Operasional,2019-06-21 14,B,336,1. -,2. Lainnya,PLN,,,paudannasr@gmail.com,,-6.294802000000,106.407684000000,6,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,1,0,1,4,1,6,0,0,0,1,5,0,3,3,2,1,1,2,0,0,0,1,5,0,3,0,0,0,0,0,0,Tidak Ada
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32D219A4-18B4-4B0F-9E78-E45C280CDB22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038878,KB ARRASY,70038878,"Taman Adiyasa Blok O, 02 No.Rt.004/07",CIKUYA,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/Kep.7291-Disdik,26-12-2022,421.1/Kep.7291-Disdik,26-12-2022,Lihat SK Operasional,2023-04-12 13,,0,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,,,,,,,,,
Banten,Kab. Tangerang,Solear,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4954D111-2018-49E8-A1E2-562501DC1FE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014612,KB BARAKAT NURUL IMAN,70014612,Kp. Bendungan No. 14 RT. 007 RW. 007 Ds.Cikareo Kec. Solear,CIKAREO,KEC. SOLEAR,KAB. TANGERANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,13,25-07-2018,421.1/Kep.4125-Disdik,12-10-2021,Lihat SK Operasional,2021-11-09 11,,24,1. Indosat IM3,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,Indosat IM3
