prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C38BF0A8-E28B-4461-BA17-0DBB7AC4D6C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69743983,BA `AISYIYAH KARANGPATIHAN,69743983,Dusun Jurugan,KARANGPATIHAN,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ponorogo,AO5447,Kd.13.02/4/PP.00/416/2007,20-03-2007,RABATA/2617/2010,01-07-2010,Silakan Upload SK,,C,235,,2.,,,,,,-7.910133000000,111.585779000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6B82BEC-B0D6-48DB-8176-3B74C9FA8760,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69743984,BA `AISYIYAH PULUNG MERDIKO,69743984,Jalan Jayengrono Dukuh Segropyak,PULUNG MERDIKO,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ponorogo,AO5447,W.m.06.02/PP.00.4/4419/Ket./1995,03-11-1995,Kd.13.02/4/PP.00.5/2618/2010,01-07-2010,Silakan Upload SK,,B,134,,2.,,,,,,-7.898300000000,111.604200000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4194643A-E6B5-4FA9-869B-DE00626296EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69743985,BA `AISYIYAH SIDOHARJO,69743985,Jalan Raya Pulung-Ponorogo,SIDOHARJO,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ponorogo,AO5447,Wm 06.02/793/Ket./1984,02-11-1984,Kd. 13.02/4/PP.00.4/2619/2010,01-07-2010,Lihat SK Operasional,2016-09-23 10,B,225,,2.,,,,,,-7.881465000000,111.580177000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B3AEC73-BA60-4AC7-A027-80E770399DD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69743986,BA `AISYIYAH SUKUN,69743986,Dukuh Sukun RT.01 RW.02,SIDOHARJO,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ponorogo,AO5447,W.m.06.02/1435/Ket./1985,23-08-1984,Kd.13.02/4/PP.00.4/2620/2010,01-07-2010,Silakan Upload SK,,B,130,,2.,,,,,,-7.869387000000,111.562042000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8706E2A3-F11D-4E9D-A795-F7ACC2D0E9C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69764570,KB AISYIYAH,69764570,Ds. Pulung Merdiko,PULUNG MERDIKO,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ponorogo,AO5447,052/PDA/D/IV/2016,01-01-1901,421.1/2480/405.08/2016,02-09-2013,Lihat SK Operasional,2018-01-29 07,B,0,1. Telkomsel Flash,2. Telkom Speedy,Menumpang,,,kbaisyiyahpulmer@gmail.com,,-7.898300000000,111.604200000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,1,1,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2013,Telkomsel Flash
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8EC5093-3B10-4992-9770-17CD5C9952B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69764571,KB AISYIYAH,69764571,JL. RAYA PULUNG-PONOROGO,SIDOHARJO,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ponorogo,AO5447,051/PDA/D/IV/2016,01-01-1900,241.9/2475/405.08/2010,01-01-1900,Silakan Upload SK (link file tidak valid) => [347524-69130--],2020-08-28 07,B,0,1. Lainnya (Kabel),2. Lainnya (Satelit),PLN,,,sidoharjokbaisyiyah@gmail.com,,-7.876220000000,111.604099000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2013,Lainnya (Kabel)
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5C6E48A-AEE1-4B34-803A-BBD7BB466FE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841751,KB KEMALA BHAYANGKARI 61,69841751,SULTAN AGUNG NO. 5,PULUNG,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kemala Bhayangkari,AA0760,,18-09-2015,421.9/2542/405.08/2013,18-09-2015,Silakan Upload SK,,C,0,1. -,2. Telkom Speedy,PLN,,,,,-7.874180000000,111.634226000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14B9905D-8B27-4E71-939E-BE1B6513F9F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841749,KB PKK BEDRUG,69841749,DUSUN JATIREJO,BEDRUG,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01/PKK/VI/2009,17-06-2009,421.1/1051/405.07/2019,17-07-2009,Silakan Upload SK (link file tidak valid) => [314535-803650--],2020-08-19 17,C,0,1. Telkomsel Flash,2. Lainnya,PLN,,,kbpkkbedrug@gmail.com,,-7.885062000000,111.634140000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74FC40DF-7366-4374-A9C1-5113D1F5E090,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69840452,KB PKK PLUNTURAN,69840452,SEKAR JINGGO 22B,PLUNTURAN,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan pkk desa plunturan,AE3931,09/KEP/PKK KEC/III/2011,14-03-2011,0220003501052,15-05-2020,Silakan Upload SK,,B,54,1. -,2. Indosat IM3,PLN,,,,,-7.866613000000,111.612854000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Ponorogo,Pulung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/655CE6CA-2EB3-4DBD-93E9-3BEC8CA098C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69840449,KB PKK SINGGAHAN,69840449,RAYA PULUNG-PUDAK,SINGGAHAN,KEC. PULUNG,KAB. PONOROGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,01-01-2006,421.1/4807/405.07/2017,08-11-2017,Lihat SK Operasional,2020-03-16 08,B,50,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-7.876645000000,111.643410000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Telkomsel Flash
