prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6D11FF5-FE94-420E-B22E-49EF8E274751,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40317660,PAUD ARINAL HAQ,40317660,BANGKO DESA BATANG,BATANG,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB Arinal Haq,AC5533,0,01-10-2010,800/293/II/2017/Dinas P dan K,14-02-2017,Lihat SK Operasional,2018-03-23 13,,600,,2.,,,,Paudarinal@gmail.com,,-6.807808000000,120.796309000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6FE7FC7-4308-41F8-AD2C-11E1FFF74349,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316363,TK BAHARI TARUPA,40316363,TARUPA,TARUPA,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN SEMANGAT BARU TANADOANG,AC5503,01 Tahun 2014,15-08-2014,800/748/IX/2020/Dikbud,14-09-2020,Lihat SK Operasional,2021-06-13 22,C,"1,280",1. -,2. -,Tidak Ada,,,tkbaharitarupa77@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,1,1,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A15F62B3-087F-4535-8BFC-AF714593CBCB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69728710,TK HUSNUL KHATIMAH RAJUNI,69728710,RAJUNI,RAJUNI,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan HJ NURTIN AKIB,AC5504,141/05/DRN/IX/2004/PEM,27-09-2004,800/364/III/2020/Dikbud,06-03-2020,Lihat SK Operasional,2021-06-10 00,C,625,1. -,2. -,Tidak Ada,,,tk.khusnul.khatimah77@gmail.com,,-6.573000000000,121.024800000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,1,2,2,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,Tidak Ada
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/694A3DB5-EA07-4918-BB55-F87BA6FFE2E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316361,TK MIFTAHUL KHAIR,40316361,Jinato,JINATO,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Yayasa Desa Jinato,AC5534,001/VI/2014/DJ,14-06-2014,800/425.f/VI/2014/Diknas,16-06-2014,Lihat SK Operasional,2016-11-01 10,B,42,1. -,2. -,Tidak Ada,,,tkmiftahulkhair47@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D873FE58-DECC-40FA-8C05-923DFD8F27D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316362,TK NEGERI BATANG NO 23 KEPULAUAN SELAYAR,40316362,Bonto Kidi,BATANG,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,796/IX/TAHUN 2015,02-09-2015,796/IX/TAHUN 2015,02-09-2015,Lihat SK Operasional,2015-11-26 09,C,360,1. Telkomsel Flash,2. Telkomsel Flash,Tidak Ada,,,tknegeriduatakabonerate@gmail.com,,-6.929835000000,120.852356000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,1,0,0,0,4,4,0,0,0,0,4,0,1,3,2,1,1,0,0,0,0,0,4,0,1,1,0,0,0,0,0,Telkomsel Flash
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B14655D-1AB8-42C1-A6B2-91028DBA2F26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40317748,TK NEGERI KAYUADI NO. 20 KEPULAUAN SELAYAR,40317748,Bonto Datok,KAYUADI,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,653.c/IX/TAHUN 2014,03-09-2014,653.c/IX/TAHUN 2014,03-09-2014,Lihat SK Operasional,2015-11-28 07,C,"7,200",1. -,2. -,Tenaga Surya,,,tk_negeri1takabonerate@yahoo.com,,-6.824852000000,120.798111000000,10,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,4,0,0,0,0,0,0,10,10,0,0,0,0,10,0,1,9,4,2,2,0,0,2,0,0,10,0,4,0,0,0,0,0,0,Tidak Ada
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC7FB21A-9C95-4051-BEB1-308CDC5E5C10,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316364,TK PERTIWI LATONDU,40316364,LATONDU,LATONDU,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Desa Latondu,AC5532,001/Kep-Pendirian TK/DLT/VII/2004,01-01-1900,800/103/II/2020/DIKBUD,01-01-1900,Silakan Upload SK (link file tidak valid) => [471183-360467--],2021-07-02 09,C,300,1. -,2. -,Tidak Ada,,,,,-6.502594000000,120.993641000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/665746A2-8DA4-49F2-BD27-218F6B32A7C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316367,TK PERTIWI NYIUR INDAH,40316367,Bonelambere,NYIUR INDAH,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,020,08-01-2008,800/056/I/2015/DIKNAS,10-01-2015,Lihat SK Operasional,2017-04-11 09,B,450,1. Telkomsel Flash,2. Telkomsel Flash,Tidak Ada,,,tkpertiwinyiurindah@gmail.com,,-6.830608000000,120.777472000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,1,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,Telkomsel Flash
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E785579-0F03-4287-ACC5-21D2EC07AADE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316368,TK PERTIWI RAJUNI,40316368,RAJUNI,RAJUNI,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Desa Rajuni,AC5536,800/056/XII/TK.P.RJN/2017,28-12-2017,800/1225/XII/2017/DIKBUD,28-12-2017,Lihat SK Operasional,2023-05-21 22,,300,1. -,2. -,Tidak Ada,,,,,-6.733295000000,121.104678000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Selatan,Kab. Kepulauan Selayar,Taka Bonerate,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B32831D5-B8B7-48C3-BFD4-2278D53D9BEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891625,TK TERUMBU KARANG,69891625,DUSUN PASITALLU TIMUR,LATONDU,KEC. TAKA BONERATE,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC5531,800/354/III/2020/Dikbud,05-03-2020,800/354/III/2020/Dikbud,05-03-2020,Lihat SK Operasional,2020-03-09 15,,160,1. -,2. -,Tidak Ada,,,tk_terumbukarang@yahoo.co.id,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Tidak Ada
