prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA5BFD0F-EC09-41BD-BE06-5CDF869508E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977447,KB AL AZZAMI,69977447,Kp.Lumpang RT.03/03,LUMPANG,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL AZZAMI,AD2904,04/YA-ALC/Y/2018,28-05-2018,421/10/Kpts/III/2018,12-03-2018,Lihat SK Operasional,2019-09-23 15,,80,1. Indosat IM3,2. Indosat IM3,PLN,,,,,-6.412192900000,106.575689700000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,300",2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/02AA0C78-F8B3-4B60-86C9-5C3357913516,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989939,KB AL HASANAH,69989939,Kp. Cibunar Mesjid RT.03/04,CIBUNAR,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2,06-10-2016,421/26/Kpts/X/2018,08-10-2018,Silakan Upload SK (link file tidak valid) => [381250-565724--],2020-09-30 08,,350,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-6.391840400000,106.565439400000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,1,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6500E805-A104-4CED-8653-933F8EA75E05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869712,KB AL IKHLAS,69869712,Griya,KABASIRAN,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL IKHLAS PARUNGPANJANG,AD2931,,,421.X/103-Disdik/2013,,Silakan Upload SK,,Belum Terakreditasi,140,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudalikhlas25@gmail.com,,-6.357815800000,106.554752300000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",3,0,1,2,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,2,3,0,0,0,1,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B092BA8-949E-4AD8-8A2D-76EA2B739B45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007760,KB AL-ATHAR HUSNIYYAH HANIIFAH,70007760,Kp. Hegarmanah RT. 002 RW. 001,PARUNG PANJANG,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,03/YAHH/X-2019,03-10-2019,421/03/Kpts/XI/2019,20-11-2019,Lihat SK Operasional,2021-02-08 10,,150,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,0,0,0,1,3,3,0,0,0,0,3,0,1,2,1,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/957EBD50-01D2-40B6-94C9-A6185398E147,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869697,KB AL-BARKAH,69869697,JL. MAHONI V PERUM 1,CIBUNAR,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AD2925,,,421/356-Disdik/2012,,Silakan Upload SK,,Belum Terakreditasi,114,,2.,,,,,,-6.384088700000,106.538312100000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A90925E1-64BE-480B-999B-076E15351504,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869702,KB AL-ISTIQOMAH,69869702,JL. Nangka Raya No 30 Rt/Rw 01/08,PARUNG PANJANG,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-ISTIQOMAH PARUNGPANJANG,AD2928,,,421/89-DISDIK/2012,,Silakan Upload SK,,B,288,1. -,2. -,PLN,,,istiadah3@gmail.com,,-6.365885800000,106.547719100000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",3,0,1,2,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4878566C-F9C1-4CE2-AFAD-9652EEE99654,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004227,KB AL-KAUTSAR,70004227,Jl. Rambutan Raya Kp. Somang RT.002/003,PARUNG PANJANG,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AD2917,024/SK./PAUD/III/2020,10-03-2020,421/04/Reg./Kpts/III/2020,26-03-2020,Lihat SK Operasional,2020-09-10 13,,480,1. Indosat IM3,2. Lainnya,PLN,,,alkautsarpaud7@gmail.com,,-6.341725600000,106.560329600000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,200",1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E88253EC-D44E-47EF-943B-88F503FE37CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869689,KB AL-KAUTSAR,69869689,KP. RABAK,DAGO,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD AL-KAUTSAR,AD2884,,,421.1/330-DISDIK,,Silakan Upload SK,,Belum Terakreditasi,200,1. -,2. -,PLN,,,paudalkautsar@gmail.com,,-6.354031500000,106.558046800000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,2,0,0,5,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C50F8ECE-1BF3-44C9-B3B1-081E81C00E98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869713,KB AL-KHAERIYAH,69869713,JL. RAYA KABASIRAN Rt/Rw 03/01,KABASIRAN,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AD2875,,,421.1/329-Disdik/2010,,Silakan Upload SK,,C,857,,2.,,,,paudalkhaeriyah01@gmail.com,,-6.346758000000,106.575079000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Jawa Barat,Kab. Bogor,Parungpanjang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF1AD0FC-42ED-4A4D-9F8D-08814799A6AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69869703,KB AL-MUHASANAH,69869703,KP. SUKAMANAH RT 01/04,PARUNG PANJANG,KEC. PARUNGPANJANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD AL-MUHASANAH,AD2886,,,421.1/45-DISDIK/2011,,Silakan Upload SK,,Belum Terakreditasi,200,1. -,2. Indosat IM3,PLN,,,paud.almuhasanah@gmail.com,,-6.417473200000,106.567332300000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,1,1,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
