prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE0AE32D-5DAF-47EE-AA40-6EB86887BACC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958090,Al-Barkah,69958090,Kp. Rancabeureum,CIBEUTI,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A259B5CD-8D75-453B-B993-21496C18FFC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69870279,BAMBIM ANNUR,69870279,NEGLASARI RT/RW 01/03,LEUWILIANG,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/YYS ANNUR NEGLA SARI/04/2013,10-04-2013,503/404/SK-PEND/BPMPPT/2014,27-01-2014,Lihat SK Operasional,2018-03-06 10,C,99,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,bambimannur01@yahoo.com,,-7.429900000000,108.190900000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2013,Telkom Speedy
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2DF2D96-DC5A-4D62-B97A-701DD5FF0E74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69984902,KB AL FALAK,69984902,Jl. Raya Cibeuti,CIBEUTI,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-FALAK,AA5845,001/KOBER/YAF-TSM/III/2018,13-03-2018,503/0167/SK-PEND/DPMPTSP/2019,09-01-2019,Lihat SK Operasional,2022-10-18 07,,90,1. XL (GSM),2. Telkomsel Flash,PLN,,,ozfafaza@gmail.com,,-7.384700000000,108.187900000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,2,0,0,4,0,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2013,XL (GSM)
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39593111-1884-4BB0-958F-C45050081217,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811814,KB AL FIRZA UTAMA,69811814,SUKAHENING RT 01/06,KARSAMENAK,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL FIRZA UTAMA,AM9507,01/AL FIRZA UTAMA/XII/2011,16-12-2011,503/16/SK-BPPT/2012,03-09-2012,Lihat SK Operasional,2022-10-19 11,B,299,1. Telkom Speedy,2. Telkom Speedy,PLN,,,paudkober.alfirzautama@yahoo.co.id,http,-7.372200000000,108.209200000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",4,0,0,2,0,0,5,0,4,0,0,0,0,4,0,1,3,1,0,1,1,1,0,0,0,4,1,2,1,0,0,0,0,0,2013,Telkom Speedy
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC0F69C8-9137-4D4A-B649-19EA27768DB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69870299,KB AL IHSAN,69870299,RANCAMAYA RT/RW 03/015,KARSAMENAK,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ALIHSAN,AM9491,001/AL IHSAN/VI/2012,06-11-2012,503/1950/SK-PEND/DPMPTSP/2020,16-09-2020,Lihat SK Operasional,2022-02-08 13,,42,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kb_alihsan@yahoo.com,,-7.416874000000,108.201442600000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,0,2,1,0,0,1,0,0,4,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDAE26C1-089F-4EEA-BC87-F3514038B7B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69870298,KB AL IKHLAS,69870298,GUNUNG RANJI RANCAMAYA RT/RW 01/15,KARSAMENAK,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-IKHLAS RANCAMAYA,AM9504,001/YYS AL IKHLAS/VIII/2013,19-02-2013,503/1817/SK-PEND/DPMPTSP/2020,31-08-2020,Lihat SK Operasional,2022-03-17 05,C,479,1. Smartfren,2. Telkomsel Flash,PLN,,,alikhlaskober78@gmail.com,,.000000000000,.000000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,2013,Smartfren
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCC80E02-A130-42CD-A87C-9C3F0E9B4B37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913297,KB AL ISTIQOMAH,69913297,Cianjur Kulon Rt.01 Rw.03,GUNUNGTANDALA,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Istiqomah Usmaniyah,AA5836,012/SK/KB/YAPEN-AI/I/2013,01-01-2013,503/3626/SK-PEND/BPMPPT/2015,17-06-2015,Lihat SK Operasional,2015-10-27 11,,100,1. Telkom Speedy,2. Telkom Speedy,PLN,,,alistiqomah.kober@yahoo.com,,-7.387229000000,108.216834000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,5,0,4,0,0,0,0,4,0,1,3,2,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2013,Telkom Speedy
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DF5273E-FDC2-453D-9AC6-15BD5CBE0AAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811863,KB AL-MUTTAQIN II,69811863,PERUM TAMANSARI INDAH 04/11 Karsamenak Kawalu,KARSAMENAK,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-muttaqin Tamansari Indah,AM9512,01/AMT/015/XI/2010,10-10-2010,503/5986/SK-PEND/BPMPPT/2015,13-10-2015,Lihat SK Operasional,2022-11-17 14,,0,1. -,2. -,PLN,,,koberalmuttaqin451@gmail.com,,-7.362318000000,108.222295000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,1,0,0,5,0,4,0,0,0,0,4,0,1,3,1,0,1,1,0,1,0,0,4,3,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F77252D9-D49C-4B9D-B872-37276665912B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913333,KB AR RAHMAH,69913333,Perum Mitra Batik,KARSAMENAK,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BINA INSAN TAQWA,AM9501,014/YBIT/7/2010,09-07-2010,503/5774/SK-PEND/BPMPPT/2014,16-10-2014,Lihat SK Operasional,2015-10-27 11,,105,1. -,2. -,PLN,,,koberarrahmah96@gmail.com,,-7.377874000000,108.213444000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kota Tasikmalaya,Kawalu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/807AA509-D9C9-4225-9D21-2D1D1F1D06BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956726,KB AT-TAWAKAL,69956726,BOJONG HEGAR RT. 05 RW. 13,GUNUNGTANDALA,KEC. KAWALU,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,011/YNA/20/VII/2015,02-07-2015,503/6617/SK-PEND/BPMPPT/2016,16-11-2016,Lihat SK Operasional,2017-01-03 09,,300,1. Lainnya,2. Telkomsel Flash,PLN,,,paudkoberattawakal@gmail.com,,-7.382744000000,108.209879000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,400,2,0,0,0,0,0,4,0,3,0,0,0,0,3,0,3,0,1,1,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,2013,Lainnya
