prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4C5C21A-1D82-4EA1-90E0-8EFFE9F0343C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70000648,KB KEPIKUNING,70000648,Komplek Amarapura F1/1-2,SETU,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,423.8/5-DPMPTSP/OL/2019,03-10-2019,423.8/5-DPMPTSP/OL/2019,03-10-2019,Lihat SK Operasional,2020-03-02 09,,126,,2.,,,,paudkepikuning1@gmail.com,http,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/830B6F37-F958-4CFC-A2BD-F0CAF1CD26B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815537,PAUD AL AMANAH,69815537,babakan Pocis,BAKTI JAYA,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan alamanah albantani,AN7512,,,800/2063/Dispen-2010,,Silakan Upload SK,,B,"1,500",1. -,2. -,PLN,,,yppalamanah@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"2,200",3,0,0,2,0,0,5,0,3,0,0,0,0,3,0,1,2,1,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,Tidak Ada
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5DA34044-9F0D-46D5-B48D-4E171FD8385A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69930665,PAUD AL MUHAJIRIN,69930665,Perumahan Villa Bintang Mas Blok B RT.10 RW.05,KRANGGAN,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Karya Bersama Muhajirin,AN7491,421.1/Kep.128-Dindik/2016,19-01-2016,421.1/Kep.128-Dindik/2016,19-01-2016,Lihat SK Operasional,2016-01-20 13,,0,1. -,2. -,PLN,,,paudalmuhajirin2020@gmail.com,,-6.349603000000,106.656094000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",3,0,0,1,0,0,4,0,3,0,0,0,0,3,1,0,2,0,0,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,Tidak Ada
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAF63A08-6872-41E5-88FE-304E991958BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815524,Paud Al-Amin Bimasda,69815524,Jl. Puspitek Kp.Kademangan,SETU,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bimasda,AN7499,147/134/474/dispendik 2008,31-08-2008,147/134/474/dispendik 2008,31-08-2008,Silakan Upload SK,,,100,,2.,,,,paudalaminbimasda0503@gmail.com,,-6.336146000000,106.663414000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,3,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/943555B8-C06D-4D1C-A6FE-73F89F29DFCA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815519,PAUD AL-BI RU,69815519,JL. RAYA PUSPITEK,SETU,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI Al-Bi'ru,AN7486,,01-01-1900,800/283-1,01-01-1900,Silakan Upload SK (link file tidak valid) => [653971-930270--],2022-07-19 22,,228,1. -,2. Smartfren,PLN,,,paud.albiru.setu@gmail.com,,-6.347054000000,106.678914000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,0,1,0,0,2,2,3,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,Tidak Ada
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63452D1A-1CE1-4C5B-9D04-F9A7EC877E77,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815490,PAUD AL-HAYYU,69815490,Puri Serpong 1 E3 34,SETU,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AN7519,,,800/1671/Dispend/2011,,Silakan Upload SK,,,60,1. Indosat IM3,2. Lainnya (Wavelan),PLN,,,paudalhayyusetu@gmail.com,,-6.352800000000,106.682300000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,1,0,0,2,3,3,0,0,0,0,3,0,0,3,0,1,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,Indosat IM3
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/695ADB9B-EF78-4584-81B6-A6F5975692B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931537,PAUD AL-IKHLAS,69931537,Jln. Kelapa Dua RT.02/03,BABAKAN,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Muthia,AN7493,421.1/1065-Dindik/2015,16-04-2015,421.1/1065-Dindik/2015,16-04-2015,Lihat SK Operasional,2016-01-21 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/461362B8-070D-4BA6-86FD-9042A591E924,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69819782,Paud Arti Kasih Bunda,69819782,Kamp. Sari Mulya,SETU,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKK KELURAHAN SETU,AN7507,,,800/1956-Dispend/2010,,Silakan Upload SK,,B,40,,2.,,,,artikasihbundasetu@gmail.com,,-6.328831000000,106.669666000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36042AD2-BF21-452B-93BC-7A53C89BA9F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69922187,PAUD ARTI KASIH IBU,69922187,Jl. Baru LUK RT.04/07,BAKTI JAYA,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AN7484,421.1/Kep/928-Dindik/2015,07-04-2015,421.1/Kep/928-Dindik/2015,07-04-2015,Lihat SK Operasional,2015-12-01 14,,0,1. 3 (Tri),2. Lainnya (Wavelan),PLN,,,paudartikasihibusetu@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,3,2,4,0,0,0,0,4,0,0,4,0,0,0,1,1,1,1,0,4,0,2,0,0,0,0,0,0,3 (Tri)
Banten,Kota Tangerang Selatan,Setu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA6A7591-5783-47C8-9919-DEF281BE94B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69922195,PAUD BHAKTI NUSA,69922195,Kp. Koceak RT. 02/01,KRANGGAN,KEC. SETU,KOTA TANGERANG SELATAN,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,147.134/020/Dispendik/2009,15-01-2009,421.1/Kep.6570-Dindik,22-12-2016,Lihat SK Operasional,2015-12-01 14,,0,1. 3 (Tri),2. Lainnya (Wavelan),PLN,,,paudbhaktinusasetu@gmail.com,,-6.344767000000,106.656139000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,0,2,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,3 (Tri)
