prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E313652-017E-4342-AD89-03924A158C0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69865569,RA Al-Amin Salulemo,69865569,Salulemo,SALULEMO,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-2.501800000000,120.280180000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3E64472-0E3C-4878-9541-4EBA76475325,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69907157,TK AISYIYAH BUSTANUL ATHFAL SUKAMAJU,69907157,Jl. Pramuka Lr.7 Sukamaju,SUKAMAJU,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,No. D-1157/A/II/86,14-02-1986,10666/00019/IPLPNF/DPMPTSP/I/2019,16-01-2019,Lihat SK Operasional,2019-09-12 11,B,"2,500",1. -,2. -,PLN,,,aisyiyahsukamaju@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,1,0,3,0,2,0,1,0,1,2,0,3,0,0,0,1,2,0,0,0,0,3,0,0,0,3,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BCE74C7-315B-4F0B-BBAF-46381CCBBE09,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69909561,TK ANDI MASA,69909561,Jln. Trans Sulawesi,KALUKU,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No. 04/LP-AM/DKL-SKM/VI/2,13-06-2012,410.2/272/DISDIK,24-02-2014,Lihat SK Operasional,2015-10-15 12,B,"2,000",1. Telkomsel Flash,2. -,PLN,,,andimasatk@gmail.com,,-2.582000000000,120.460300000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FAD30133-F8EF-4072-81A1-8A7E2BEB5EE6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960604,TK EFATA,69960604,Minanga Tallu,MINANGA TALLU,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,056/SK-YWC/VII/16,18-07-2016,15874/00171/IPLPF/DPMPTSP/VI/2020,17-06-2020,Lihat SK Operasional,2020-06-18 13,C,0,1. -,2. -,Menumpang,,,,,-2.578459000000,120.422423000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB51D9A5-EF28-4FD3-BB87-5C9ACE5CBCAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40315632,TK GANESA III MINANGA TALLU,40315632,Dusun Setia Dharma,MINANGA TALLU,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ganesa Luwu Utara,AC5776,005/Ys-GANESA/LU/VI/2006,20-06-2006,20518/01570/IU/DPMPTSP/IX/2022,27-09-2022,Lihat SK Operasional,2022-10-02 23,B,72,1. -,2. Telkomsel Flash,PLN,,,goes2best@outlook.com,,-2.577779000000,120.412879000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E080888C-F0B9-449B-84CE-D085D38C2757,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40315622,TK GANESA SUKAMAJU,40315622,Jln. Poros Sukamaju-Rawamangun,TOLANGI,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,003/YS-GANESA/LU/V/2003,22-05-2003,14028/00178/IU/DPMPTSP/X/2019,15-10-2019,Silakan Upload SK (link file tidak valid) => [394137-540528--],2020-11-02 08,B,800,1. -,2. -,PLN,,,tkganesa@yahoo.com,,-2.618600000000,120.466000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,1,0,2,1,3,0,0,1,1,3,0,3,1,1,1,0,0,1,0,1,1,3,0,3,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C01E6C90-4B5D-4CF7-9472-2FB696D34205,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69893752,TK HANDAYANI,69893752,Jl. Jend.Sudirman Lr.3 Desa Ketulungan Kab. Luwu Utara,KATULUNGAN,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,02-01-2010,00536/00049/IPLPNF/DPMPTSP/V/2023,24-05-2023,Lihat SK Operasional,2023-06-08 11,B,900,1. Telkomsel Flash,2. -,PLN,,,tkhandayani010@gmail.com,,-2.352100000000,120.263500000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,4,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,2,0,1,1,0,0,0,0,4,0,0,4,0,0,0,0,0,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8402E29-DDF6-4FF0-917D-6613E8C09BF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40315630,TK JAMINAS TA`IN,40315630,WONOSARI,WONOSARI,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.2/02/PAUD.TK.JST/I/2006,06-10-2015,410.2/219/DISDIK,12-02-2014,Lihat SK Operasional,2015-10-02 10,B,400,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tk.jaminastain2006@gmail.com,,2.608484000000,120.454132000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83D6D92D-1382-4961-97F3-CB73117611CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40315631,TK NURHIDAYAH TULUNG INDAH,40315631,jl. ahmad yani lr.9b Dsn.Tulung Agung RT/RW 001 Kec.Sukamaju Kab.Luwu Utara,TULUNG INDAH,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,001/SKMTK/DTI/SKM,02-02-2005,410.2/03/DISDIK,20-12-2017,Lihat SK Operasional,2018-11-22 07,C,"1,000",1. -,2. -,PLN,,,tknurhidayahtiindah@gmail.com,,-2.590800000000,120.431700000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,5,0,4,0,0,0,1,3,0,2,2,1,1,1,1,0,0,0,0,4,3,0,0,1,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Luwu Utara,Sukamaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B2FEFAD-B280-4392-BF64-A88E8B08F341,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69908996,TK NUSA PERSADA,69908996,Sukadamai,SUKADAMAI,KEC. SUKAMAJU,KAB. LUWU UTARA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No. 010/TK.NP/DSDM/VII/20,13-07-2011,410.2/1511/DISDIK,12-10-2015,Lihat SK Operasional,2015-10-13 09,B,750,1. -,2. -,Tidak Ada,,,tknusapersada@yahoo.com,,-2.620771000000,120.441383000000,2,0,0,0,Siang/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
