prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3146194-EC8B-4CD6-9913-38AB93707E3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931670,Kober Peu Pado Malanuza,69931670,Malanuza - Desa Malanuza,MALANUZA,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF9929,463/PPO/4472/07/2004,01-07-2004,463/PPO/4472/07/2004,01-07-2004,Lihat SK Operasional,2016-01-22 10,C,400,1. Telkomsel Flash,2. -,PLN,,,koberpeupado20@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,1,0,0,0,2,2,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FA54B82-D004-43BD-B6C4-093E9E578D97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69932370,Kober Setara TK Ratogesa,69932370,Ratogesa,RATOGESA,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF9917,463/PKPO/282.8/05/2014,12-05-2014,463/PKPO/282.8/05/2014,12-05-2014,Lihat SK Operasional,2016-01-28 10,,500,1. Lainnya,2. -,PLN,,,koberratogesa@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B244C02E-E780-4FFC-9C34-E1D72A41C01B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981775,PAUD Terpadu Citra Bakti,69981775,Jln. Trans Bajawa-Ende,MALANUZA,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Citra Masyarakat Mandiri,AF9932,070/F74/KEP/V-2018,21-05-2018,463/PKPO/532/08/2018,31-08-2018,Lihat SK Operasional,2018-11-01 14,A,"20,000",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,,,citrabaktipaudterpadu@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,0,2,0,0,2,0,0,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46FF3D95-6407-4760-93A5-DD9A676B52FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002752,TK CAHAYA BARU,70002752,MALANUZA,MALANUZA I,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,642.1/DPMPTSP/IMB/54/VI/2020,24-06-2020,503/DPMPTSP/10/4/VI/2020,24-06-2020,Lihat SK Operasional,2020-07-16 11,,500,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-6.225500000000,106.802100000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"3,500",2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85FE4DFD-7666-41B5-9BF0-84DD0F940240,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69925355,TK Sinar Mentari,69925355,Doka radabata,RADABATA,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF9931,463/PKPO/84/02/2015,10-02-2015,463/PKPO/84/02/2015,10-02-2015,Lihat SK Operasional,2015-12-18 16,C,"1,860",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkksinarmentari20@gmail.com,,-8.850044000000,121.052689000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E00C80B-C455-4413-890D-BB4D7F867541,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69934857,TK St.Skolastika Mataia,69934857,Wolokuru Waeia,WAE IA,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERSEKOLAHAN UMAT KATOLIK NGADA,AF9920,463/PKPO/66/02/2016,04-02-2016,463/PKPO/66/02/2016,04-02-2016,Lihat SK Operasional,2016-02-18 22,,480,1. -,2. -,PLN,,,tkksantaskolastikamataia06@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CF44098-ECA2-4B05-B0EF-3CC521C875AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69933109,TKK Ade Irma Mataloko,69933109,Mataloko,MATALOKO,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERSEKOLAHAN UMAT KATOLIK NGADA,AF9920,818/PKPO/495.13/06/2011,13-06-2011,637/I21/I/91,25-04-1991,Lihat SK Operasional,2016-02-03 13,B,"1,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkkadeirma32@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,2,0,0,2,0,2,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D446D43-ECB8-4F55-9BA4-141613412D76,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69930821,TKK Negeri Dolupore,69930821,Dolupore,MATALOKO,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,463/PKPO/691/12/2015,18-12-2015,818/E.13/74/06/2009,04-06-2009,Lihat SK Operasional,2016-01-21 10,B,567,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkknegridolupore2009@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B4EA694-02BC-4197-8A15-1504BD46DDE0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931643,TKK Negeri Harapan Bangsa Koeloda,69931643,Jalan Raya Ende Bajawa Todabelu,TODABELU,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,463/PKPO/691/12/2015,18-12-2015,637/121.C1/I/91,25-04-1991,Lihat SK Operasional,2016-01-22 09,B,910,1. -,2. -,PLN,,,tknharapanbangsakoeloda2@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,4,0,0,1,0,2,0,1,3,0,0,0,0,3,0,3,0,1,2,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0
Nusa Tenggara Timur,Kab. Ngada,Golewa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/789CD450-AE89-495C-A0F5-C24FE73CBF35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931640,TKK Negeri Linajawa,69931640,Desa Dadawea Kecamatan Golewa,DADAWEA,KEC. GOLEWA,KAB. NGADA,PROV. NUSA TENGGARA TIMUR,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,463/PKPO/691/12/2015,18-12-2015,463/PKPO/691/12/2015,18-12-2015,Lihat SK Operasional,2016-01-22 09,B,"1,680",1. -,2. -,PLN,,,tkknegerilinajawa20@gmail.com,,.000000000000,.000000000000,2,0,0,0,PAUD Merdeka,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,0,1,0,2,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0
