prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A61E0C9-0CCE-466A-A74F-F9A92802CAEC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943595,KB ANGGREK,69943595,Jl. Desa,BATULINTIK,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB ANGGREK,AK7975,145/2009/DS-BTK/505/X/200,05-01-2015,420/338/DIKPORA/BMU/III/2,11-03-2016,Lihat SK Operasional,2016-05-09 14,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbanggrekbatulintik@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/286795CF-A7D1-47AC-A0B1-20BCEF90A70B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898983,KB DAHLIA,69898983,DESA MINANGA,MINANGA,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,64/PAUD DAHLIA/DM/III/201,25-03-2015,420/111/DIKPORA/BMU/II/20,05-02-2015,Lihat SK Operasional,2015-07-08 13,C,"1,111",1. -,2. Telkomsel Flash,PLN,,,kbdahliaminanga@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DED8A3B1-D872-4B32-845A-6AFC077BDB16,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69918356,KB FLAMBOYAN,69918356,Jl. Trans Sulawesi,BINTAUNA PANTAI,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB PAUD Flamboyan,AK7972,260/2010/SK/BDP/VIII/2009,15-08-2009,420/534/DIKPORA/BMU/IV/20,10-04-2015,Lihat SK Operasional,2015-11-09 19,C,60,1. -,2. Telkomsel Flash,Tidak Ada,,,flamboyankb31@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F0E0B83-774E-4BAE-B77C-8653B5DD36EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69925323,KB KASIH BUNDA,69925323,Desa Voaa,VOAA,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK  KASIH BUNDA,AK7968,23/BTA/DV/SK/II/2010,19-02-2010,420/77/DIKPORA/BMU/II/201,03-02-2015,Lihat SK Operasional,2015-12-18 16,C,255,1. -,2. Telkomsel Flash,Lainnya,,,kbkasihbunda275@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6C2A991-C35A-40D3-923A-698E25EF6E6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69899034,KB MUSTIKA IBU,69899034,TALAGA,TALAGA,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB Mustika Ibu,AK7977,93/DT/III/2015,26-03-2015,420/534/DIKPORA/BMU/IV/20,03-04-2015,Lihat SK Operasional,2015-07-09 10,C,64,1. -,2. Telkomsel Flash,Tidak Ada,,,kbmustikaibu@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F649E07D-B501-4FF8-B290-3F45E74E24EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69925663,KB NURJANNAH,69925663,Jl. Trans Sulawesi,BUNONG,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/2014/DB/SK/I/2013,07-01-2013,420/183/DIKPORA/BMU/II/20,05-02-2015,Lihat SK Operasional,2015-12-21 10,C,160,1. -,2. Telkomsel Flash,PLN,,,paudkbnurjannah@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B1D5FF6-2804-4C64-AF3E-66227371DCFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69928840,KB TUNAS HARAPAN,69928840,DESA BUNIA,BUNIA,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK7976,04/DB/SK/IX/2010,14-07-2010,420/390/DIKPORA/BMU/II/20,03-02-2015,Lihat SK Operasional,2015-12-31 12,B,126,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,Tunasharapan2020@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C72EB22-7C36-454E-81D7-697CE7E1D160,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943542,PAUD TERPADU ADE IRMA,69943542,Jl. Trans Sulawesi,BINTAUNA,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK7978,400/KB/SK/215/X/1987,20-10-1987,420/485/DIKPORA/BMU/IV/20,14-04-2016,Lihat SK Operasional,2016-05-09 09,C,450,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudterpadu_adeirma@yahoo.com,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,5,1,1,0,2,0,0,1,0,5,2,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E067A61C-204B-491A-AD63-BB6B43655A1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69899039,PAUD TERPADU ALQUR`AN ALKHAIRAAT,69899039,DESA MINANGA,MINANGA,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK7973,023/SKB/BTA/II/2015,20-02-2015,420/109/DIKPORA/BMU/II/20,03-02-2015,Lihat SK Operasional,2015-07-09 10,C,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sriwidanidaimasiki@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0
Sulawesi Utara,Kab. Bolaang Mongondow Utara,Bintauna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/303AD00E-ADDD-466A-A555-0E03783ADC43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69899040,PAUD TERPADU CENDANA,69899040,DESA PADANG,PADANG,KEC. BINTAUNA,KAB. BOLAANG MONGONDOW UTARA,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,145/05/DP/78/03/2015,06-01-2013,420/182/DIKPORA/BMU/II/20,09-02-2015,Lihat SK Operasional,2015-07-09 10,B,366,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudterpaducendana992@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,5,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0
