prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F63F9C26-82A0-4D46-8605-B28A1DB41559,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898165,Al-Ma had Raudlatul Jannah,69898165,Jl. Raya Cepu No.304,LERAN,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.15.16/2/PP.00.3/1386.1/2014,11-07-2014,Kd.15.16/2/PP.00.3/1410.1/2014,11-07-2014,Lihat SK Operasional,2016-08-29 08,,0,,2.,,,,,,-7.142000000000,111.823200000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85B7D3D8-CA35-4B63-B1D4-3248AFFCF84B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69800293,KB AL - ALY,69800293,RONGGOLAWE,MAYANGREJO,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,01/YPI/KB.A/2012,,Silakan Upload SK,,B,"1,000",1. -,2. Telkom Speedy,PLN,,,kbalaly@yahoo.com,http,-7.125877500000,111.784347500000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CAFDD6FD-B488-4894-AE86-7E2A34570034,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69800399,KB AL - MUNAWAROH,69800399,BENGAWAN SOLO NO. 59,BRENGGOLO,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/07.PAUD/412.42/II/2,,Silakan Upload SK,,B,"1,495",1. Axis,2. -,PLN,,,kbalmunawarohbrenggolo@gmail.com,,-7.125015000000,111.757255000000,1,0,0,0,Sehari Penuh/3 hari,,2022/2023-2,450,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Axis
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D65498B-2272-442A-83A3-B0EF2BFA1F5B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915889,KB AL MA UL IHSAN,69915889,Desa Kalitidu,KALITIDU,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI AL MAUL IHSAN,AE3375,800/6875/412.40/2014,20-10-2014,800/6875/412.40/2014,20-10-2014,Lihat SK Operasional,2015-11-02 23,Belum Terakreditasi,416,1. Smartfren,2. -,PLN,,,almaulihsan123@gmail.com,,-7.135682400000,111.761725800000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,Smartfren
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBFBEA6D-8897-4DE6-BD3C-D97E78CF45F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69800420,KB AN - NISA,69800420,MASJID AL FATAH NO. 56,NGRINGINREJO,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/95.PAUD/412.42/III/,,Silakan Upload SK,,Belum Terakreditasi,0,1. Lainnya,2. Lainnya,PLN,,,kbannisa18@gmail.coom,,-7.132749800000,111.818494500000,0,0,0,0,Sehari Penuh/3 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,Lainnya
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D8180A6-7600-4AF1-BDB3-7EEB8CC1E65B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69800494,KB BI RUL HUDA,69800494,Dusun Kepoh Rt 01 Rw 01,TALOK,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Birul Huda,AE3357,421.9/78.PAUD/412.42/III/2009,03-01-2009,421.9/78.PAUD/412.42/2009,30-03-2009,Lihat SK Operasional,2020-09-29 06,Belum Terakreditasi,600,,2.,,,,,,-7.124107800000,111.743840200000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2013,
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/844CCBED-7988-4A1D-A798-996F23A8A9C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69800225,KB CAHAYA HATI,69800225,Pilangsari,PILANGSARI,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,01-01-1900,421.9/60.PAUD/412.42.42/2,01-01-1900,Silakan Upload SK (link file tidak valid) => [362657-219450--],2020-08-31 15,C,300,1. -,2. Indosat Mentari,PLN,,,kbcahayahatipilangsari@gmail.com,,-7.115389600000,111.783541500000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36CF0360-0080-4719-9E44-D3F65E443B3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69800238,KB EL - HAQ,69800238,KRAJAN,GREBEGAN,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,800/4285/412.40.42/2013,,Silakan Upload SK,,Belum Terakreditasi,150,1. -,2. Telkomsel Flash,PLN,,,kbelhaq12@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06558EE1-D220-49FC-BD71-A2BB965B7319,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69800267,KB FATTAHUL HUDA,69800267,Pungpungan RT.7 RW.1,PUNGPUNGAN,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/4.PADU/412.42/2005,20-01-2005,800/4365/412.40/2015,22-05-2015,Lihat SK Operasional,2020-09-01 11,B,"2,190",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,kbfattahulhuda@gmail.com,,-7.133824600000,111.807889900000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Timur,Kab. Bojonegoro,Kalitidu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B57D02C-1898-4107-9822-D586AF0B86FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69800506,KB HARAPAN BANGSA,69800506,RAYA CEPU,LERAN,KEC. KALITIDU,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/71.PAUD/412.40/2012,,Silakan Upload SK,,Belum Terakreditasi,0,,2.,,,,harapanbangsakltd2@gmail.com,,-7.143304200000,111.824145700000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,
