prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39AD3165-4545-4D78-AA77-3964285DEA91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963356,Atthar Al Biruni,69963356,Lautang Benteng,ALLAKUANG,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,Lainnya,,02/SK/YAB/X/2015,23-10-2015,653,30-06-2016,Lihat SK Operasional,2021-11-26 05,C,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DC6FE70-C533-412A-A6BD-0163C013CC6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985121,KB AL HIDAYAH,69985121,Campalagian,TAKKALASI,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKBM Reski Anugrah,AF7149,421/03/PKBM.RA/PKN/VI/2018,11-06-2018,069/567/PAUD-NF.2/Disdikbud,23-01-2019,Lihat SK Operasional,2019-02-04 09,,0,1. Telkom Speedy,2. Telkom Speedy,PLN,,,husnah01@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Telkom Speedy
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/900A58FE-0FFD-4AE0-92E0-9C42E02999AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874173,KB ALIF,69874173,Perum Rijang Pittu Blok G No. 3,RIJANG PITTU,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/SK-S/Yayasan-Alif/V/2006,05-06-2006,069/0068/PLS.1/Disdik,09-01-2017,Lihat SK Operasional,2018-03-27 14,,0,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,kb_alifpangkajene@yahoo.com,,-3.930620000000,119.789858000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Telkom Speedy
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0250E15-EFA8-4426-80A8-5CDF81FDB9EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874176,KB MEKAR,69874176,JL. EMMY SAELAN NO. 3,PANGKAJENE,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB. MEKAR,AF7148,,,23,,Silakan Upload SK,,,"2,041",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2013,
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64FF0C19-50F7-4F52-B1A1-8C32F7C2DC15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986347,KB QUR ANI AT TAUHID,69986347,Jl. Pengairan,RIJANG PITTU,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPWI AT-TAUHID SIDRAP,AF7163,C.001/SK/ATT-YPWI/02-WI/II/2016,03-02-2016,069/312/PAUD-NF.2/Disdikbud,17-01-2019,Lihat SK Operasional,2019-03-18 14,B,294,1. XL (GSM),2. Telkom Speedy,PLN,,,attauhidkb@gmail.com,,.000000000000,.000000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"7,700",2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,XL (GSM)
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50CDAD55-50B3-44A6-80E7-A293D6259034,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874174,KB TAMRIH,69874174,JL.ANDI HASENG NO. 14,RIJANG PITTU,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,069/3815/PLS.1/DISDIK,,Silakan Upload SK,,,474,,2.,,,,kb.tamrih@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2013,
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22796ACC-0101-466C-ACA0-FA1EF20DA8FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002644,KB TUNAS BANGSA,70002644,Jl. Fantasi Cilellang,LAKESSI,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,14,12-09-2013,069/224/PAUD-NF.2/Disdikbud,16-01-2020,Lihat SK Operasional,2020-07-10 15,,105,1. -,2. -,Tidak Ada,,,tbangsa169@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2704A627-4FC5-4443-9647-9B0DF7A6A1F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002054,PAUD NEGERI PERCONTOHAN,70002054,Jl. Ressang,PANGKAJENE,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,66/I/2020,02-01-2020,66/I/2020,02-01-2020,Lihat SK Operasional,2020-06-11 21,A,"1,153",1. Telkom Speedy,2. Telkom Speedy,PLN,,,paudnegeripercontohansidrap@gmail.com,,-3.924769100000,119.795089900000,5,0,0,0,Pagi/6 hari,,2022/2023-2,"4,400",5,0,0,2,0,0,0,5,2,0,3,0,0,5,0,2,3,2,0,1,0,2,0,0,0,5,4,1,0,0,0,0,0,0,PAUD Merdeka,Telkom Speedy
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5BDDFAC-3F65-40CE-900C-9D27A81260BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886035,RA AS SALMAN WIRA LIPU,69886035,Muh. Yusuf Yakub No. 6,TAKKALASI,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,Lainnya,,03/YP-AWL/V/2013,02-05-2013,Kd.21.16/IV/PP.00/1958a/2012,10-09-2012,Lihat SK Operasional,2022-01-27 15,B,0,,2.,,,,,,-3.975060000000,119.807231000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Selatan,Kab. Sidenreng Rappang,Maritengae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/696D8FD0-29E4-4BD5-82B5-DCAAF2926E6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976507,RA PERMATA SUNNAH,69976507,JL. BTN PERMATA INDAH BELAKANG KODIM,MAJELLING WATANG,KEC. MARITENGAE,KAB. SIDENRENG RAPPANG,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,,,869 TAHUN 2017,22-06-2017,869 TAHUN 2017,22-06-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,A,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
