prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B37D259F-26EF-4C52-95E8-247FCEE056ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69775828,AMROS,69775828,NAMAR,NAMAR,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF8023,,01-01-2007,421.7/054/2007,01-01-2007,Silakan Upload SK,,C,56,,2.,,,,,,-5.443757000000,114.421127000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FF545CC-26C9-4ACF-BC09-FCADAB874479,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69775829,ANGGREK,69775829,OHOILILIR,OHOILILIR,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF8024,,01-01-2010,900/18/2010,01-01-2010,Silakan Upload SK,,C,100,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63B85698-F197-482C-A61B-DA6DD38132A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964307,KB TANJUNG SIPUT,69964307,OHOI LAIRNGANGAS,LAIRNGANGAS,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF8028,051/KB/L/2015,13-06-2015,421.9.03/55/2016,13-05-2016,Lihat SK Operasional,2017-07-18 10,C,800,,2.,,,,tpaud997@yahoo.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/895C4A18-152F-4E88-8E1D-4699DAC07BAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69775832,NING FATNIM,69775832,RUMADIAN,RUMADIAN,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NING FATNIM,AF8022,,01-01-2007,421.8/094/2007,01-01-2007,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/394131E3-2003-47AD-9784-33FEDD7B693F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004288,PAUD KAREL SADSUITUBUN,70004288,OHOI RUMADIAN,RUMADIAN,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01,01-03-2019,15/PAUD/DPMPTSP/VII/2020,30-07-2020,Lihat SK Operasional,2020-09-12 10,,100,,2.,,,,,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7D405E4-B19B-4ED5-AB3D-70B774D64243,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69935237,PAUD SANTA MONIKA,69935237,OHOI OHOILUK,OHOILUK,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF8026,02/OH/1/2015,21-09-2015,421.9/11/2016,20-01-2016,Lihat SK Operasional,2016-02-22 14,C,527,1. -,2. Telkom Speedy,PLN,,,paudsantamonika2013@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",2,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F75F9FD3-A15F-46A1-81DB-00BF79EAED05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69939694,PAUD SANTO PETRUS,69939694,DESA NGILNGOF,NGILNGOF,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC6604,07,15-02-2011,421.9/27/SK/2016,29-02-2016,Lihat SK Operasional,2016-03-22 09,B,"4,000",1. -,2. Telkomsel Flash,PLN,,,ngilngofs@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,0,0,1,2,3,0,0,0,0,3,0,1,2,1,1,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7049E6CB-47CE-4C90-98DA-06A921AF117D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004649,PAUD SIUSIU LAIR,70004649,OHOI SELAYAR,SELAYAR,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01,01-07-2020,17/PAUD/DPMPTSP/IX/2020,07-09-2020,Lihat SK Operasional,2020-09-28 09,B,100,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA835E32-F57D-4908-A01A-8B80B741970E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944566,PAUD TEW NALAK,69944566,DESA NGAYUB,NGAYUB,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pemerintah Ohoi Ngayub,AF8025,421.5/288/2016,05-04-2016,421.9/53/SK/2016,05-04-2016,Lihat SK Operasional,2016-06-01 19,B,240,1. -,2. Telkom Speedy,PLN,,,tewnalakgaibo@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5945AFF2-2DE0-4592-96B5-7D1D4950C76B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103971,TK HARAPAN KITA DEBUT,60103971,DEBUT,DEBUT,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BP3 OHOI DEBUT,AF8029,5.01.005.026.0447,22-09-2011,503 / 09 / TK / DPMPTSP / III / 2023,07-03-2023,Lihat SK Operasional,2023-06-16 08,B,"2,800",1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Siang/6 hari,,2022/2023-2,449,2,0,0,0,1,0,0,3,3,1,0,0,1,3,0,3,1,0,0,1,0,2,1,0,0,4,2,0,0,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Tenggara,Manyeuw,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3E551AB-EF54-4D92-93D8-7BE50E7C41F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776107,TK. DON BOSCO NGILNGOF,69776107,NGILNGOF,NGILNGOF,KEC. MANYEUW,KAB. MALUKU TENGGARA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,,01-01-1997,120.I17.0.1PP97,01-01-1997,Silakan Upload SK,,A,200,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,
