prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95DBE095-5692-44D0-ABD6-A592D4594374,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030898,PAUDQ. AGNIA,70030898,DUSUN KAUM KP. KAUM RT.03/RW.02,MULYASARI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,PAUDQ,Kementerian Agama,,,Nomor,24-11-2020,Nomor,24-11-2020,Lihat SK Operasional,2022-07-20 05,,180,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F854709-1E21-4BD6-8C90-32D681864571,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030899,PAUDQ. AL-IKHLAS,70030899,Dsn. Cidampa 009/004,KUTANEGARA,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,PAUDQ,Kementerian Agama,,,Nomor,24-11-2020,Nomor,24-11-2020,Lihat SK Operasional,2022-07-20 05,,750,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2996AADF-F029-4C5B-88BA-2AECB1170D24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973296,POS PAUD AL ITTIHAD,69973296,Dusun I Parakan Terus Rt.01/Rw.01,KUTAPOHACI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AA4156,No. 15,15-02-2017,421.9 / 015 / PAUD DIKMAS,04-01-2018,Lihat SK Operasional,2018-02-22 09,,150,1. Axis,2. Telkom Speedy,PLN,,,alittihadpaud16@yahoo.com,,-6.420630900000,107.287000100000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,2013,Axis
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F772F82F-65E7-4FDE-841D-3008063F1FEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989664,POS PAUD AL MUHAJIRIN,69989664,Dusun Pasirpogor Rt.01/Rw.01,MULYASEJATI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,No. 11,13-06-2018,421.9/.SK-IO-2946/PAUD-DIKMAS,22-02-2022,Lihat SK Operasional,2023-01-16 14,,0,1. -,2. Indosat IM3,PLN,,,paudalmuhajirin453@gmail.com,,-6.433500000000,107.308000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,4,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3A62298-9121-4B5E-A74E-35A22405B3D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846698,POS PAUD AL-FALAH,69846698,DUSUN RAGOG RT. 06 RW. 03,KUTANEGARA,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-FALAH KUTANEGARA,AA4168,421.9/01/YYAK/X/2016,05-02-2016,421.9/.SK-IO-2740/PAUD-DIKMAS,15-02-2022,Lihat SK Operasional,2023-01-16 14,,700,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudalfalahnew@gmail.com,,-6.439147000000,107.351489000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,1,2,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/199B5F41-FD82-42D9-B22E-5F96B7361623,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846693,POS PAUD AL-HASANAH,69846693,DUSUN SUKAMULYA RT. 21 RW. 11,MULYASEJATI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/580/PNFI,,Silakan Upload SK,,,80,1. -,2. -,PLN,,,elissuryani761@gmail.com,,-6.375920800000,107.321463300000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6ABC6DB6-891C-40F9-9346-B51B6AE5D9B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69917422,POS PAUD ANGGREK,69917422,Dusun Cidampa Rt.10/Rw.04,KUTANEGARA,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AA4158,No. 05,29-09-2011,421.9 / .SK-10-3049/PAUD-DIKMAS,04-04-2022,Lihat SK Operasional,2023-01-16 14,B,96,1. -,2. XL (GSM),PLN,,,anggrekp882@gmail.com,,-6.401545000000,107.338958000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E95891A-7743-49B6-9CC2-3740713547E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846695,POS PAUD ASY-SYIFA,69846695,UDUG-UDUG,MULYASEJATI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Asy-Syifa Mulyasejati,AA4161,003/SK-SP/YS-ASY-PAUD/IV/2009,23-03-2006,420.1/ SK-IO-2939/PAUD-DIKMAS/2022,22-02-2022,Lihat SK Operasional,2023-03-13 13,B,108,1. Indosat IM3,2. Lainnya (Satelit),PLN,,,erna3asyifa@gmail.com,,-6.466000000000,107.299000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,PAUD Merdeka,Indosat IM3
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B55E904F-AF15-48E4-B997-7FA83787C4D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846694,POS PAUD CEMPAKA IV,69846694,DUSUN KARANG ANYAR,MULYASEJATI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD CEMPAKA MULYASEJATI,AA4163,04/YPCM/VII/2009,13-07-2009,421.9/SK-10-2462/PAUD-DIKMAS,24-01-2022,Lihat SK Operasional,2022-03-26 19,C,136,1. -,2. -,PLN,,,paudcempakaiv@gmail.com,,-6.442894400000,107.332939200000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA55D943-12C1-4F2D-8F77-34C9441B2097,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69917417,POS PAUD CEMPAKA VI,69917417,Dusun Lengkasari,MULYASEJATI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,No. 08,12-10-2013,421.9 / 345.1 / PNFI,26-11-2014,Lihat SK Operasional,2015-11-06 00,,100,1. Indosat IM3,2. Indosat IM3,PLN,,,paudspscempaka06@gmail.com,,-6.397357300000,107.287784600000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,2,1,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Indosat IM3
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09FF4DC8-EF6F-4642-ABBA-2B694412D5A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69917418,POS PAUD DAHLIA,69917418,Dusun Ciampel Kampung Sawah Rt. 07/Rw.03,MULYASARI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,No. 09,13-03-2014,421.9 / 535.4 / PNFI,23-03-2014,Lihat SK Operasional,2015-11-06 00,,0,1. Smartfren,2. Telkomsel Flash,PLN,,,pauddahlia011@gmail.com,,-6.419667000000,107.366874000000,3,0,0,0,Siang/6 hari,,2022/2023-2,"1,400",2,0,0,1,1,0,0,2,2,0,1,0,1,2,0,1,2,0,1,0,0,1,1,0,0,3,0,0,2,0,0,0,0,0,2013,Smartfren
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8150510D-7A9E-4ADC-A803-1C91E032A507,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846697,POS PAUD DIAN PERTIWI,69846697,Dusun Kaum Rt 002 Rw 001,MULYASARI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DIAN PERTIWI,AA4165,C-194-HT.03.01-Th-2001,28-09-2005,421.9/.SK-10-2945/PAUD-DIKMAS,22-02-2022,Lihat SK Operasional,2023-01-17 08,,140,1. Telkom Astinet,2. Telkomsel Flash,Menumpang,,,pauddianpertiwi2008@gmail.com,,-6.414312000000,107.359654000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,4,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,0,1,1,0,1,0,0,0,3,3,1,0,0,0,0,0,0,2013,Telkom Astinet
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7BDECA8-A120-4FD9-BD84-AB3B265362A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69919082,POS PAUD FLAMBOYAN,69919082,Dusun Narogtog Rt.003/Rw.002,TEGALEGA,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AA4160,No. 44,25-02-2015,421.9/.SK-10-2951/PAUD-DIKMAS,22-02-2022,Lihat SK Operasional,2023-01-19 15,,120,1. Indosat IM3,2. Indosat IM3,PLN,,,paudflamboyan2011@gmail.com,,-6.443403700000,107.316080300000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Indosat IM3
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08BFBC83-E86B-4D2D-AE0C-43E4DF1200BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846704,POS PAUD GRIYA INDAH,69846704,PERUM GRIYA INDAH RT. 13 RW. 03,PARUNGMULYA,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,421.9/580/PNFI,,Silakan Upload SK,,,60,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,griyanewfitri@gmail.com,,-6.420096900000,107.314702400000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C483ED15-20B2-4E5E-BA97-2EFA1206D184,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846696,POS PAUD KENANGA,69846696,KAUM,MULYASARI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KENANGA MULYASARI,AA4166,001/YKM/ III/ 16,16-03-2023,421.9/.SK-IO-2943/PAUD-DIKMAS,22-02-2022,Lihat SK Operasional,2023-01-16 14,,0,1. -,2. Telkomsel Flash,PLN,,,kenangapaud17@gmail.com,,-6.413549600000,107.353568600000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Karawang,Ciampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E17C3D22-99B2-448A-A630-93B0C60AD66F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846700,POS PAUD MAWAR,69846700,KRAJAN,KUTAPOHACI,KEC. CIAMPEL,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NURULFAJR KUTAPOHACI,AA4157,350/SK-P.02.VII/YYSN-NFK/2016,01-07-2016,421.9/.Sk-IO-2957/PAUD-DIKMAS,22-01-2022,Lihat SK Operasional,2023-01-17 08,B,945,1. -,2. Telkomsel Flash,PLN,,,pospaudmawarnew@gmail.com,,-6.456553800000,107.331577200000,5,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,3,3,5,0,0,0,0,5,0,0,5,1,0,0,1,1,2,0,0,5,1,2,0,0,0,0,0,0,PAUD Merdeka,Tidak Ada
