prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4841F520-45F7-4C8E-984E-CD8D525D605B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896194,KB BANDUNG PERMAI,69896194,Desa Ulak Medang,ULAK MEDANG,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BANDUNG PERMAI,AO2993,,01-01-1900,421.9/118/PAUD,13-05-2014,Lihat SK Operasional,2015-06-09 07,C,"1,225",,2.,,,,paudbandungpermai@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15F7A93E-A42D-469B-8446-F165FDBB21AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896464,KB BUNGA TANJUNG,69896464,Jl. Pangeran Jaya Anom,TANJUNG PURA,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD BUNGA TANJUNG,AO2997,22/p/2012/Not Paud,28-02-2012,623/DISDIK-E.2/2020,06-05-2020,Silakan Upload SK (link file tidak valid) => [507978-161189--],2021-08-31 10,C,112,1. Indosat Mentari,2. Telkomsel Flash,PLN,,,paudbungatanjung01@gmail.com,,-1.692678000000,110.175906000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,Indosat Mentari
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/924CC05C-77DD-42FC-BDD3-9FA2CA8B126E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836566,KB HARAPAN BUNDA,69836566,Pantai Tanjung Belandang,SUNGAI AWAN KIRI,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO2991,,,421.9/093/PAUD,,Silakan Upload SK,,C,480,1. Indosat IM3,2. Lainnya,PLN,,,harapanbunda07@gmail.com,,-1.722353000000,109.999716000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,Indosat IM3
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67D7C64F-1F69-48A0-AB4A-D6A10EC4C03A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970720,KB INSAN CERDAS,69970720,Jl. Ketapang-Siduk KM. 12 Desa Sei Awan Awan Kanan,SUNGAI AWAN KANAN,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Insan Cerdas,AO2992,693/DISDIK-E.2/2017,03-11-2017,625/DISDIK-E.2/2020,06-05-2020,Lihat SK Operasional,2021-06-27 08,C,500,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kb.insancerdas@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,Telkomsel Flash
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D86CEBF-B9E9-4A7D-9824-55D50851124D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983985,KB IT CAHAYA BUNDA,69983985,Jl. Ketapang-Siduk Dusun Nipah Malang,SUNGAI AWAN KANAN,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,06,06-10-2018,P/1431/DISDIK-E.2.421.9/X/2021,01-11-2021,Lihat SK Operasional,2022-07-28 09,B,0,1. Telkomsel Flash,2. -,PLN,,,paud.itcb1610@gmail.com,,-1.707878000000,110.051224800000,4,0,0,0,2013,Double Shift/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,3,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,Telkomsel Flash
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89EDC816-7065-4585-8EE4-4063227BE6A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836565,KB LESTARI,69836565,Ketapang Siduk,SUNGAI AWAN KIRI,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NURLITA,AO2996,,,421.9/025/PAUD,,Silakan Upload SK,,C,400,1. Smartfren,2. Telkomsel Flash,PLN,,,paudlestari093@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,1,0,0,1,2,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,Smartfren
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67BD54AF-3CD5-408A-9614-8E73A27326C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866570,KB MENTARI,69866570,JL. KETAPANG - SIDUK Km.14,SUNGAI AWAN KIRI,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PEMBERDAYA DAN KESEJAHTERAAN KELUARGA,AO2987,080/DISDIK-E.2/2019,11-10-2019,080/DISDIK-E.2/2019,11-10-2019,Lihat SK Operasional,2022-08-22 00,B,180,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudmentarisungaiawankiri@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,1,0,0,3,3,0,0,1,1,3,0,1,3,0,0,0,3,0,0,1,0,4,2,0,0,0,0,0,0,0,Telkomsel Flash
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA5FBA4A-D4C2-46C0-97D0-2E46CFA2B42A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896459,KB MUTIARA TANJUNG,69896459,Desa Tanjung Pura,TANJUNG PURA,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO2995,,01-01-1900,421/172/PAUD,06-01-2015,Lihat SK Operasional,2015-06-15 13,C,238,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudmutiaratanjung@gmail.com,,-1.730942000000,110.209351000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,Telkomsel Flash
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E30564C-E57E-4D5F-9FB2-14B9B5C573D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896460,KB MUTIHARA HATI,69896460,RT 06 DSN LAWANG DARAH,MAYAK,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Paud Mutiarahati,AO2999,,01-01-1900,421.9/130/PAUD,02-06-2014,Lihat SK Operasional,2015-06-15 13,C,"1,100",1. Indosat IM3,2. Telkom Speedy,PLN,,,paudkbmutiarahati45@gmail.com,,-1.737633000000,110.210037000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Indosat IM3
Kalimantan Barat,Kab. Ketapang,Muara Pawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26A4C2C0-6A88-4E71-AD1A-9FC4D71CB2A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896461,KB PERINTIS KECERDASAN,69896461,Jln Kiyai Minesegar,MAYAK,KEC. MUARA PAWAN,KAB. KETAPANG,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan paud perintis kecerdasan,AO2994,,01-01-1900,421.9/128/PAUD,20-06-2014,Lihat SK Operasional,2015-06-15 13,C,462,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudperintiskecerdasan@gmail.com,,-1.757665000000,110.209917000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Telkomsel Flash
