prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6C71015-9E40-4381-845A-B363802B5C02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992122,RA Futonah,69992122,Jorong Sibisir,TIMBULUN,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,RA,Kementerian Agama,,,03/YY FTN/2017,09-05-2017,155 Tahun 2017,25-07-2017,Lihat SK Operasional,2019-11-11 09,C,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51307C4B-A4B5-427A-9AB6-2392CA52BFC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69942640,AL FURQON,69942640,LUBUK TOLANG,SIBAKUR,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ALFURQON,AO2229,188.45/05/VIII/PTSP/BLPMP,10-02-2016,188.45/05/VIII/PTSP/BLPMP,10-02-2016,Silakan Upload SK (link file tidak valid) => [60516-39236-24398-13474432-897057995.PDF],2016-04-19 15,,180,1. -,2. -,PLN,,,alfsibakur@gmail.com,,-.853898000000,101.123443000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,0,1,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,1,2,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9422A7EF-781D-46A2-9B17-F30535BD534C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832988,KB AL-AZHAR,69832988,JORONG LIAMBANG,LANGKI,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,420/011/PAUDNI-2013,,Silakan Upload SK,,,345,1. -,2. -,PLN,,,kbalazhar2009@gmail.com,,-.831499000000,101.142282000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/480D3A14-B0A6-41EA-88BC-B2A9C77796BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859068,KB AL-HIDAYAH,69859068,JORONG MUDIK MALIH,TANJUNG GADANG,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK DHARMAWANITA BUKIT SEBELAH,AO2235,,,420/62/PAUDNI-2013,,Silakan Upload SK,,C,25,1. -,2. -,Menumpang,,,,,.000000000000,.000000000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46E33BC0-858A-49A2-9907-EF9A46B0D3C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69873545,KB ALHIDAYAH II,69873545,JORONG PANDAM LINTAS SUMATERA,TANJUNG GADANG,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB AL-HIDAYAH II,AB8472,,,188.45/743/PTSP/BLHPMPT/X,,Silakan Upload SK,,C,54,1. -,2. -,PLN,,0,paudalhidayah43@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/961A2050-3606-4032-9289-89B74B5FB03E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832991,KB BAITURRAHMAN,69832991,JORONG KOTO SIBAKUR,SIBAKUR,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,420/1308/PNFIK-2012,,Silakan Upload SK,,B,120,1. -,2. -,PLN,,,pbrh.sibakur@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA985685-4B6C-49AF-8522-23965AACECF2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69833008,KB CEMPAKA,69833008,JORONG LUBUK CUPAK,TARATAK BARU,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO2216,,,420/1309/PNFI.K-2012,,Silakan Upload SK,,B,25,1. -,2. -,PLN & Diesel,,,paudcempaka@gmail.com,,.000000000000,.000000000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,0,0,2,2,3,0,0,0,0,3,0,2,1,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6FE3BBC-5B03-4C66-BD58-4ECA886F4DD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842263,KB DAHLIA,69842263,JORONG PISANG KOLEK,TARATAK BARU,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO2212,,,420/1310/PNFI.K-2012,,Silakan Upload SK,,C,150,1. -,2. -,PLN,,,kbdahlia.06@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0248B18D-E084-45DF-8FE5-708FC07EBAB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69833007,KB HARAPAN BUNDA,69833007,JORONG KOTO,TARATAK BARU,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,188.47/77/KPTS-WN-2008,04-04-2008,030/PPK/DPMPTSP/VI/2021,07-06-2021,Lihat SK Operasional,2021-10-24 20,C,198,1. -,2. -,PLN,,,harapanbundapaud095@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/614E42AA-30A6-4C2E-B257-B2E2F2B1F331,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69833011,KB HARAPAN BUNDA BARU,69833011,JORONG TANDIKEK,TIMBULUN,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,996/39937/PPAUD-2009,08-06-2009,420/1732/PNFIK-2009,12-01-2009,Lihat SK Operasional,2019-09-02 10,C,25,1. -,2. -,PLN & Diesel,,,harapanbundbaru@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Sumatera Barat,Kab. Sijunjung,Tanjung Gadang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2189C3AF-A182-4BF4-B9DF-EB7A2CB69530,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69833006,KB IKHWANUL HASANAH,69833006,JORORNG RANAH PALAM,TARATAK BARU,KEC. TANJUNG GADANG,KAB. SIJUNJUNG,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO2212,188.47/07/Kpts-WN-2008,02-01-2008,031/PPK/DPMPTSP/VI/2021,07-06-2021,Lihat SK Operasional,2021-10-13 09,C,400,1. -,2. -,PLN,,,paudikhwanulhasanah@gmail.com,,.000000000000,.000000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2013,Tidak Ada
