prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81FEC40B-30B6-439B-A346-09AFF44BFB70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860494,KB Al - Fattah,69860494,Tri Tunggal Jaya,TRI TUNGGAL JAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,AF3193,,,800/1177/11.5/DI/TB/VIII/,,Silakan Upload SK,,,50,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15B9A6BA-C95F-411E-88D2-A4C2C5B9563A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860435,KB Al-Aldi,69860435,Jalan Raya Lintas Timur,BANJAR AGUNG,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,427/266/III.DI/DP-TB/2011,21-02-2011,427/12a/II5-DI/TB/II/2016,14-12-2016,Lihat SK Operasional,2016-12-08 07,C,396,1. Lainnya (Serat Optik),2. Telkomsel Flash,PLN,,0726750503,nur.rohani1982@gmail.com,,-4.458603000000,105.260739000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2013,Lainnya (Serat Optik)
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E485253-85A7-4A0F-BF13-34C389A86BA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69863484,KB ANGKASA RAYA,69863484,LINTAS TIMUR,DWI WARGA TUNGGAL JAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,427/197/III.D1/DP-TB/2010,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFEA5C5E-3B24-4EB2-93FD-917DE53A5B8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860445,KB Bhakti Harapan,69860445,Tri Tunggal Jaya,TRI TUNGGAL JAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,427/16/II.5-DI/TB/1/2012,,Silakan Upload SK,,,272,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F0BEC48-E789-4335-AA87-4E01CEFDD0E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860447,KB Bintang,69860447,Ethanol / Warga Makmur Jaya,WARGA MAKMUR JAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BINTANG CERIA,AN4450,,,427/78/III.DI/DP-TB/2011,,Silakan Upload SK,,B,"1,250",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,,,-4.287784000000,105.192032000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,2,0,0,3,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2013,Lainnya (Serat Optik)
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E86A3444-38F3-48FA-987F-5453A38FA217,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860442,KB Dahlia,69860442,Tri Dharma Wirajaya,TRI DHARMA WIRAJAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF3209,,,427/371/III.DI/DP-TB/2010,,Silakan Upload SK,,,600,1. Lainnya,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,0,2013,Lainnya
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79FD2D26-19CD-4609-A839-7A315AD57E3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860446,KB It Cendikia,69860446,Tugu Kuning,TRI TUNGGAL JAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Tulang Bawang Sejahtera,AF3212,54,20-12-2012,427/103/III-DI/DP-TB/2010,14-04-2010,Lihat SK Operasional,2016-11-30 15,,276,1. Lainnya,2. Lainnya (Serat Optik),PLN,,,koberitcendikia@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,2,0,0,4,0,3,0,0,0,1,2,0,1,2,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,2013,Lainnya
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EC4A2CD-BF9A-4C25-89E4-975DA773C99C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964488,KB MIRYAM BANJAR AGUNG,69964488,Jl. Gg. Gereja Ds. Tri Mulya Jaya Unit 3,TRI MULYA JAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN LEMBAGA MIRYAM,AC1878,427/79/V.1-D1/TB/I/2017,31-01-2017,427/79/V.1-D1/TB/I/2017,31-01-2017,Lihat SK Operasional,2017-07-26 14,,"5,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,paudmiryam@yahoo.com,,.000000000000,.000000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,199",2,0,0,1,0,0,3,0,2,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E71346C7-5C39-4FC6-B65A-E7509FC4D338,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034580,KB PAUD TERPADU ANUGERAH,70034580,Jl.Lintas Timur RT.3 RK.7 Unit II Kamp.Dwi Warga Tunggal Jaya Kec.Banjar Agung,DWI WARGA TUNGGAL JAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,530/0003/V.16/IOS_TB/IX/2022,29-09-2022,530/0003/V.16/IOS_TB/IX/2022,29-09-2022,Lihat SK Operasional,2022-10-18 11,,"1,800",1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Lampung,Kab. Tulang Bawang,Banjar Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70390328-E6C0-4B6D-BDBE-9A24C34194EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860439,KB Pelangi,69860439,"Brawijaya, DWT Jaya",DWI WARGA TUNGGAL JAYA,KEC. BANJAR AGUNG,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,427/147/11.5-DI/TB/XII/20,,Silakan Upload SK,,,16,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2013,
