prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED49C030-3B69-4822-A2F8-241724D04EFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958091,Al-Ikhwan,69958091,Jl. Karikil Cibuyut Batu Lempar Rt 02 Rw 11,KARIKIL,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,0273/IPM/2016,20-06-2016,Kd.10.23/2/PP.01.1/143A/2016,20-06-2016,Lihat SK Operasional,2021-07-08 16,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30E82248-F71F-44A7-8C13-6D3D66B6C036,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811829,KB AISYIYAH,69811829,Jl. Perintis Kemerdekaan No. 130,SAMBONGJAYA,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Tasikmalaya,AD7904,06/PRM/DII/2007,20-02-2007,503/0692/SK-PEND/DPMPTSP/2018,09-03-2018,Lihat SK Operasional,2019-03-18 14,C,500,1. -,2. -,PLN,,,kbaisyiyahsambongjaya@gmail.com,http,-7.358168000000,108.216105000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,1,0,4,0,3,0,1,0,1,3,1,1,2,1,0,1,1,0,0,1,1,3,0,2,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7534250-440A-4BDE-B975-151ADF29E8C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811798,KB AL ANWAR,69811798,JALAN ABR CIKURUBUK  RT 04 RW 09,LINGGAJAYA,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL ANWAR,AA5856,SKEP.001/KB.AA/VII/2010,01-07-2010,503/1874/SK-PEND/DPMPTSP/2017,30-03-2017,Lihat SK Operasional,2022-11-21 08,C,344,1. -,2. Telkomsel Flash,PLN,,,kober-alanwar@yahoo.com,,-7.342165000000,108.203187000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,5,0,0,1,0,0,5,0,4,0,0,0,0,4,0,0,4,1,1,0,2,0,0,0,0,4,1,1,3,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE677B61-F6E8-4799-89A8-139B8F78F99A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959613,KB AL HIDAYAH,69959613,JL. PASEH GG. PEMUDA RT 02 RW 03,SAMBONGPARI,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Hidayah Sambongpari,AA5857,001//YAH/SK/KB/VII/2010,15-07-2010,503/6741/SK-PEND/PBMPPT/2016,16-11-2016,Lihat SK Operasional,2017-02-21 16,,600,1. Lainnya (Kabel),2. Telkom Speedy,Menumpang,,,paudalhidayah55@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2013,Lainnya (Kabel)
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F58D8C4-244D-4882-8570-29307D60EAB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913342,KB AL IKHLAS,69913342,Perum Winayajaya Sambonjaya,SAMBONGJAYA,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,031/YAI-WJ/2013,24-02-2013,503/00920/SK-PEND/BPMPPT/2014,24-02-2014,Lihat SK Operasional,2015-10-27 11,,300,1. XL (GSM),2. -,PLN,,,,,-5.443757000000,114.421127000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,150,1,0,0,0,0,0,3,1,3,0,0,0,0,3,0,1,2,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,2013,XL (GSM)
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA8F01E6-AF1A-46D8-B10C-903B654BBD2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969422,KB AL ITTIHAD,69969422,Kereteg Rt.04 Rw.03,CIGANTANG,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Ittihad Kereteg,AA5875,A/YAIK-01/SK-Pend.KB/VII/2017,30-05-2017,503/4050/SK-PEND/DPMPTSP/2017,04-09-2017,Lihat SK Operasional,2017-11-09 16,,684,1. XL (GSM),2. Telkomsel Flash,PLN,,,koberalittihad04@yahoo.com,,-5.443757000000,114.421127000000,6,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,2,0,0,7,0,6,0,0,0,0,6,0,1,5,2,1,1,2,0,0,0,0,6,0,1,2,0,0,0,0,0,2013,XL (GSM)
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B7BB4EE-C8E9-422E-B4B6-601A5411416D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954673,KB AL MUBAROK,69954673,JL. SAMBONGJAYA GG SAMBONG HILIR,SAMBONGJAYA,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al Mubarok,AA5879,001/YAS/SK/TK/I/2016,12-01-2016,503/6657/SK-PEND/BPMPPT/2016,16-11-2016,Lihat SK Operasional,2018-04-16 08,,147,1. Telkomsel Flash,2. Lainnya (Satelit),PLN,,,kbalmubarok1985@gmail.com,,-7.356609000000,108.207299000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,4,0,3,0,0,0,0,3,0,0,3,0,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D28AB3A9-667A-4B94-B1B0-11DA284E8F1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960560,KB AL MUJAHIDIN,69960560,MANGIN CIPARAY RT 05 RW 05,CIPARI,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-MUJAHIDIN,AA5867,632/015/Y. Al-m/VII/2016,18-07-2016,503/0608/SK-PEND/DPMPTSP/2017,01-02-2017,Lihat SK Operasional,2017-03-12 21,,200,1. Telkomsel Flash,2. -,PLN,,,koberalmujahidinciparay@gmail.com,,-7.353338000000,108.217124500000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,2,1,3,0,0,0,0,3,0,1,2,2,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17BCD3CA-97BD-441D-9933-D01E8AAC8674,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811841,KB AL MUNAWWAR,69811841,PASIR BOKOR RT 05 RW 01,CIPAWITRA,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Munawwar Jarnauziyyah Pusat,AA5881,031/SKKB/YAMJP/VIII/2008,10-08-2008,503/60/SK-BPPT/2011,30-09-2011,Lihat SK Operasional,2022-11-21 08,Terakreditasi,290 m2,1. -,2. Telkom Speedy,PLN,,,koberalmunawwar@yahoo.com,http,-7.341295000000,108.163555000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Tasikmalaya,Mangkubumi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6F86DC8-E354-4C2E-B594-29B1C868BFC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69904579,KB AMINATUSSAADAH,69904579,Perum Marhamah IV Blok M 10 RT.04 RW.07 Cipawitra,CIPAWITRA,KEC. MANGKUBUMI,KOTA TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD KB AMINATUSSA'ADAH,AA5871,AHU-09348.50.10.2014,20-11-2014,503/0278/SK-PEND/BPMPPT/2015,23-01-2015,Lihat SK Operasional,2015-09-28 15,,72,1. Indosat IM3,2. Telkomsel Flash,PLN,,,kbaminatussaadah@gmail.com,,-7.328800000000,108.155500000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,6,0,5,0,0,0,1,4,0,3,2,2,3,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,2013,Indosat IM3
