prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD34587E-389E-401E-9459-EA1F5E07BBC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781014,ANGGREK PUTIH,69781014,JL. SUNDA RT 03 LK I,NEGERI OLOK GADING,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420.9/662/08/PAUD/2011,25-02-2011,420.9/662/08/PAUD/2011,25-02-2011,Lihat SK Operasional,2021-09-20 07,C,300,1. Indosat IM3,2. Telkomsel Flash,PLN,,,kober.anggrekputih@gmail.com,,-5.445400000000,105.251600000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,900,3,0,0,0,0,0,5,2,4,0,0,0,0,4,0,2,2,0,0,1,1,0,2,0,0,4,3,0,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63B1C429-EDD3-402A-8DAA-A3A405A855CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779595,DAHLIA. 1,69779595,DR. SETIA BUDI NO. 04,NEGERI OLOK GADING,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kober Dahlia 1,AC1862,420.9/2407/08/2006,07-12-2006,421.9/P.045/III.16/PAUD/2018,29-10-2018,Lihat SK Operasional,2021-08-05 10,B,197,1. -,2. -,PLN,,,koberdahlia1@gmail.com,,-5.443757000000,114.421127000000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,0,2,0,0,1,5,5,0,0,0,0,5,0,0,5,0,0,2,0,1,2,0,0,5,0,3,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58E84554-44EE-4F4E-A2A4-91F1CDCC3A4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69780568,DELIMA,69780568,BANTEN GG. PEMUDA NO. 34,BAKUNG,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO2928,,,420.9/239/08/PAUD/2010,,Silakan Upload SK,,B,900,1. Telkomsel Flash,2. Smartfren,PLN,,,Yohana.pauddelima@yahoo.co.id,,5.000000000000,105.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DCCD8C3-6756-4D97-BECA-3C80C13AF977,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779774,FAJAR KURNIA,69779774,DR. SETIA BUDI SUKARAME II,SUKARAME II,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan FAJAR KURNIA,AC1859,,,420.9/1673/08/PAUD/2009,,Silakan Upload SK,,,322,1. -,2. -,PLN,,,adiibalabala@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",3,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38D202AE-4262-4346-BB23-8D2036D4FAAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891901,KB BUNGA BAKUNG,69891901,JL. BANTEN KERAMAT BARU,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,INDONESIA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,420.9/459/IV.40/PAUD/2014,05-02-2014,Silakan Upload SK,,,300,1. Indosat IM3,2. Indosat IM3,PLN,,,bungabakung93@gmail.com,,-5.451980000000,105.251105000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,900,2,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,3,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D17301D0-FA2F-42FA-8A5A-9BC45BA8A8DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69780741,KB DAHLIA TIGA,69780741,DR. SETIA BUDI NO. 99,NEGERI OLOK GADING,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC1852,1871/503/00011/421-PIOP/III.16/VI/2021,25-06-2021,1871/503/00011/421-PIOP/III.16/VI/2021,25-06-2021,Lihat SK Operasional,2021-08-12 10,C,168,1. XL (GSM),2. Indosat IM3,PLN,,,dahliatiga.paudsps@gmail.com,,-5.446400000000,105.251500000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),900,2,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,2,0,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1178F7C4-7604-471C-822F-BDC5624FD5E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69940221,KB TUNAS BETIK,69940221,JL WA RAHMAN GG. SIMPANG MAKMUR,BATU PUTU,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Tunas Betik,AC1854,1,22-01-2014,420.9/P.2507b/IV.40/PAUD/,31-01-2015,Lihat SK Operasional,2023-04-13 03,C,297,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sitimaisaroh0004@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3D5A860-F903-44AA-86B1-2E176B388772,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779753,KENANGA,69779753,DR. SETIA BUDI LK.II PENINJAUAN,SUKARAME II,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO2927,,,420.9/1095/08/PAUD/2010,,Silakan Upload SK,,B,208,1. -,2. Telkomsel Flash,PLN,,,suhestipancaria@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA630590-15AA-4773-B723-BAD95000FF85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779716,MUSTIKA,69779716,MAKMUN ISYA GG. HUSIN NO. 19,KURIPAN,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MUSTIKA,AO2932,,,420.9/1097/08/PAUD/2010,,Silakan Upload SK,,,150,,2.,,,,paudmustika@gmail.com,,-5.443757000000,114.421127000000,0,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Lampung,Kota Bandar Lampung,Teluk Betung Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC49F752-B06B-4155-9808-781E71154873,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69780369,PAUD ANUGRAH,69780369,DR. SETIA BUDI,KURIPAN,KEC. TELUK BETUNG BARAT,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KOBER ANUGRAH,AO2922,,,420.9/575/08/PAUD/2010,,Silakan Upload SK,,C,425,1. -,2. Telkomsel Flash,PLN,,,KoberAnugrahsri@gmail.com,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,5,0,0,2,0,0,2,5,5,0,0,0,0,5,1,0,4,0,0,0,0,3,2,0,0,5,5,0,0,0,0,0,0,0
