prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8C71163-223E-41F3-8B86-72E53C010EC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69870228,KB BATAM PERMATA,69870228,SIMPANG TIGA BATU AMPAR,DESA ARUNG AYAM,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/KBD-PLS/VIII/2012/1,,Silakan Upload SK,,,0,,2.,,,,batampermata210@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB8673E1-03CA-4A67-8A47-EBD4C419A06B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69870229,KB BINTANG PERMATA,69870229,ARUNG AYAM,DESA AIR RINGAU,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,01-01-1900,421.9/KBD-PLS/VIII/2012/1,01-01-1900,Silakan Upload SK (link file tidak valid) => [518108-887047--],2021-09-17 02,,800,,2.,,,,kb.bintangpermata20@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/121C0A33-4517-4DFA-9B38-6AEE8B88FDB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69870231,KB HARAPAN BUNDA,69870231,JL. BUKIT BAHAGIA,DESA AIR NUSA,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKMB BUNGA MAWAR,AL1225,,,421.9/PLS/039,,Silakan Upload SK,,,405,,2.,,,,harapanbunda217@mail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7B2D464-0608-4B08-B497-7ECCC5E96758,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69870232,KB PERMATA HATI,69870232,AIR ABUNG,DESA AIR NUSA,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,04 P.PAUD PMI,,Silakan Upload SK,,,420,1. -,2. -,Tidak Ada,,,kb.permatahati2103@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,10,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,Tidak Ada
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14A55C47-4A78-4D84-BCC9-ED3DD76DE4A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69890751,KB TERANG PERMATA,69890751,AIR RINGAU,DESA AIR RINGAU,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/KBD-PLS/XII/2014/035,11-12-2014,Silakan Upload SK,,,140,1. -,2. Telkomsel Flash,Tidak Ada,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,2,0,1,0,0,0,3,2,0,0,0,0,0,0,0,Tidak Ada
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F74F5273-BA58-4F32-9029-198B7A98BBB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037492,KB. NUSA CERIA,70037492,"Kp. Air Nusa Darat, RT.007/RW.004",DESA AIR NUSA,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,001/YANST/V/2022,04-05-2022,0011/DPMPTSP.21.03/IOP-PNF/XI/2022,21-11-2022,Lihat SK Operasional,2023-02-15 15,,72,1. Telkomsel Flash,2. Telkomsel Flash,Menumpang,,,,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Telkomsel Flash
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87944E89-83BC-47F0-A40C-D1E1C4AAD11F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69732173,RA/BA/TA AWWALUDDIN,69732173,JL. MASJID NURUL HUDA,DESA AIR RINGAU,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,RA,Kementerian Agama,,,,05-03-2018,,05-03-2018,Silakan Upload SK,,,0,,2.,,,,,,2.497830800000,109.044784000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57FCDDE5-CF88-4870-A6C7-02925CB2A0F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69732174,RA/BA/TA NUSA HARAPAN,69732174,JL.,DESA AIR NUSA,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,RA,Kementerian Agama,,,,26-02-2018,,26-02-2018,Silakan Upload SK,,,0,,2.,,,,,,2.498774000000,109.075147000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89FEA676-73C2-43CC-9214-F84DAD6608A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/11002760,TK NEGERI SERASAN TIMUR,11002760,BATU AMPAR,DESA ARUNG AYAM,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,C,"588,289",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tknegeriserasantimur@gmail.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,0,0,2,0,2,4,0,0,0,1,3,0,3,1,0,0,2,2,0,0,0,0,4,0,0,3,0,0,0,0,0,Telkomsel Flash
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6869AB2-0044-4CE7-987A-E6C86CB1AB4D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037474,TK NUSA KENCANA,70037474,"Kampung Air Nusa Darat, RT.007/RW.004, Desa/Kel. Air Nusa, Kec. Serasan Timur, K",DESA AIR NUSA,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,002/YANST/V/2022,05-05-2022,0018/DPMPTSP.21.03/IOP-PF/XI/2022,25-11-2022,Lihat SK Operasional,2023-02-15 14,,195,1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Tidak Ada
Kepulauan Riau,Kab. Natuna,Serasan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73F1C67B-BAFB-45DC-AA93-FE14C8638014,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69890747,TK PERMATA MAHARANI,69890747,Kp. Payak,DESA PAYAK,KEC. SERASAN TIMUR,KAB. NATUNA,PROV. KEPULAUAN RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AL1221,,,421.9/KBD-PLS/I/2015/006,21-01-2015,Silakan Upload SK,,,420 m2,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
