prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A439F190-3F86-495F-ADB7-B9455E8F389F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958207,Hidayatussibyan Nw Sengkerang,69958207,Jln. H. Ismail No. 5 Sengkerang Praya Timur,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,INDONESIA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94DF9AC6-1E5E-484A-A626-557C1117008D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036945,KB AL-AMIN,70036945,Dusun Batu Galang,SEMOYANG,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0001/IO.PAUD/I/2023/DPMPTSP,25-01-2023,0001/IO.PAUD/I/2023/DPMPTSP,25-01-2023,Lihat SK Operasional,2023-01-27 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8691D53A-134A-4CA8-A665-90DCC8F3F9D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037611,KB AL-JARIYAH,70037611,Dusun Legu,GANTI,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,5/IO.PAUD-BARU/II/DPMPTSP/2023,16-02-2023,5/IO.PAUD-BARU/II/DPMPTSP/2023,16-02-2023,Lihat SK Operasional,2023-02-21 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF9D39D8-4742-4D9E-B2D2-F074B64B3D88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009191,KB AL-MADANI,70009191,Dusun Kemalik,SEMOYANG,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,132 Tahun 2021,10-03-2021,132 Tahun 2021,10-03-2021,Lihat SK Operasional,2021-03-26 17,,"4,000",1. XL (GSM),2. XL (GSM),PLN,,,,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2013,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B726379D-D696-4D6A-B57D-6F359652C54E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002868,KB AN-NUR,70002868,Dusun Karang Jumat,MARONG,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,283 Tahun 2020,16-07-2020,283 Tahun 2020,16-07-2020,Lihat SK Operasional,2020-07-21 16,,126,1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,paudannurmarong@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DCBFD94-A136-43FD-BAE7-E7F304D8F7D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990233,KB BABUL HUDA,69990233,Dusun Parak Buluk,BILELANDO,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,325 Tahun 2018,12-12-2018,325 Tahun 2018,12-12-2018,Lihat SK Operasional,2019-09-03 15,,300,1. XL (GSM),2. Lainnya (Serat Optik),PLN,,,kbbabulhuda@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2013,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/187C647E-D75A-49A6-A8E5-0D350A834A64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69922451,KB BABUSSALAM,69922451,Dusun Selengaran,BILELANDO,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BABUSSALAM,AK9214,437 Tahun 2015,12-11-2015,437 Tahun 2015,12-11-2015,Lihat SK Operasional,2015-12-02 15,,600,1. XL (GSM),2. Telkomsel Flash,PLN,,,babussalampaud292@gmail.com,,-8.824731000000,116.389976000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2013,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F61A127-F96D-49B5-A76E-E9773AF74CB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69769797,KB BUNDA,69769797,KIDANG,KIDANG,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB PAUD BUNDA,AK9220,,,95 TAHUN 2011,,Silakan Upload SK,,,400,1. Telkom Speedy,2. Lainnya (Wavelan),PLN,,,baiqtutirumlasari@gmail.com,,-8.835522000000,116.373619000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Telkom Speedy
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79CA4318-C547-4A6A-A777-08A1E2064EF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69935054,KB CEMPAKA,69935054,Dusun Mengkudu,LANDAH,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK9202,36 Tahun 2016,17-02-2016,36 Tahun 2016,17-02-2016,Lihat SK Operasional,2016-02-21 00,,0,1. XL (GSM),2. XL (GSM),PLN,,,,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2013,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3B8F50A-4E0F-4753-8A7A-F19D1644B640,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69966442,KB CENDIKIA,69966442,Dusun Mengkudu,LANDAH,KEC. PRAYA TIMUR,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ponpes Nur-Allatif,AK9224,419 Tahun 2017,30-08-2017,419 Tahun 2017,30-08-2017,Lihat SK Operasional,2017-09-08 19,,"3,000",,2.,,,,,,.000000000000,.000000000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,3,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2013,
