prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50482426-BAF4-4776-9080-FC70AED186CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897799,Agniya,69897799,Jl. Lamajang Ii No 37 Rt 05/07 Desa Citeureup Kec. Dayeuhkolot,CITEUREUP,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,7.420400000000,107.725704000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B6AF262-DA85-4AA5-804B-8A10902FCE23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897794,Al-Mubarok,69897794,Kp.kaum Rt.03 Rw.10,DAYEUHKOLOT,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.259000000000,107.725259000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD1AB5F0-BFFA-4084-A222-15130956B792,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69873293,BAMBIM MIFTAHUL FALAH,69873293,JL. ADHYAKSA V NO. 1,SUKAPURA,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,421.1/4288-Disdikbud/2012,,Silakan Upload SK,,,70,,2.,,,,,,-6.967963700000,107.589047700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84D4DF58-0E9F-4370-848E-8BA140E97F52,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897800,Cempaka Putih,69897800,Kp. Bojong Cilebak Rt 01/18,CANGKUANG KULON,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,7.420500000000,107.725705000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B8582E1-FDFB-4180-871E-6244DA7AE5A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897798,Kasan Senjoyo,69897798,Jl. Lamajang Ii No. 60 Dayeuhkolot Bandung Kec. Dayeuhkolot,DAYEUHKOLOT,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,7.427400000000,107.725674000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/993A5BA6-D90D-4B5E-BEAB-E1E25DE471A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69817784,KB  KENCANA,69817784,Jl. Mr Djayadinata No. 246 Rt. 01 / 06,DAYEUHKOLOT,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AA2349,421.1/1163,11-03-2015,421.1 / 977 - Disdik / 2017,14-03-2017,Silakan Upload SK,,,60,,2.,,,,kobekencana@gmail.com,,-6.987285900000,107.628322600000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7347D0F3-A3BF-498E-B148-22370F689EBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872969,KB AL - IKHLAS,69872969,Kp. Cilisung Rt. 02 / 09,CITEUREUP,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-IKHLAS,AA2359,4211/2244,11-06-2014,421.1 / 2130 - Didikbud / 2016,15-06-2016,Silakan Upload SK,,Belum Terakreditasi,60,1. -,2. Telkom Speedy,PLN,,,kbalikhlas05@gmail.com,,-6.979325800000,107.625271800000,4,0,0,0,Pagi/6 hari,,2022/2023-2,"1,200",2,0,0,1,0,0,5,0,4,0,0,0,0,4,0,0,4,0,0,0,0,2,0,2,0,4,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/863C4FA3-EFE2-4032-9B98-F14FA08CBACC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872964,KB AL - IKHLASH,69872964,Kp. Cibiuk Margaluyu Rt. 01 / 14,PASAWAHAN,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Da'wah Islam Al-Ikhlash Margaluyu Bandung,AA2348,421.1/2533,11-03-2015,421.1 / 606.18 - Disdik / 2019,14-02-2019,Lihat SK Operasional,2020-01-20 08,B,480,1. -,2. Indosat IM3,PLN,,,koberalikhlash@gmail.com,,-6.962607600000,107.614534000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A505C72A-33F1-4AC4-9D99-7E9D28FB9C3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872961,KB AL - IMAN,69872961,Jl. Moch Toha Kp. Leuwi Melang Rt. 02 / 06,CANGKUANG WETAN,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AA2351,421.1/1167,14-04-2014,421.1 / 1214 - Disdikbud / 2016,11-04-2016,Silakan Upload SK,,,0,1. -,2. Indosat IM3,PLN,,,,,-6.973377900000,107.608122700000,2,0,0,0,Siang/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,2,2,2,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Bandung,Dayeuhkolot,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A7E0439-6321-430D-AB33-138C9C566623,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903545,KB AL-BAROKAH,69903545,KP. CILEBAK RT 02/14,CANGKUANG KULON,KEC. DAYEUHKOLOT,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AD3909,421.1/2355-disdikbud/2013,20-08-2013,421.1/2355-disdikbud/2013,20-08-2013,Lihat SK Operasional,2015-09-22 08,,100,,2.,,,,,,-6.972009000000,107.585227000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
