prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/245566E0-CE31-41AD-8533-5676E6D4AC0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69809450,PAUD AL-FURQON,69809450,BANDUNGBARU,BANDUNG BARU,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,11-10-2010,11-07-2010,420/248/D.01/DP4.2/2016,16-11-2016,Lihat SK Operasional,2021-08-25 12,C,0,,2.,,,,Lisaaja129@gamil.com,,-4.581858000000,105.414505000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7306EFAF-C491-481C-A0D3-A8B955290A14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949857,PAUD AZ-ZAKIA,69949857,Komplek Lapangan Bola Perintis Waringinsari Timur,WARINGINSARI TIMUR,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA PENDIDIKAN AZ-ZAKIA,AF3613,140/154/07.2006/2015,22-09-2015,420/42.a/D.01/DP4.2/2016,12-04-2016,Lihat SK Operasional,2016-09-23 08,,0,1. -,2. Smartfren,PLN,,,umisamino@gmail.com,,-5.256596000000,105.008430000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tidak Ada
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD09ACC1-6C6A-4800-B260-49EFCEE03ED4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69912336,PAUD DARUL ULUM,69912336,Desa Sukoharum,SUKOHARUM,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,105,25-07-1987,420/155/D.01/DP4.2/2015,19-10-2015,Lihat SK Operasional,2015-10-23 00,C,"2,500",1. Indosat IM3,2. Indosat IM3,PLN,,,darululum574@yahoo.co.id,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,4,0,3,0,0,0,0,3,0,1,2,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,Indosat IM3
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9449792D-E70D-49F1-B345-56C6B75242EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832821,PAUD TUNAS BANGSA,69832821,SUKOSARI,SUKOHARUM,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK1597,,,420/77/D.01/DP4.2/2012,,Silakan Upload SK,,,0,1. -,2. -,Menumpang,,,asepsaefudinbn@gmail.com,,-5.167327000000,105.142379000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Tidak Ada
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24DBBF48-3B85-4B1F-AFDE-5418D79E0862,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69732048,RA AL HIDAYAH,69732048,Jalan Tunggul Pawenang,TUNGGUL PAWENANG,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,,,D/Kd/RA/PSW/0010/2010,30-07-2010,D/Kd/RA/PSW/0010/2010,30-07-2010,Lihat SK Operasional,2018-03-07 15,C,0,,2.,,,,,,-5.354547000000,104.964408000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9399356C-F849-440C-A1E8-DC662C647024,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69732049,RA ALLIFA,69732049,Jalan Masjid Nurul Iman,SRIKATON,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,,,D/Kd/RA/PSW/0026/2011,04-08-2011,D/Kd/RA/PSW/0026/2011,04-08-2011,Silakan Upload SK,,C,81,,2.,,,,,,-5.213870000000,105.042501000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/809448B1-C94E-4111-970F-58C1FB67C6E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752546,RA ASSYIFA,69752546,Jalan Lapangan,ENGGAL REJO,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,,,D/Kd/RA/PSW/0011/2010,30-07-2010,D/Kd/RA/PSW/0011/2010,30-07-2010,Lihat SK Operasional,2018-03-07 15,,"1,250",,2.,,,,,,-5.242295200000,105.035219000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6B04D32-1529-4906-9B02-07FBD06E1791,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69732052,RA AZ ZAHRA,69732052,Masjid Al-Abror,WARINGINSARI TIMUR,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,Lainnya,,027/RA/TGM/2006,04-12-2006,027/RA/TGM/2006,04-12-2006,Lihat SK Operasional,2018-03-08 08,B,318,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/242B57A5-8FE5-496C-B876-25FC873899DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69732053,RA DZAKIYAH,69732053,Jalan Raya Dadirejo,WARINGINSARI TIMUR,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,,,D/Kd/RA/PSW/0013/2010,30-07-2010,D/Kd/RA/PSW/0013/2010,30-07-2010,Lihat SK Operasional,2018-03-08 08,,"1,049",,2.,,,,,,-5.259694000000,105.019574000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Lampung,Kab. Pringsewu,Adiluwih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C875FB27-4C7B-4B88-9C21-DABE012BFA83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69864917,RA MA ARIF,69864917,Jalan Raya Sukamanah I,BANDUNG BARU,KEC. ADILUWIH,KAB. PRINGSEWU,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,Lainnya,,D/Kd/RA/PSW/0003/2013,23-12-2013,D/Kd/RA/PSW/0003/2013,23-12-2013,Silakan Upload SK,,,600,,2.,,,,,,-5.254464300000,104.980448000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
