prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E95DAD1A-1F18-4DC8-935A-048EC7A7CE75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898226,AD-DHUHA,69898226,Balongsari Tama Utara Blok. 1C no.5,BALONGSARI,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.259448000000,112.677885000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/854CEB52-FEF8-4D63-B395-969B9B0F941D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812709,KB AL MACHMUDI,69812709,Jl TUBANAN INDAH NO. 09,KARANGPOH,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Machmudi Bantani,AL8927,421.1/9646/436.6.4/2013,18-11-2013,421.1/15310/436.7.1/2019,09-12-2019,Lihat SK Operasional,2020-02-26 07,Belum Terakreditasi,258,1. 3 (Tri),2. 3 (Tri),PLN,,,kbalmachmudi@gmail.com,http,-7.270100000000,112.679200000000,2,0,0,0,Sehari Penuh/3 hari,,2022/2023-2,0,1,0,0,1,0,0,2,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2013,3 (Tri)
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D97CF9DA-4887-4988-94E5-E0A85E566716,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812796,KB AL-HIDAYAH,69812796,JL. GADEL SARI BARAT 2 NO.7,KARANGPOH,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN CAHAYA SHOLAWAT AL-HIDAYAH,AO1274,,,421.1/8560/436.6.4/2012,,Silakan Upload SK,,Belum Terakreditasi,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,amirulalhidayah@gmail.com,,-7.270889000000,112.675647000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EDD257E-E84B-4A92-8E87-2A07EE9F269F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763564,KB DELIMA,69763564,MANUKAN REJO 5 G/12,MANUKAN KULON,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM DELIMA SURABAYA,AO1279,421.1/5883/436.6.4/2014,23-07-2014,421.1/5377/436.7.1/2022,18-02-2022,Lihat SK Operasional,2022-02-21 19,,500,1. -,2. Telkom Speedy,PLN,,0317408115,,,-7.263193000000,112.664753700000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,200",3,0,1,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,2013,Tidak Ada
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/493CF828-BD5D-42D5-98A1-D89BF3C95226,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902664,KB HARAPAN BUNDA,69902664,Jl.Manukan Thohirin 76,MANUKAN KULON,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan FIRDAUS INSANI,AL8931,421.1/585/436.6.4/2009,30-01-2009,421.1/7084/436.6.4/2013,05-09-2013,Lihat SK Operasional,2015-09-16 08,,90,1. -,2. Telkom Speedy,PLN,,,kbharapanbunda@gmail.com,,-7.258242300000,112.669983500000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B74CE3E-7C18-443D-9851-6E46BEB44A32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763566,KB ISLAM DAHLIA,69763566,MANUKAN SARI 3 A/15,MANUKAN KULON,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/1571.1/436.5.6/2007,26-05-2007,421.1/5943/436.7.1/2022,23-02-2022,Lihat SK Operasional,2023-02-15 13,Belum Terakreditasi,193,1. Smartfren,2. Telkom Speedy,PLN,,0317405173,islamdahlia.kb@gmail.com,,-7.263876300000,112.666338200000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Smartfren
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD55DB61-6983-4BD7-8C57-84D6A762DE14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763561,KB JAC,69763561,PUNCAK PERMAI UTARA III/9,TUBANAN,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pengembangan Kreativitas,AO1295,421.1/3199/436.5.6/2007,24-10-2007,421.1/25798/436.7.1/2022,08-12-2022,Lihat SK Operasional,2023-01-27 14,,"1,250",1. -,2. Telkom Speedy,PLN,0317324277,,pg.jacsby@gmail.com,http,-7.274300000000,112.681100000000,5,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"66,000",7,0,0,2,0,0,4,2,5,0,0,0,0,5,0,5,0,1,2,0,2,0,0,0,0,5,7,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A0A831D-521E-434D-9BD0-B8CDE5B55E6C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763562,KB KHADIJAH 3,69763562,TAMAN DARMO INDAH SELATAN  I/NN 13,TANDES,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam Khadijah Darmo Indah,AO1275,421.1/4449/436.5.6/2008,10-10-2008,421.1/12745/436.7.1/2019,22-10-2019,Lihat SK Operasional,2020-02-21 08,Terakreditasi,215,,2.,,0317315398,0317315398,kbkhadijah3@gmail.com,,-7.264703000000,112.682921000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E545946-3145-4420-82F6-610DC9C06ABC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763567,KB NEGERI BAHARI,69763567,MANUKAN KRAJAN 33 G/1,MANUKAN KULON,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/2483/436.6.4/2010,10-06-2010,421.1/7385/436.7.1/2018,01-08-2018,Lihat SK Operasional,2019-05-09 10,Belum Terakreditasi,0,,2.,,,,agusbahari_nn@yahoo.com,,-7.259690000000,112.668845000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,
Jawa Timur,Kota Surabaya,Tandes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84C16522-59FA-4D1B-9842-2AB42C5C6F1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70012068,KB SAMPOERNA (SAMPOERNA ACADEMY) SURABAYA,70012068,JALAN BANJAR SUGIHAN (KAWASAN GRAND PAKUWON NOMOR KAVELING JMU-02 & JMU-03,BANJAR SUGIHAN,KEC. TANDES,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Putera Sampoerna,AJ6119,421.1/8503/436.7.1/2021,13-04-2021,421.1/10818/436.7.1/2021,27-05-2021,Lihat SK Operasional,2021-08-16 20,,"2,040",,2.,,,,,,-7.252817200000,112.662714200000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,
