prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14EACD8D-D2CA-4096-8041-79028A8F8208,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898853,RA  Bunga Padi,69898853,Jl. Gersamata Poleang Timur,TEPPOE,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.24.01/4/PP.004/14/2005,12-01-2005,86 Tahun 2013,22-10-2013,Lihat SK Operasional,2017-08-22 14,B,500,,2.,,,,,,-4.819274200000,121.700433000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43599D32-6F42-48C1-A49C-25821827B8FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69767619,KB PAUD MEKAR SARI,69767619,JL.PENDIDIKAN KEL. BAMBAEA,BAMBAEA,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK MELATI,AO3893,01/YPI-GBN/2012,01-01-2012,503.4/001/DPMPTSP/01/2019,04-01-2019,Silakan Upload SK,,C,"1,500",1. Telkomsel Flash,2. -,PLN,,,,,-4.827735000000,121.801973000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7BB2EA3-15CE-4680-8CBF-29B9204BBA0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969930,KB SUMPANG SALO,69969930,Kel. Puulemo Kec. Poleang Timur,PUULEMO,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK MELATI,AO3893,25,25-07-2017,421.1/1461/2017,06-09-2017,Silakan Upload SK (link file tidak valid) => [111168-913188-314500-108588569-853911220.PDF],2017-11-21 11,,300,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D22E367-2E13-4334-9D04-39CA70D0A620,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027709,RA ARAIJUTASUKKI  TASUKKI SAHABAT ILMU,70027709,Jalan Jenderal sudirman Link. Babana 1,BAMBAEA,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,RA,Kementerian Agama,,,,,097 TAHUN 2021,15-04-2021,Silakan Upload SK (link file tidak valid) => [198750-754296-https,2022-04-04 23,,0,,2.,,,,,,-4.823485000000,121.804195000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D12DE79D-C788-4A31-8D34-0B3E5880D7BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751789,RA/BA/TA NURUL JAMIL,69751789,TEPPOE,TEPPOE,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-4.785404600000,121.991914000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04B7391C-480B-4968-926F-C8F4EDD44BDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404370,TK -SD SATAP NEG JATIE,40404370,Dusun Jatie,BIRU,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [721311-607026--],2022-10-10 13,Belum Terakreditasi,"1,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,dewisartika184@rocketmail.com,,.000000000000,.000000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,0,0,0,4,3,0,1,0,0,4,0,1,3,1,1,2,0,0,0,0,0,4,0,0,0,2,0,0,0,0,2013,Telkomsel Flash
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E8C22E0-9707-41D7-A356-A053A9EDBE19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913122,TK AL HANIN,69913122,Desa Teppoe,TEPPOE,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO3892,001/TK-AlHANIN/2015,05-01-2015,142/2015,09-03-2015,Lihat SK Operasional,2015-10-27 09,C,0,1. -,2. Telkomsel Flash,PLN,0,,tkalhaninteppoe2014@gmail.com,http,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,2,0,0,3,1,3,0,0,0,0,3,0,1,2,1,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B455DE7D-B1DA-4CCA-80FA-5D3D71CD4CE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404334,TK ISLAM TEPPOE,40404334,JL Poros Bombana - Kolaka,TEPPOE,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK. ISLAM TEPPOE,AO3889,45,18-04-2012,421.1/347/2016,02-01-2016,Lihat SK Operasional,2020-10-02 13,B,150,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkislam387@yahoo.com,,-4.816600000000,121.754500000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,4,0,0,0,0,1,2,1,4,0,0,0,0,4,0,0,4,3,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,2013,Telkomsel Flash
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6A154DB-257E-477B-A8E0-F8422FE51D8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69939654,TK KONIANTOU,69939654,Desa Mambo,MAMBO,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AO3893,01/TK/2005,25-07-2005,421.1/544/2016,06-01-2016,Lihat SK Operasional,2016-03-21 23,C,180,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,0,1,0,2,1,0,0,0,4,0,2,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Tenggara,Kab. Bombana,Poleang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCA10036-C192-4824-ABE3-23CD5C29C750,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404339,TK KUNCUP BIRU,40404339,PANGI - PANGI,BIRU,KEC. POLEANG TIMUR,KAB. BOMBANA,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lembaga TK KUNCUP BIRU,AO3897,02/TK-KB/2016,04-01-2016,421.1/493/2016,01-03-2016,Lihat SK Operasional,2022-02-25 08,B,225,1. Lainnya (Wavelan),2. Telkomsel Flash,PLN,,,heldalina77@gmail.com,,-6.225500000000,106.802100000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"2,200",4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,2013,Lainnya (Wavelan)
