prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A7FAA61-A2E7-4D06-8FE6-6569E3018187,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69833967,KB PERINTIS,69833967,JL PURING KM 5,KALIPURWO,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/46,23-01-2017,421.1/46,23-01-2017,Lihat SK Operasional,2018-09-22 15,Belum Terakreditasi,33,1. -,2. Telkomsel Flash,PLN,,,kbperintis.kalipurwo@yahoo.com,,-7.681800000000,109.508400000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EFD7442-C1F0-4BFB-87AE-F8924D8D149C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69833968,KB TUNAS BANGSA,69833968,JL PURING KM 4,BANJAREJA,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKK DESA BANJAREJA,AG7090,421.1/47,23-01-2017,421.1/47,23-01-2017,Lihat SK Operasional,2018-09-10 08,B,0,1. -,2. -,PLN,,,kbtunasbangsa.banjareja@yahoo.com,,-7.649000000000,109.509300000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,3,1,0,2,1,1,0,0,0,1,3,2,0,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FC6CC9A-FF7F-4CC7-9777-62620FDCFE8E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69834251,POS PAUD BUANA,69834251,JL JENDERAL SUDIRMAN NO 49,TAMBAKSARI,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/522,28-10-2015,421.1/522,28-10-2015,Lihat SK Operasional,2018-09-14 15,,0,1. -,2. -,PLN,,,riskasalam@yahoo.co.id,,-7.684900000000,109.498100000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DBAD770-5794-45EA-909B-F54A41AC0F9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69834266,POS PAUD JAYA MANDIRI,69834266,BENDUNGAN,BENDUNGAN,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKK DESA BENDUNGAN,AG7081,421.1/61,25-01-2017,421.1/61,25-01-2017,Lihat SK Operasional,2018-09-13 11,,0,1. -,2. -,PLN,,,ppjayamandiri.bendungan@yahoo.com,,-7.634489000000,109.517516000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A1EF181-9C2D-452A-A0BE-1FD1351A1483,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69834252,POS PAUD KARTINI,69834252,PURWODADI,PURWODADI,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TP PKK DESA PURWODADI,AG7077,42.1/547,06-11-2015,421.1/547,06-11-2015,Lihat SK Operasional,2018-09-13 11,,0,1. -,2. -,PLN,,,kartini.purwodadi@yahoo.com,,-7.684100000000,109.521200000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2235162A-894F-4B43-82B3-EFBD84971A73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69834260,POS PAUD KASIH IBU,69834260,JL SEKONG NO 82,SERUT,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/549,06-11-2015,421.1/549,06-11-2015,Lihat SK Operasional,2018-09-13 10,B,0,1. -,2. -,PLN,,,kasihibu.serut@yahoo.com,,-7.662200000000,109.509600000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,1,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,0,1,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B2FA549-80B8-4AA1-9F0A-941625231D19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69834254,POS PAUD KENANGA,69834254,RT. 03 RW 01,KUWARASAN,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TP PKK Madureso,AG7085,421.1/62,25-01-2017,421.1/62,25-01-2017,Silakan Upload SK (link file tidak valid) => [478890-508561--],2021-07-28 12,,0,1. Smartfren,2. Axis,Menumpang,,,rinditmom@yahoo.com,,-7.664000000000,109.506900000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,450,2,0,0,2,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B594F3BC-0776-4871-B4D8-02BCDDB5EFEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69834264,POS PAUD KUNCUP MEKAR,69834264,DUKUH KANOMAN,GUNUNGMUJIL,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TP PKK DESA GUNUNGMUJIL,AG7084,421.1/546,06-11-2015,421.1/546,06-11-2015,Lihat SK Operasional,2018-09-12 10,,0,1. Smartfren,2. Telkomsel Flash,PLN,,,KUNCUPMEKAR1@YAHOO.COM,,-7.631800000000,109.501900000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,900,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/065D0A5F-8F24-42BB-8FDD-3A66EAD6FBE6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69834259,POS PAUD LESTARI,69834259,JL CANDIWULAN,ORI,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan POS PAUD LESTARI,AG7079,421.1/408,16-08-2016,421.1/408,16-08-2016,Lihat SK Operasional,2018-09-13 12,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,0,musriyati.ori@gmail.com,http,-7.660900000000,109.527200000000,7,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,3,0,0,1,0,0,1,6,7,0,0,0,0,7,0,0,7,0,0,0,1,0,3,3,0,7,0,3,0,0,0,0,0,0
Jawa Tengah,Kab. Kebumen,Kuwarasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/853C9781-F776-4363-A2A1-98A10967B3CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69834253,POS PAUD MELATI,69834253,JL PURWODADI,PONDOKGEBANGSARI,KEC. KUWARASAN,KAB. KEBUMEN,PROV. JAWA TENGAH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.1/548,06-11-2015,421.1/548,06-11-2015,Lihat SK Operasional,2018-09-14 15,,288,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,melati.pondokgebangsari1@yahoo.com,,-7.668400000000,109.523400000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,1,0,1,0,1,0,3,2,0,0,0,0,0,0,0
