prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/636E9BA9-71A0-4039-93DE-004F403532B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033765,KB AL KARIM,70033765,RT. 04 RW. 03,SUDIMORO,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,188.4/3795/438.5.1/2022,23-09-2022,188.4/3795/438.5.1/2022,23-09-2022,Lihat SK Operasional,2022-09-27 19,,0,,2.,,,,kb.alkarimtulangan@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,1,3,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51775A89-C812-4019-8232-65D1DF1C8989,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945466,KB AL MUSTAQILLAH,69945466,Jl. Dwi Guno Rt. 11 Rw. 02,GRABAGAN,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DURRATUN NATURAL,AN0930,421.9/630/404.3.1/2014,28-04-2014,421.9/2405/404.3.1/2015,11-06-2015,Silakan Upload SK (link file tidak valid) => [65237-213319-345825-54646379-1696494468.PDF],2016-06-21 11,,196,1. Indosat IM3,2. Indosat IM3,PLN,,,paudalmustaqillah@gmail.com,,-7.447500000000,112.624300000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,123",5,0,0,2,0,3,2,1,5,0,0,0,0,5,0,1,4,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,Indosat IM3
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A15633D7-F68C-4C30-AE73-A05AD8E60A19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69934098,KB AN-NAHDLIYAH,69934098,JL. KH. SAMANHUDI 15 RT 04 RW 02,KENONGO,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/343/438.5.1/2019,21-04-2016,421.1/343/438.5.1/2019,18-11-2015,Lihat SK Operasional,2022-04-07 04,,444,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,400,3,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,Tidak Ada
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC74C042-C035-4FCA-B58D-099F82FC4B36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816487,KB AN-NUUR,69816487,JALAN RAYA JANTI,JANTI,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421-9/2673/404.3.14/2008,05-09-2008,421.1/4204/438.5.1/2018,12-11-2018,Silakan Upload SK (link file tidak valid) => [349367-119308--],2020-08-28 15,A,"2,800",1. XL (GSM),2. Telkom Speedy,PLN,,,kbannuur2008@yahoo.com,,7.476479600000,112.615673200000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,2,0,0,3,0,3,0,0,0,0,3,0,1,2,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,XL (GSM)
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A466EFE-6839-4036-AE30-850EDC83B28A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816650,KB ANGGUN KRISAN NANDA,69816650,PERUM TAS III BLOK G7 NO 1-2,GRABAGAN,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.1/869/438.5.1/2019,12-03-2019,421.1/869/438.5.1/2019,12-03-2019,Lihat SK Operasional,2021-06-15 06,A,90,1. Telkom Speedy,2. Telkom Speedy,PLN,,0318987040,kbangguntlg@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Telkom Speedy
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6D3FF2A-5FC3-4C65-B12D-F34E029F7AAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955141,KB AR RAHMAN,69955141,Jl. Dewi Sartika Blok C III No 12 Perum Indraprasta,TULANGAN,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",yayasan ar rahman tulangan,AB0667,421.9/4443/404.3.1/2016,14-10-2016,421.9/4443/404.3.1/2016,14-10-2016,Lihat SK Operasional,2016-12-08 12,,210,1. -,2. -,PLN,,,paudarrahman110@yaho0.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,Tidak Ada
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3195394-AD5E-4C13-A12A-3C51D50C1EAE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69935602,KB AZ-ZAHRA,69935602,Jl. Mbah Jaelani RT 01 RW 01,KAJEKSAN,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AZ-ZAHRA,AB0677,421.9/016/404.3.1/2015,06-01-2015,421.9/016/404.3.1/2015,06-01-2015,Lihat SK Operasional,2016-02-23 21,,750,,2.,,,,azzahrakajeksan@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B89EF3C4-11C0-4584-AE76-FB401E1ED503,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816703,KB BOUGENVILLE SCHOOL,69816703,Perum Surya Citra Tama B-32,MODONG,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Almahyra,AE2675,421.9/129/404.3.1/2013,15-01-2013,421.9/1891/404.3.1/2016,15-01-2016,Silakan Upload SK,,B,150,1. XL (GSM),2. XL (GSM),PLN,,,almahyratulangan@gmail.com,,-7.453707000000,112.645513000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,4,0,0,0,0,0,6,0,4,0,0,0,0,4,0,3,1,0,0,2,1,0,1,0,0,4,4,0,0,0,0,0,0,0,XL (GSM)
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BE08A24-F249-49F3-8C9B-0ACFF78B910D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816389,KB CAHYA ILMU,69816389,PERUM SURYA KENCANA,GROGOL,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/1793/404.3.1/2013,,Silakan Upload SK,,,90,1. -,2. -,PLN,,,KBcahyailmu@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,Tidak Ada
Jawa Timur,Kab. Sidoarjo,Tulangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AEA951C-2D50-41B1-8008-E9937BFCEAEB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69820485,KB DARUL HIDAYAH,69820485,JALAN MASJID AL-IHSAN,SUDIMORO,KEC. TULANGAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.9/2163/404.3.1/2013,29-05-2013,421.9/2163/404.3.1/2013,28-01-2020,Lihat SK Operasional,2023-04-05 04,,500,1. -,2. Smartfren,PLN,,,darulhidayah.167@gmail.com,,-7.468600000000,112.662000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,4,0,0,3,0,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,Tidak Ada
