prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64D728CD-14D1-479F-9B03-D261DD8113EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816977,KB LAZUARDI KAMILA GIS,69816977,JALAN MONUMEN 45 NO. 17,SETABELAN,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AT THAHIRIYAH,AK0331,,,431.3/708.c/DNF/2012,,Silakan Upload SK,,A,0,1. Telkom Speedy,2. Telkom Speedy,PLN,635694,0271632017,tk.lazuardikamila@gmail.com,http,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,900,3,0,1,0,0,0,2,1,3,0,0,0,0,3,0,1,2,1,1,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCED7B2C-D9F7-4843-AC3F-5121C56F06F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69871142,KB - IT INSAN CENDEKIA,69871142,Jl. Samudra Pasai IX RT 02 RW 05,KADIPIRO,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AMAL ABADI BEASISWA ORBIT KORSAT SURAKARTA,AN0465,420/0069/B-01/SK-PNF/IV/2017,06-04-2017,420/0069/B-01/SK-PNF/IV/2017,06-04-2017,Lihat SK Operasional,2017-05-30 10,B,208,1. -,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",4,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,3,2,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/300E9029-102D-4E09-894F-96E69D825C07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69817083,KB AISYIYAH AL AMIN,69817083,BIBIS LUHUR RT 07 RW XXI,NUSUKAN,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Surakarta,AN0475,01/KB01/PRA/D/IV/2008,01-04-2008,4311/34/PNF/2011,02-09-2019,Lihat SK Operasional,2022-10-12 09,,80,1. Smartfren,2. Telkom Speedy,PLN,,,kbaisyiyahalamin@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Smartfren,900,1,0,0,0,0,0,3,0,2,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F42D20-0430-4C50-99C5-DF7077E6D0CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816975,KB AL BIRRU,69816975,BANYUANYAR,BANYUANYAR,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AN0475,C-344.03.01-Th.2003,07-12-2007,420/0029/B-13/PNF/III/2021,31-03-2021,Lihat SK Operasional,2021-11-05 15,C,36,,2.,,,,kb.albirru@gmail.com,,-7.542125000000,110.805187000000,1,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15B7BFA6-F391-4BBA-9862-AFCAFAB01DDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816945,KB AL KHOIR,69816945,Jalan Jawa NO. 26,TIMURAN,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL KHOIR,AN0503,012/KA.YYS.AL KHOIR/KY/VII/2001,12-07-2001,431.3/1171B/PNF,12-03-2012,Lihat SK Operasional,2015-10-29 18,A,"1,000",1. -,2. Telkom Speedy,PLN & Diesel,0271644855,0271645577,alkhoirsolo@yahoo.com,http,-7.567900000000,110.818600000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"72,000",3,0,0,0,0,0,5,1,3,0,0,0,0,3,1,1,1,0,1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C70B321-6F1D-407E-915C-EC044A3459B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002232,KB ALDERCY ISLAMIC SCHOOL,70002232,JI. Kalingga Tengah II No. 8,BANYUANYAR,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0008637.AH.01.04.Tahun 2017,19-05-2017,420/0290/B-13/SK-PF/VIII/2018,09-08-2018,Lihat SK Operasional,2020-06-22 19,,120,1. Linknet,2. Telkom Speedy,PLN,,0271714581,kbaldercysurakarta@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Linknet,"2,300",2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56A9C4AA-7569-4C86-A5F0-A049F2D4012F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69817082,KB ANGKASA SURYA,69817082,JL KALINGGA TENGAH III RT 01 RW 03,KADIPIRO,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,431.3/3481.A/PNF/2012,,Silakan Upload SK,,,204,1. -,2. -,PLN,,,angkasasurya84@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,Tidak Ada,"1,300",1,0,0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/329A2194-8F41-4758-BAA9-F39ACE544D59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69871139,KB BINTANG BANGSA,69871139,JL. SAMBENG NO. 22,MANGKUBUMEN,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KUAT JADI BERKAT,AK0407,5,18-11-2015,420/0011/B-10/PNF/III/2022,08-03-2022,Lihat SK Operasional,2022-03-23 12,B,280,1. -,2. Lainnya (Serat Optik),PLN,,0271713177,,,-7.555218000000,110.814576000000,0,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"11,000",4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D946817D-FC66-432C-9794-FDA339B1E4A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964093,KB BINTANG NUSANTARA,69964093,JL. Pajajaran Selatan RT 2 RW 13,SUMBER,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BINTANG NUSANTARA,AG7333,02 / YAY.BISA / IV /2016,01-06-2016,420 / 0006 / B - 12 / SK-PNF / I / 2020,30-01-2020,Lihat SK Operasional,2023-02-28 12,Belum Terakreditasi,0,1. -,2. -,PLN,,,kbbintangnusantaraska@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Jawa Tengah,Kota Surakarta,Banjarsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDF7369B-E06F-4915-B796-E5E59E174638,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70039380,KB CAHAYA PELANGI,70039380,Jl. Kutai 8 No. 11,SUMBER,KEC. BANJARSARI,KOTA SURAKARTA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,AHU-0014853.AH.01.04.Tahun 2022,18-07-2022,420/0023/B-12/SK-PNF/IV/2023,04-04-2023,Lihat SK Operasional,2023-05-15 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
