prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09FA3123-320B-4399-8A86-8373B1DB636F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954372,KB HARAPAN BUNDA,69954372,JL. CILIK RIWUT NO.35 RT.XI/RW.VI DESA RABAMBANG KEC. RUNGAN BARAT,RABAMBANG,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,015/PKBM-TP/VI/2013,18-06-2013,422/916/DISDIK/V/2014,09-05-2014,Lihat SK Operasional,2016-11-25 06,,80 m2,1.,2.,,,,kbharapanbundarb007@gmail.com,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/859D4794-3BB9-4DD6-B5A5-059573181A14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929231,KB MAJU BERSAMA,69929231,Jl. Pelajar RT01/ RW. 01 Desa Hujung Pata,MASULAN,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Mulia Jaya,AJ1424,30/PKBM-KR/V/2010,24-05-2010,422/2762/X/DISDIK/2015,19-10-2015,Lihat SK Operasional,2016-01-07 11,Belum Terakreditasi,7.482 m2,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA4AF035-05B3-49B6-8014-F7AF43EEEFA8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970556,KB PELITA INDAH,69970556,DESA JALEMU MASULAN,MASULAN,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB HARAPAN BUNDA,AJ1467,055/PKBM-MJ/V/2010,13-05-2010,422/2761/X/DISDIK/2015,19-10-2015,Lihat SK Operasional,2017-12-06 10,,450 m2,1. -,2. Telkomsel Flash,Tidak Ada,,,kbpelitaindah909@gmail.com,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA8A9018-7264-4F48-84EC-61A2B88E324B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929208,KB RUMPUN BERSAMA,69929208,Desa Tumbang Kuayan,MASULAN,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,57/PKBMKR/VII/2010,25-07-2010,422/2760/X/DISDIK/2015,19-10-2015,Lihat SK Operasional,2016-01-07 10,,255 m2,1. Telkomsel Flash,2. Telkomsel Flash,Tidak Ada,,,kbrumpunbersama202@gmail.com,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDEA530A-AA6B-4385-8C42-5737388E6C3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954899,TK HAPAKAT TUMBANG BAHANEI,69954899,Desa Tumbang Bahanei Kec.Rungan Barat Kab.Gunung Mas,TUMBANG BAHANEI,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,022/PKBM-TP/VII/2014,22-07-2014,422/916/DISDIK/VI/2016,22-06-2016,Lihat SK Operasional,2016-12-05 12,,600 m2,1. Telkomsel Flash,2. Telkomsel Flash,Tidak Ada,,,tkbahanei@gmail.com,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61A84763-A198-4443-AEA5-9D7FBCC2FECC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954693,TK KARYA BERSAMA,69954693,JL. PELAJAR DESA TUMBANG LANGGAH KEC. RUNGAN BARAT,TUMBANG LANGGAH,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,140/017/Pem.Des/TK-KB/TL/IV/2013,01-04-2013,422/1369/DISDIK/X/2015,29-10-2015,Lihat SK Operasional,2016-12-01 10,,195 m2,1.,2.,,,,tkkaryabersama707@gmail.com,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D755D22-302D-4A49-8807-57ADD2DF6228,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69934928,TK KRISTEN BATANG GARING,69934928,Desa Tumbang Jalemu Kajuei,TUMBANG JALEMU KAJUEI,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/YPK-GKE/RGN/KEP/10/08,31-08-2008,422/238/DISDIK/XII/2015,10-03-2015,Lihat SK Operasional,2016-05-30 08,Belum Terakreditasi,390 m2,1. Telkomsel Flash,2. Telkomsel Flash,Tidak Ada,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B39281E-124E-4218-A6B6-9F69AECB23E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30205155,TK KRISTEN KAHINJE,30205155,DESA JALEMO RAYA,MASULAN,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ1414,503/1064/VIIII/DISDIK/2012,10-01-2008,422/232/DISDIK/III/2016,10-03-2016,Lihat SK Operasional,2016-04-26 07,,255 m2,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5209B392-C124-4AF5-ABD1-0F6F3D43919A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30205171,TK PARAWEI,30205171,DESA RABAMBANG,RABAMBANG,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/PANITIA-TK/PARAWEI/DR/2007,31-05-2007,422/239/DISDIK/III/2016,10-03-2016,Lihat SK Operasional,2016-04-26 07,B,1.150 m2,1. Telkomsel Flash,2. Telkomsel Flash,Menumpang,,,,,.000000000000,.000000000000
Kalimantan Tengah,Kab. Gunung Mas,Rungan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78F69907-9FE5-4BC8-9793-320EF85D3391,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941875,TK TAJAH ANTANG,69941875,Tajah Antang Raya,MASULAN,KEC. RUNGAN BARAT,KAB. GUNUNG MAS,PROV. KALIMANTAN TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Talaga Pambelum,AJ1470,45/PKBM-TP/VII/2014,04-07-2014,421.1/01/PEM.PD/I/2022,17-01-2022,Lihat SK Operasional,2016-04-04 14,,1.980 m2,1. -,2. -,Tidak Ada,,,yunica@yahoo.co.id,,.000000000000,.000000000000
