prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2A89A1D-0A6B-4540-8C4E-68D3FEAFDC37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038902,KB Bajo Sayang,70038902,Dusun Pulau Boleng,BATU TIGA,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,09/KEP/DBT/2023,01-03-2023,DPMPTSP.503.800/009/III/2023,10-03-2023,Lihat SK Operasional,2023-04-13 14,,0,,2.,,,,,,.000000000000,.000000000000,6,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,6,,,,,,,,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8160ACBE-7848-49EF-80F3-C42D25CCF444,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011495,KB Beo Sepang,70011495,Golo Kaca,BEO SEPANG,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,DPMPTSP.503.800/008/III/2020,04-03-2020,DPMPTSP.503.800/008/III/2020,04-03-2020,Lihat SK Operasional,2021-07-21 14,,0,1. Indosat IM3,2. Telkomsel Flash,Menumpang,,,,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2013,Indosat IM3
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FD3A141-E4BA-4C7F-A969-F4F83BDFD47C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945908,KB Cahaya Kasih,69945908,Lekaturi,SEPANG,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD CAHAAYA KASIH,AC8498,16.a/PLS/800/I/2016,07-01-2016,DPMPTSP.503.800/012/IV/2021,20-04-2021,Lihat SK Operasional,2023-01-26 14,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudcahayakasih@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BDD1D3A-2D3E-4EB4-AFF4-8E779460C907,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968860,KB Dian Harapan,69968860,Lando,MBUIT,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC8500,DPMPTSP.503.800/006/VII/2017,28-07-2017,DPMPTSP.503.800/006/VII/2017,28-07-2017,Lihat SK Operasional,2017-10-26 13,,300,1. -,2. Telkomsel Flash,PLN,,,dianharapan55@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,"5,000",4,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,2,0,0,1,0,0,0,0,3,1,3,0,0,0,0,0,0,2013,Tidak Ada
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D34ECDAF-3FF8-4B72-97AA-9ED9BE88AFF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035554,KB Ganesa,70035554,Mberheleng RT.006 RW.003,MBUIT,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,DPMPTSP.503.800/052/IX/2022,06-09-2022,DPMPTSP.503.800/052/IX/2022,06-09-2022,Lihat SK Operasional,2022-11-24 09,,200,1. Telkomsel Flash,2. Telkomsel Flash,Lainnya,,,,,.000000000000,.000000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,2,2,3,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,2013,Telkomsel Flash
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8A01638-76DE-4E7B-A2EC-A34CB3317A86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037245,KB HENTO,70037245,Hento RT.001 RW.001,GOLO SEPANG,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,DSG,09-01-2023,DPMPTSP.503.800/001/I/2023,16-01-2023,Lihat SK Operasional,2023-02-07 17,,0,,2.,,,,,,.000000000000,.000000000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,2,1,0,0,0,0,0,0,3,,,,,,,,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60137604-5123-4043-A26D-540616EE78A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038104,KB Layanan Damai,70038104,WAe Belang RT. 01 RW.01,GOLO NOBO,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Pem.06.10/DGN/079/XII/2022,27-12-2022,DPMPTSP.503.800/003/II/2023,06-02-2023,Lihat SK Operasional,2023-03-14 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31A48D93-3791-4544-82D1-3E90328E89AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70031833,KB NAMPAR NENGKE,70031833,Kaca RT.002 RW.001,GOLO KETAK,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,DPMPTSP.503.800/043/VII/2022,15-07-2022,DPMPTSP.503.800/043/VII/2022,15-07-2022,Lihat SK Operasional,2022-08-04 15,,0,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,0,2,2,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2013,Tidak Ada
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDF893F3-948E-4015-8F9A-6AC9AA4088A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032318,KB SAHABAT QURAN,70032318,"Pulau Longos, RT.001 RW.001",TANJUNG PONTIANAK,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,07/YYS.PCN.PIgs./ DP/VI/2021,02-06-2021,DPMPTSP.503.800/045/VII/2022,02-08-2022,Lihat SK Operasional,2022-08-22 10,,0,,2.,,,,,,.000000000000,.000000000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,4,4,0,0,0,1,3,0,0,4,3,0,0,1,0,0,0,0,4,,,,,,,,,,
Nusa Tenggara Timur,Kab. Manggarai Barat,Boleng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/668FD8F6-8142-4F6C-BEDE-7B6CDAC7252E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70031835,KB ST. MARIA KAUNG,70031835,Kaung RT.07 RW.02,GOLO LUJANG,KEC. BOLENG,KAB. MANGGARAI BARAT,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,DPMPTSP.503.800/038/VI/2022,22-06-2022,DPMPTSP.503.800/038/VI/2022,22-06-2022,Lihat SK Operasional,2022-08-04 15,,"2,400",1. Telkomsel Flash,2. Telkomsel Flash,Diesel,,,,,.000000000000,.000000000000,1,0,0,0,Sehari Penuh/6 hari,,2022/2023-2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Telkomsel Flash
