prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29281AB2-B30A-4015-97F5-1A7CAFDC6F19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69785013,KB AL HUSNA,69785013,IMBUKO NO 2,POASIA,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SAYYED AL-MULKI,AJ3086,,,421.9/15232012,,Silakan Upload SK,,Belum Terakreditasi,0,,2.,,,,,,-5.443757000000,114.421127000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C0468A1-D565-4CB1-9198-BC13599FA20B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778218,KB AL-IHSAN,69778218,BALAI KEL. ANGGALOMELAI,ANGGOLOMELAI,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,421.9/935/2011,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/812D61D0-4799-476F-9AA4-2E0C17770BF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778416,KB BINAR,69778416,BALAI KELURAHAN,LAPULU,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD BINAR,AJ3082,20,17-06-2011,041/OPR/PNF/VII/2021,05-07-2021,Lihat SK Operasional,2021-07-27 11,,0,1. -,2. Telkomsel Flash,PLN,,,binarpaud@gmail.com,,-3.983500000000,122.578700000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,898,2,0,0,0,0,0,4,0,4,0,0,0,0,4,1,0,3,0,0,3,0,1,0,0,0,4,0,2,0,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDC3208B-CF1E-45DB-9F23-F2D5B9CB6E66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69789115,KB Dinul Islam,69789115,Jl. Samudra No.2,PUDAI,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan pendidikan al-furqan,AK8816,13,04-04-2002,421.9/4029/2015,03-11-2015,Lihat SK Operasional,2016-01-25 11,Belum Terakreditasi,144,,2.,,,,dinarsalasatun24@gmail.co.id,,-3.968902000000,122.594894000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2F18202-AEA1-4F39-8121-8CD28EEF64DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886101,RA. Al Husna,69886101,Jl Imbuko,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,INDONESIA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-3.982931900000,122.591442000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C80BF437-BA37-4F6E-8B4F-E8BE2394FE77,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751815,RA/BA/TA DINUL ISLAM,69751815,JL. MUTIARA,TALIA,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-3.968902000000,122.594894000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB420EDE-464D-41C9-85D9-F8F38BA261E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40405809,TK DIAH PERTIWI,40405809,KEL. LAPULU,LAPULU,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DIAH PERTIWI,AJ3089,03,14-07-2012,001/123.1/I/1992,04-01-1992,Silakan Upload SK (link file tidak valid) => [441789-794682--],2021-04-28 08,B,150,1. -,2. -,PLN,,,tkdiahpertiwi1968@gmail.com,,-3.981690000000,122.582005000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,5,0,0,0,1,0,3,0,3,0,0,1,4,0,0,4,0,0,0,3,0,0,0,1,0,4,0,0,5,0,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3EFA821-7C18-40DA-95ED-0A7E90928C05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036512,TK NEGERI 11 KENDARI,70036512,Jl. Poros Moramo,ANGGOLOMELAI,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1345 Tahun 2022,15-12-2022,1345 Tahun 2022,15-12-2022,Lihat SK Operasional,2023-01-06 08,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",4,0,0,0,1,0,0,1,1,0,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,Telkomsel Flash
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CACC58BD-F578-4A4F-AA68-D3CA40F9D5EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40405806,TK NEGERI 4 KENDARI,40405806,KEL. TALIA,TALIA,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,32/2006,01-02-2006,1380 TAHUN 2018,31-12-2018,Lihat SK Operasional,2020-06-16 11,B,0,1. -,2. -,PLN,,,Tkn4kendari@gmail.com,,.000000000000,.000000000000,6,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,6,6,0,0,0,1,5,1,5,0,2,2,1,0,1,0,0,0,6,0,0,1,1,0,0,0,0,Tidak Ada
Sulawesi Tenggara,Kota Kendari,Abeli,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4E7A3AD-E60A-40FD-BCB3-16788E4F1AB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69789113,TK Putri Fadillah,69789113,Jl. Lalonanasi,BENUA NIRAE,KEC. ABELI,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3085,13,07-10-2011,1230 Tahun 2011,22-11-2011,Lihat SK Operasional,2016-09-29 11,B,450,1. Telkomsel Flash,2. -,PLN,,,musriatiwaode67@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",4,0,0,0,0,0,4,0,4,0,0,0,0,4,0,3,1,0,1,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,Telkomsel Flash
