prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08C8C00B-96B8-40A3-9736-BA25323DDCB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69791909,KB AL-MUSLIMAH,69791909,SUNGAI LETUNG,MUARA BUAT,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB9719,,,,,Silakan Upload SK,,C,150,1. -,2. -,PLN,,,paudalmuslimahletung@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Siang/6 hari,,2022/2023-2,Tidak Ada,"1,300",0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C60B159D-4B52-4898-A59F-ED76571FD606,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69791907,KB AN-NISA,69791907,SANGI LUBUK PAUH,TIMBOLASI,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD AN-NISA,AB9718,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [778128-30207--],2023-02-15 02,C,288,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E0441C6-ACE5-472C-A1F2-86168ED4A1BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69791910,KB ANGGREK,69791910,DESA TIMBOLASI,TIMBOLASI,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB9715,503/1409/PNF-PAUD/DPMPTSP/2021,31-12-2009,65 TAHUN 2009,31-12-2021,Lihat SK Operasional,2022-07-07 17,C,300,1. Telkomsel Flash,2. -,Menumpang,,,kb_anggrek87@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5EEF1BFA-AFAF-4F9B-BD0F-030F06CF750A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866606,KB BINA INSAN,69866606,KAMPUNG SANI,BUAT,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB9721,,,101 TAHUN 2009,,Silakan Upload SK,,C,400,1. Telkomsel Flash,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,2,0,0,0,4,4,0,0,0,0,4,0,1,3,0,0,3,1,0,0,0,0,4,0,1,0,0,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEB42F78-89E3-4854-8726-AEA6A6AF6621,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69791923,KB DHARMA WANITA,69791923,DUSUN BUAT,BUAT,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DHARMA WANITA,AB9720,147 TAHUN 2017,14-11-2017,147 TAHUN 2017,14-11-2017,Lihat SK Operasional,2022-09-05 09,C,400,1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,0,dharmawanitatk976@gmail.com,http,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,1,0,0,2,1,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6321677F-2039-41FE-8AEA-12CDA5FD71BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866607,KB HIKMAH,69866607,SEI MENGKUANG KECIL,LAMAN PANJANG,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB9722,,,03.A,,Silakan Upload SK,,,120,1. Telkomsel Flash,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2ED16B4-A58A-4D96-BC09-84C718B67FAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69791941,KB INNAYAH,69791941,KARAK,KARAK APUNG,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan INNAYAH,AB9725,07,07-10-2010,69 TAHUN 2009,01-01-2009,Silakan Upload SK,,C,400,1. Telkomsel Flash,2. -,Menumpang,,,kbinnayah18@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E54D92C-EA7E-47D0-A4B1-B4B2648EAB47,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866605,KB KASIH IBU,69866605,DESA MUARA BUAT,MUARA BUAT,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB9723,,,7,,Silakan Upload SK,,B,280,1. Telkomsel Flash,2. -,Menumpang,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,2,0,0,0,3,3,0,0,0,0,3,0,2,1,1,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A2401F2-D828-46F6-AAF0-40646DB8DD48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69791929,KB MAWAR,69791929,JLN. LUBUK BERINGIN,LUBUK BERINGIN,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB9712,,,420/73 UPTD P & K,,Silakan Upload SK,,C,200,1. Telkomsel Flash,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,1,1,0,2,0,0,0,0,4,0,2,0,0,0,0,0,0
Jambi,Kab. Bungo,Bathin III Ulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE4CCF60-A7A2-41F0-B38A-D187AC2D6400,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69791876,KB MELATI,69791876,APUNG MUDIK,TIMBOLASI,KEC. BATHIN III ULU,KAB. BUNGO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AB9726,,,44 TAHUN 2012,,Silakan Upload SK,,,187,1. -,2. -,PLN,,,melatik99@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
