prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EAF4398-40E4-47E4-9129-958717278D45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69799802,AL-HIKMAH,69799802,Jl. Raya Pekon Way Pring,WAY PRING,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,TPA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor 64,14-06-2011,420/1086.c/04/20/2022,25-08-2022,Lihat SK Operasional,2022-09-01 02,,240,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D057E8D3-52C9-4F04-ADB8-67CABBDB9A3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69799804,AL-HUDA,69799804,JL Baru Pertanian Pungkut,PUNGKUT,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,800/6320/11/2011,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48C85F7B-D661-4610-9CF9-607B6A632776,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038190,KB PAUD ISLAM ISTIQOMAH 1,70038190,Dusun Tanjung Likut,TIUH MEMON,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421/PAUD.IQ/PG/03/2023,14-03-2023,503/009/IPO/III/35/2022,08-03-2023,Lihat SK Operasional,2023-03-20 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB597896-AE53-40D2-B486-8D133B25B923,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69906230,PAUD KB AL ANWAR,69906230,Jl. Raya Tanjung Agung,TANJUNG AGUNG,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AH4796,Nomor 59,29-01-2015,420/027/36/02/2014,12-01-2015,Lihat SK Operasional,2015-10-04 18,,360,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/621DC820-1732-4C32-986B-AFE6DBADA255,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981603,PAUD KB AL FALAH,69981603,JL. WAY PRING,WAY PRING,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,800/701/20/02/2016,13-06-2016,420/1086.d/20/04/2018,25-08-2022,Lihat SK Operasional,2022-09-01 02,,200,,2.,,,,paud.alfalahpugung@gmai.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54FE70EE-5A1F-4355-BF6D-BFC60FFA2F8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69917178,PAUD KB AL FUTUHAT KURNIA DEWI,69917178,Jl. Raya Pekon Gunung Tiga Pugung,GUNUNG TIGA,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ0639,800/1.121/36/02/2015,17-09-2015,420/1088.a/20/04/2022,15-07-2022,Lihat SK Operasional,2022-08-30 00,,600,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudalfutuhat@gmail.com,,-5.418795000000,104.883062000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3457DDF9-10B6-4C58-9FD2-0EED38B45255,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69799839,PAUD KB AL KAUSAR,69799839,PTP N VII Pekon Tangkit Serdang,TANGKIT SERDANG,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AH4793,Nomor 69,26-03-2012,420/922/36/02/2014,12-08-2014,Silakan Upload SK,,,400,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE792983-DC10-4A06-9445-54DFABCD8912,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69901186,PAUD KB ANDAN JEJAMA,69901186,Jl. Raya Pekon Sukajadi,SUKAJADI,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,Nomor 06,05-08-2015,9120002981878,17-09-2019,Lihat SK Operasional,2022-09-06 12,,400,1. -,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,0,2,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0550F5C9-1EA5-4C4C-BD71-D3C9053E1115,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903021,PAUD KB ANNIDA,69903021,Jl. Sinar Komering Pekon Tanjung Agung,TANJUNG AGUNG,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ0641,Nomor 01,18-07-2012,420/240.b/20/04/2022,15-07-2022,Lihat SK Operasional,2022-08-31 05,,72,1. -,2. -,Menumpang,,,paud0annida99@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,110,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Lampung,Kab. Tanggamus,Pugung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B26B36D-FF3C-4546-9E91-D9147D1AAE83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69799825,PAUD KB ANNISA,69799825,Jl. Raya Tanjung Kemala,TANJUNG KEMALA,KEC. PUGUNG,KAB. TANGGAMUS,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ASSYIPA,AJ0642,420/147/18/02/2017,18-01-2017,420/147/18/02/2017,18-01-2017,Silakan Upload SK,,B,250,,2.,,,,asyifaputri02@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
