prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B323DD3-DAC1-4CF4-891E-F91773845E96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69810699,KB Ceria,69810699,Kelawis,KELAWIS,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Madani,AM5194,,,079 TAHUN 2012,,Silakan Upload SK,,Belum Terakreditasi,100,1. Telkomsel Flash,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,100,2,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C3E0C89-DB1A-4B75-8B6A-DE0E213FB5CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69810695,KB Unggul,69810695,Jl. Lintas Kelawis - Batu Rotok,KELAWIS,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD UNGGUL,AM5193,,,No. 082 Tahun 2013,,Silakan Upload SK,,,200,1. Telkomsel Flash,2. -,PLN,,,Suparman_jus@gmail.com,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,100,2,0,0,0,1,0,2,2,4,0,1,0,1,4,0,2,3,1,0,1,0,1,2,0,2,3,0,0,2,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/313D8AF5-E65B-43CD-AFBB-A6E83B41A7D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992384,KELOMPOK BERMAIN BINTANG,69992384,DUSUN KOPO RT 02 R. 02,MUNGKIN,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,6,13-09-2019,1068/PAUD/DPMPTSP/2019,06-11-2019,Lihat SK Operasional,2019-11-17 21,,300,1. Telkomsel Flash,2. -,PLN,,,paudbintangorongtelu@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,100,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BDFB588-1519-47C4-8F8E-33387A5C5F22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69953079,PAUD BAKTI UTAMA,69953079,DUSUN TANGKELAK RT. 04 RW. 03,MUNGKIN,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,18,15-06-2015,421.9/1400/Diknas/2016,09-09-2016,Lihat SK Operasional,2016-10-28 09,,900,,2.,,,,paudbaktiutama15@gmail.com,,-8.767182000000,117.132505000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38CE09D9-7306-4EEF-9485-26978485D630,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903362,PAUD CERDAS,69903362,Dusun Senawang A,SENAWANG,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM5198,No. 86,27-09-2013,Nomor 085 Tahun 2013,07-10-2013,Lihat SK Operasional,2015-09-21 09,,400,,2.,,,,paudcerdas99@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37E16E1B-63CB-4E75-9689-C59EBBB901E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759998,PAUD DHARMA BHAKTI,69759998,DUSUN SEBEOK A,SEBEOK,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD WALET MAS,AM5196,,,,,Silakan Upload SK,,,80,1. Telkom Speedy,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,100,3,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30AC7251-11FA-4D58-AA30-2D812E0DE631,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903359,PAUD GENERASI,69903359,Dusun Persiapan Karang Kuang,SEBEOK,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM5197,No. 58,26-11-2013,No. 110 Tahun 2013,20-12-2013,Lihat SK Operasional,2015-09-21 09,,200,,2.,,,0,paudgenerasi46@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7C59B96-4FD8-4A5A-BBBB-6F1D3B49E253,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759999,PAUD HARAPAN BANGSA,69759999,HARAPAN JAYA,SENAWANG,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD HARAPAN BANGSA,AM5190,,,,,Silakan Upload SK,,,400,,2.,,,,paudharapanbangsa99@gmail.com,,-8.778973000000,117.195521000000,4,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,1,0,4,1,4,0,0,0,0,4,0,1,3,0,2,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91C270D8-08FE-4785-98C1-4C4D670FE715,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915051,PAUD KASIH IBU,69915051,Dusun Lamoak,SEBEOK,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM5196,No. 100,31-03-2015,No. 136 tahun 2014,01-08-2014,Lihat SK Operasional,2015-10-30 11,,104,1. -,2. -,PLN,,,paudkasihibusbeok@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,2,2,2,1,0,1,0,0,0,1,3,2,0,0,0,0,0,0,0
Nusa Tenggara Barat,Kab. Sumbawa,Orong Telu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8702CDA5-7A08-4642-A2AE-F69919DE8814,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903181,PAUD KHOLIFATULLAH,69903181,Dusun Bakti Jaya,MUNGKIN,KEC. ORONG TELU,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM5191,No. 8,18-02-2015,No 177 Tahun 2014,25-08-2014,Lihat SK Operasional,2015-09-18 14,,72,,2.,,,,paudkholifatullah@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0
