prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9385A8A1-549C-4758-A0AE-AB9478EE7B32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986178,KB JESTRIA,69986178,Ilbutung,ILBUTUNG,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,05/PKK.ILB/II/2015,23-02-2015,421.9/DP-167.1/2017,23-08-2017,Lihat SK Operasional,2019-03-12 08,,120,1. -,2. -,Tidak Ada,,,kb.jestria2020@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2E031D9-91DB-49DD-9077-7DFCDC419943,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990499,TK BERDIKARI MARSELA,69990499,Marsela,MARSELA,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/PKK.DS-MRS/IV/1978,28-03-1978,421.1/DPK-72.2/IO/V/2018,08-05-2018,Lihat SK Operasional,2019-09-11 22,,360,1. -,2. -,Tidak Ada,,,tkberdikarimarsela@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B26DB66A-E9D2-4FE3-AA6C-99EB27DCD969,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033997,TK DHARMA WANITA LATALOLA BESAR,70033997,Latalola Besar,LATALOLA BESAR,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,188/01/Ds.LTB/2015,18-03-2015,421/DPK-13/IO/I/2020,28-01-2020,Lihat SK Operasional,2022-10-04 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F7E5E29-4288-4908-9CEE-12928F0377AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982248,TK HARAPAN,69982248,Jln. Babyotan,BABIOTANG,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3143,07/KD-B/VIII/2015,03-09-2015,421.9/DP-144.59/IO/2015,14-12-2015,Lihat SK Operasional,2018-11-21 13,,400,1. -,2. -,Tidak Ada,,,tk.babyotang2020@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE7AE94A-FE65-4726-AE04-9EA91092375D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968934,TK HIRMOMET,69968934,Jln. Serili,SERILI,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan HIRMOMET,AJ3142,01 TAHUN 2015,21-07-2015,421.9/DP-144.58/IO/2015,14-12-2015,Lihat SK Operasional,2017-10-30 10,,625,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5757EFD5-0BF5-4CD7-BAF5-EF609E109313,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004231,TK KORLELY,70004231,Nura,NURA,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,01/KPTS/DN/SK/-P.TK/VIII/2013,19-08-2013,421.9/DP-150-1/IX/2018,22-10-2018,Lihat SK Operasional,2020-09-10 13,,100,1. -,2. -,Tidak Ada,,,tk.korlely2020@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/756D7D75-463D-4917-B711-AE811598211D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973267,TK LEKMASA,69973267,Jln. Lopoy Jaya - Nura,NURA,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3146,01/KTSP/DN/SK-P.TK/VIII/2013,19-08-2013,421.9/DP-113/10/2015,14-12-2015,Lihat SK Operasional,2018-02-21 15,,63,1. -,2. -,Tidak Ada,,,tk.lekmasa2020@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/984ED3BE-CD74-4ACE-8D3D-23EC018F8FBF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963209,TK LEKROM,69963209,Jln. Lekrom - Bululora,BULULORA,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3148,421.9/DP-144.55/IO/2015,14-12-2015,421.9/DP-144.55/IO/2015,14-12-2015,Lihat SK Operasional,2017-06-09 10,,400,1. -,2. -,Tidak Ada,,,tk.lekrom2020@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F68C454-3F55-45B1-AB7C-5696119636E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963582,TK LEKWARY CERIA,69963582,Jln. Lawawang,LAWAWANG,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3149,421.9/DP-144.54/IO/2015,14-12-2015,503/20/IO/DPMPTSP/2023,12-06-2023,Lihat SK Operasional,2023-06-14 09,,150,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Maluku,Kab. Maluku Barat Daya,Pulau Masela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE6D310E-7349-44C0-B841-4B4047AA3FA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69980361,TK LEKWUY,69980361,Jln. Iblatmuntah,IBLATMUNTAH,KEC. PULAU MASELA,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3144,141/03/SK/VII/2015,15-08-2015,421.9/DP-144.48/IO/2015,14-12-2015,Lihat SK Operasional,2018-09-21 15,,400,1. -,2. -,Tidak Ada,,,tk.lekwuy2020@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0
